aX,aY,aZ,gX,gY,gZ
0.553,0.607,0.597,0.508,0.561,0.528
0.591,0.521,0.606,0.497,0.545,0.503
0.552,0.517,0.614,0.467,0.526,0.489

0.549,0.216,0.382,0.373,0.471,0.486
0.554,0.194,0.353,0.332,0.463,0.484
0.559,0.187,0.307,0.288,0.454,0.483
0.561,0.204,0.255,0.242,0.446,0.484
0.559,0.245,0.21,0.199,0.437,0.488
0.55,0.293,0.182,0.164,0.43,0.493
0.531,0.324,0.17,0.139,0.425,0.5
0.499,0.344,0.168,0.121,0.424,0.506
0.45,0.397,0.185,0.108,0.426,0.513
0.394,0.541,0.242,0.106,0.433,0.52
0.338,0.776,0.354,0.135,0.448,0.533
0.274,1,0.484,0.209,0.473,0.549
0.278,1,0.555,0.326,0.507,0.557
0.403,1,0.57,0.455,0.54,0.541
0.519,0.8,0.57,0.55,0.557,0.504

0.541,0.167,0.405,0.38,0.48,0.482
0.545,0.132,0.359,0.328,0.473,0.477
0.563,0.111,0.292,0.269,0.466,0.473
0.587,0.116,0.202,0.206,0.457,0.469
0.6,0.176,0.108,0.142,0.444,0.467
0.595,0.296,0.031,0.09,0.433,0.47
0.574,0.439,0.015,0.063,0.427,0.477
0.543,0.559,0.078,0.067,0.426,0.486
0.48,0.685,0.212,0.102,0.429,0.498
0.385,0.849,0.405,0.167,0.437,0.513
0.284,1,0.578,0.265,0.458,0.535
0.259,1,0.669,0.387,0.491,0.552
0.337,0.908,0.692,0.503,0.526,0.551
0.423,0.668,0.686,0.57,0.55,0.527
0.494,0.488,0.666,0.572,0.557,0.498

0.525,0.178,0.41,0.361,0.486,0.496
0.536,0.17,0.37,0.313,0.48,0.491
0.542,0.189,0.307,0.261,0.473,0.486
0.556,0.231,0.244,0.213,0.465,0.481
0.57,0.285,0.198,0.176,0.457,0.478
0.567,0.353,0.171,0.151,0.448,0.479
0.546,0.423,0.179,0.141,0.441,0.485
0.508,0.49,0.225,0.147,0.437,0.494
0.45,0.583,0.31,0.168,0.437,0.508
0.37,0.725,0.431,0.208,0.443,0.525
0.289,0.88,0.566,0.273,0.461,0.543
0.271,0.962,0.66,0.361,0.488,0.553
0.325,0.907,0.686,0.452,0.52,0.546
0.407,0.748,0.669,0.516,0.545,0.521
0.479,0.573,0.644,0.539,0.555,0.493
