aX,aY,aZ,gX,gY,gZ
0.545,0.819,0.157,0.838,0.428,0.508
0.525,0.776,0.127,0.866,0.427,0.498
0.479,0.745,0.129,0.875,0.43,0.483
0.43,0.658,0.158,0.87,0.438,0.462
0.405,0.522,0.206,0.85,0.452,0.439
0.36,0.343,0.271,0.81,0.464,0.423
0.348,0.114,0.357,0.749,0.48,0.416
0.418,0,0.447,0.661,0.502,0.418
0.509,0.044,0.496,0.561,0.516,0.429
0.526,0.228,0.547,0.487,0.514,0.448
0.501,0.392,0.62,0.46,0.504,0.47

0.591,0.846,0.363,0.687,0.464,0.527
0.591,0.847,0.305,0.736,0.452,0.531
0.589,0.827,0.247,0.785,0.442,0.531
0.59,0.801,0.192,0.826,0.434,0.529
0.583,0.777,0.15,0.857,0.427,0.524
0.547,0.748,0.135,0.877,0.422,0.514
0.496,0.715,0.146,0.883,0.422,0.498
0.427,0.61,0.186,0.872,0.428,0.475
0.356,0.423,0.264,0.841,0.441,0.448
0.295,0.177,0.359,0.784,0.463,0.426
0.314,0.001,0.451,0.694,0.49,0.418
0.412,0.004,0.51,0.588,0.515,0.428
0.484,0.168,0.559,0.504,0.526,0.449
0.486,0.354,0.621,0.468,0.522,0.475
0.474,0.476,0.67,0.473,0.514,0.495

0.565,0.815,0.347,0.702,0.46,0.513
0.561,0.793,0.32,0.738,0.454,0.512
0.548,0.767,0.3,0.765,0.452,0.507
0.53,0.743,0.294,0.782,0.452,0.5
0.52,0.727,0.291,0.791,0.456,0.489
0.505,0.708,0.291,0.791,0.46,0.475
0.48,0.678,0.299,0.787,0.463,0.459
0.456,0.634,0.305,0.778,0.468,0.444
0.446,0.568,0.314,0.765,0.472,0.433
0.448,0.48,0.339,0.749,0.474,0.427
0.447,0.367,0.372,0.724,0.477,0.425
0.442,0.237,0.417,0.687,0.483,0.424
0.465,0.152,0.477,0.634,0.492,0.426
0.502,0.154,0.525,0.573,0.498,0.432
0.523,0.225,0.557,0.519,0.499,0.446

0.575,0.758,0.353,0.693,0.454,0.516
0.578,0.777,0.33,0.722,0.447,0.514
0.57,0.772,0.301,0.753,0.44,0.511
0.561,0.757,0.277,0.783,0.433,0.507
0.548,0.735,0.255,0.808,0.429,0.501
0.524,0.707,0.24,0.824,0.427,0.491
0.489,0.678,0.244,0.831,0.429,0.478
0.452,0.622,0.259,0.825,0.434,0.462
0.42,0.525,0.283,0.809,0.443,0.444
0.397,0.385,0.328,0.782,0.454,0.431
0.375,0.221,0.394,0.737,0.466,0.424
0.389,0.09,0.474,0.669,0.481,0.424
0.445,0.074,0.532,0.587,0.498,0.429
0.495,0.179,0.567,0.512,0.506,0.442
0.507,0.32,0.61,0.468,0.506,0.46

0.583,0.802,0.356,0.669,0.469,0.52
0.586,0.806,0.315,0.711,0.46,0.523
0.585,0.798,0.283,0.749,0.452,0.524
0.579,0.784,0.259,0.781,0.446,0.522
0.566,0.761,0.244,0.805,0.442,0.517
0.548,0.721,0.236,0.819,0.441,0.507
0.523,0.671,0.236,0.823,0.442,0.495
0.494,0.611,0.258,0.816,0.445,0.481
0.467,0.544,0.299,0.796,0.451,0.467
0.452,0.47,0.345,0.766,0.46,0.452
0.445,0.393,0.394,0.728,0.469,0.44
0.444,0.325,0.443,0.683,0.476,0.434
0.459,0.282,0.488,0.633,0.483,0.434
0.48,0.278,0.53,0.584,0.489,0.439
0.495,0.314,0.566,0.542,0.492,0.447

0.629,0.936,0.416,0.694,0.458,0.525
0.64,0.942,0.341,0.757,0.439,0.533
0.623,0.896,0.258,0.816,0.42,0.539
0.593,0.826,0.207,0.859,0.41,0.54
0.552,0.761,0.195,0.878,0.412,0.535
0.483,0.661,0.215,0.873,0.424,0.523
0.41,0.528,0.266,0.846,0.446,0.504
0.383,0.422,0.333,0.797,0.475,0.485
0.404,0.346,0.383,0.735,0.502,0.47
0.45,0.3,0.41,0.669,0.52,0.46
0.529,0.29,0.442,0.61,0.53,0.454
0.573,0.309,0.479,0.564,0.525,0.455
0.564,0.337,0.517,0.535,0.509,0.461
0.52,0.359,0.553,0.518,0.493,0.467
0.472,0.37,0.587,0.508,0.485,0.473

0.644,0.829,0.36,0.704,0.443,0.55
0.647,0.841,0.314,0.75,0.428,0.559
0.641,0.834,0.267,0.794,0.416,0.564
0.636,0.818,0.226,0.833,0.408,0.566
0.625,0.798,0.189,0.861,0.404,0.567
0.586,0.744,0.171,0.875,0.403,0.561
0.495,0.636,0.209,0.872,0.41,0.548
0.405,0.508,0.295,0.848,0.432,0.529
0.356,0.385,0.371,0.799,0.464,0.506
0.372,0.28,0.413,0.73,0.5,0.481
0.449,0.228,0.43,0.655,0.529,0.459
0.54,0.24,0.449,0.588,0.542,0.449
0.597,0.27,0.491,0.542,0.534,0.454
0.582,0.311,0.537,0.514,0.513,0.467
0.513,0.354,0.577,0.498,0.494,0.48

0.604,0.805,0.391,0.692,0.458,0.538
0.608,0.825,0.353,0.733,0.448,0.546
0.611,0.844,0.31,0.775,0.439,0.552
0.628,0.87,0.248,0.813,0.433,0.551
0.611,0.852,0.186,0.845,0.426,0.54
0.543,0.782,0.174,0.868,0.422,0.523
0.473,0.665,0.205,0.871,0.426,0.502
0.401,0.485,0.25,0.847,0.44,0.479
0.345,0.26,0.297,0.796,0.463,0.456
0.36,0.063,0.355,0.716,0.492,0.442
0.465,0.028,0.415,0.617,0.516,0.439
0.529,0.122,0.483,0.532,0.521,0.449
0.509,0.256,0.554,0.482,0.512,0.467
0.457,0.38,0.625,0.462,0.502,0.486
0.428,0.453,0.673,0.462,0.501,0.497

0.589,0.818,0.373,0.689,0.465,0.534
0.597,0.835,0.34,0.727,0.458,0.539
0.597,0.834,0.303,0.764,0.45,0.543
0.595,0.828,0.267,0.797,0.443,0.542
0.584,0.804,0.233,0.823,0.441,0.536
0.56,0.764,0.2,0.838,0.44,0.524
0.513,0.699,0.194,0.842,0.441,0.509
0.466,0.608,0.219,0.833,0.447,0.492
0.438,0.487,0.259,0.812,0.457,0.475
0.433,0.348,0.31,0.775,0.469,0.461
