aX,aY,aZ,gX,gY,gZ
0.637,0.38,0.576,0.494,0.515,0.532
0.634,0.423,0.558,0.493,0.514,0.531

0.374,0.744,0.521,0.529,0.536,0.503
0.382,0.746,0.496,0.523,0.54,0.479
0.386,0.76,0.467,0.516,0.538,0.451
0.398,0.784,0.438,0.511,0.533,0.421
0.414,0.781,0.43,0.514,0.525,0.39
0.431,0.741,0.434,0.523,0.516,0.363
0.438,0.687,0.439,0.527,0.506,0.341
0.43,0.63,0.451,0.522,0.496,0.321
0.423,0.556,0.457,0.514,0.488,0.303
0.431,0.465,0.457,0.505,0.481,0.285
0.448,0.341,0.449,0.497,0.475,0.272
0.498,0.138,0.432,0.49,0.468,0.268
0.567,0,0.379,0.482,0.459,0.279
0.62,0,0.347,0.471,0.445,0.32
0.609,0.039,0.464,0.466,0.438,0.397

0.418,0.791,0.423,0.504,0.497,0.406
0.441,0.757,0.42,0.521,0.492,0.381
0.449,0.711,0.428,0.532,0.487,0.364
0.437,0.639,0.448,0.537,0.481,0.348
0.434,0.563,0.464,0.536,0.476,0.333
0.445,0.467,0.47,0.528,0.473,0.321
0.476,0.31,0.457,0.519,0.471,0.312
0.558,0.161,0.435,0.506,0.469,0.31
0.619,0.122,0.418,0.486,0.462,0.326
0.628,0.149,0.457,0.472,0.452,0.36
0.604,0.154,0.529,0.482,0.45,0.403
0.589,0.138,0.596,0.509,0.462,0.452
0.6,0.133,0.639,0.533,0.487,0.499
0.625,0.147,0.644,0.546,0.513,0.532
0.662,0.173,0.625,0.546,0.532,0.548

0.496,0.639,0.42,0.55,0.499,0.368
0.485,0.58,0.435,0.548,0.49,0.355
0.486,0.478,0.448,0.543,0.484,0.34
0.54,0.321,0.452,0.537,0.481,0.322
0.6,0.186,0.427,0.526,0.476,0.314
0.637,0.099,0.39,0.511,0.467,0.326
0.68,0.05,0.404,0.5,0.46,0.357
0.681,0.072,0.478,0.495,0.455,0.402
0.657,0.115,0.575,0.502,0.458,0.454
0.648,0.112,0.632,0.52,0.474,0.496
0.663,0.103,0.639,0.535,0.495,0.522
0.688,0.138,0.626,0.534,0.512,0.538
0.705,0.209,0.607,0.522,0.52,0.549
0.692,0.308,0.586,0.507,0.519,0.553
0.67,0.393,0.568,0.498,0.514,0.554

0.627,0,0.398,0.504,0.454,0.338
0.634,0.009,0.466,0.494,0.451,0.403
0.649,0.101,0.599,0.501,0.466,0.475
0.658,0.122,0.673,0.523,0.488,0.525
0.667,0.084,0.665,0.542,0.508,0.539
0.69,0.115,0.628,0.533,0.522,0.534
0.719,0.238,0.597,0.505,0.525,0.527
0.707,0.373,0.573,0.483,0.519,0.524
0.675,0.456,0.557,0.478,0.511,0.526
0.647,0.493,0.549,0.482,0.508,0.529
0.633,0.505,0.545,0.487,0.508,0.529
0.624,0.512,0.536,0.489,0.509,0.527
0.612,0.524,0.52,0.487,0.508,0.523
0.599,0.535,0.505,0.485,0.507,0.519
0.59,0.536,0.494,0.486,0.505,0.515

0.451,0.773,0.385,0.533,0.532,0.412
0.469,0.74,0.393,0.543,0.519,0.387
0.479,0.678,0.416,0.548,0.504,0.364
0.484,0.609,0.442,0.54,0.49,0.342
0.49,0.559,0.457,0.522,0.477,0.32
0.488,0.506,0.459,0.504,0.465,0.301
0.484,0.398,0.452,0.495,0.457,0.285
0.519,0.214,0.452,0.494,0.453,0.279
0.577,0.02,0.414,0.498,0.447,0.293
0.616,0,0.362,0.501,0.441,0.339
0.628,0.002,0.451,0.492,0.444,0.417
0.61,0.114,0.591,0.492,0.458,0.495
0.608,0.161,0.66,0.517,0.477,0.542
0.63,0.167,0.653,0.543,0.497,0.555
0.672,0.199,0.627,0.543,0.514,0.553

0.624,0.153,0.596,0.502,0.477,0.465
0.608,0.198,0.63,0.525,0.497,0.525
0.618,0.183,0.622,0.546,0.516,0.553
0.65,0.188,0.602,0.545,0.53,0.554
0.672,0.27,0.567,0.52,0.532,0.542
0.685,0.368,0.538,0.495,0.525,0.526
0.685,0.418,0.521,0.484,0.513,0.51
0.668,0.432,0.516,0.483,0.502,0.501
0.65,0.439,0.519,0.485,0.496,0.501
0.638,0.447,0.525,0.486,0.495,0.506
0.625,0.457,0.526,0.488,0.496,0.512
0.613,0.468,0.524,0.49,0.497,0.516
0.602,0.475,0.521,0.493,0.499,0.519
0.59,0.482,0.517,0.494,0.5,0.521
0.581,0.493,0.513,0.495,0.501,0.522

0.526,0.102,0.47,0.495,0.452,0.297
0.555,0.045,0.436,0.493,0.45,0.326
0.614,0.077,0.478,0.492,0.457,0.39
0.641,0.143,0.585,0.495,0.472,0.462
0.61,0.177,0.644,0.507,0.484,0.51
0.591,0.156,0.647,0.526,0.495,0.524
0.612,0.147,0.627,0.53,0.508,0.518
0.648,0.207,0.609,0.515,0.518,0.513
0.665,0.293,0.593,0.497,0.522,0.514
0.659,0.359,0.574,0.488,0.521,0.518
0.65,0.4,0.556,0.488,0.52,0.522
0.645,0.428,0.543,0.49,0.52,0.525
0.642,0.446,0.532,0.491,0.519,0.527
0.637,0.458,0.523,0.492,0.518,0.528
0.628,0.468,0.515,0.491,0.516,0.528

0.675,0,0.425,0.51,0.475,0.359
0.688,0,0.463,0.489,0.468,0.415
0.667,0.113,0.57,0.48,0.468,0.472
0.635,0.213,0.657,0.492,0.474,0.514
0.624,0.241,0.674,0.515,0.489,0.533
0.636,0.263,0.655,0.525,0.508,0.539
0.663,0.32,0.623,0.517,0.524,0.541
0.682,0.377,0.586,0.504,0.53,0.539
0.684,0.415,0.555,0.494,0.526,0.533
0.672,0.443,0.532,0.487,0.518,0.527
0.654,0.47,0.518,0.483,0.51,0.523
0.635,0.493,0.512,0.481,0.504,0.52
0.617,0.508,0.509,0.483,0.5,0.52
0.605,0.517,0.508,0.485,0.499,0.52
0.599,0.52,0.507,0.487,0.499,0.518

0.606,0,0.449,0.526,0.494,0.415
0.656,0,0.47,0.517,0.5,0.462
0.659,0.062,0.517,0.505,0.502,0.507
0.648,0.163,0.547,0.502,0.502,0.535
0.648,0.243,0.558,0.503,0.504,0.547
0.651,0.31,0.562,0.501,0.506,0.549
0.643,0.367,0.555,0.495,0.507,0.547
