aX,aY,aZ,gX,gY,gZ
0.477,0.351,0.513,0.493,0.501,0.511
0.475,0.388,0.503,0.485,0.502,0.508

0.437,0,0.384,0.404,0.518,0.268
0.535,0,0.391,0.386,0.507,0.333
0.55,0.157,0.458,0.396,0.499,0.419
0.496,0.337,0.538,0.438,0.491,0.499
0.446,0.348,0.575,0.503,0.484,0.54
0.458,0.24,0.582,0.558,0.489,0.544
0.497,0.157,0.583,0.572,0.502,0.535
0.524,0.163,0.571,0.545,0.511,0.527
0.522,0.23,0.543,0.507,0.512,0.518
0.52,0.308,0.515,0.478,0.508,0.509
0.521,0.363,0.498,0.466,0.506,0.502
0.518,0.391,0.492,0.47,0.503,0.5
0.51,0.39,0.493,0.482,0.502,0.502
0.507,0.372,0.494,0.496,0.503,0.506
0.511,0.348,0.493,0.506,0.505,0.51

0.511,0,0.466,0.428,0.476,0.356
0.505,0.113,0.543,0.423,0.47,0.42
0.44,0.221,0.608,0.443,0.468,0.474
0.406,0.258,0.646,0.483,0.476,0.505
0.434,0.235,0.655,0.521,0.494,0.519
0.475,0.216,0.636,0.54,0.513,0.525
0.512,0.228,0.597,0.538,0.526,0.527
0.535,0.262,0.556,0.524,0.529,0.524
0.543,0.306,0.524,0.508,0.525,0.519
0.542,0.347,0.502,0.496,0.518,0.512
0.537,0.373,0.494,0.491,0.512,0.508
0.53,0.378,0.494,0.493,0.507,0.507
0.523,0.372,0.495,0.497,0.505,0.508
0.519,0.367,0.496,0.501,0.505,0.511
0.517,0.371,0.495,0.502,0.506,0.515

0.537,0.038,0.423,0.454,0.5,0.372
0.556,0.178,0.51,0.47,0.494,0.456
0.488,0.214,0.563,0.508,0.485,0.518
0.449,0.169,0.58,0.546,0.483,0.536
0.484,0.13,0.587,0.555,0.492,0.531
0.531,0.159,0.582,0.535,0.504,0.521
0.539,0.233,0.556,0.505,0.51,0.515
0.539,0.302,0.522,0.485,0.51,0.509
0.55,0.339,0.504,0.479,0.509,0.504
0.543,0.36,0.497,0.482,0.506,0.504
0.529,0.363,0.492,0.491,0.503,0.508
0.526,0.35,0.489,0.501,0.503,0.513
0.528,0.34,0.488,0.508,0.503,0.516
0.527,0.342,0.49,0.509,0.502,0.518
0.524,0.358,0.491,0.506,0.502,0.52

0.439,0,0.418,0.454,0.53,0.28
0.528,0,0.353,0.422,0.517,0.309
0.561,0.042,0.379,0.394,0.498,0.366
0.542,0.239,0.489,0.397,0.485,0.432
0.469,0.359,0.566,0.441,0.478,0.49
0.426,0.338,0.587,0.506,0.483,0.521
0.452,0.243,0.585,0.557,0.499,0.532
0.501,0.174,0.57,0.571,0.517,0.536
0.532,0.172,0.551,0.551,0.526,0.535
0.527,0.23,0.522,0.516,0.523,0.529
0.522,0.309,0.495,0.485,0.517,0.519
0.521,0.378,0.475,0.469,0.511,0.509
0.523,0.41,0.47,0.468,0.506,0.501
0.522,0.409,0.475,0.478,0.503,0.5
0.516,0.389,0.482,0.49,0.503,0.502

0.308,0.053,0.539,0.481,0.512,0.304
0.404,0,0.48,0.475,0.526,0.329
0.534,0,0.425,0.454,0.531,0.378
0.567,0.112,0.428,0.43,0.519,0.437
0.528,0.294,0.48,0.427,0.498,0.486
0.491,0.4,0.541,0.456,0.484,0.513
0.485,0.405,0.573,0.502,0.483,0.525
0.496,0.356,0.575,0.541,0.493,0.532
0.509,0.306,0.56,0.559,0.506,0.539
0.526,0.282,0.545,0.555,0.515,0.541
0.529,0.29,0.529,0.535,0.517,0.537
0.524,0.319,0.512,0.511,0.513,0.527
0.522,0.361,0.495,0.49,0.509,0.516
0.52,0.397,0.482,0.479,0.505,0.509
0.521,0.416,0.474,0.479,0.503,0.505

0.308,0.149,0.507,0.482,0.512,0.265
0.326,0,0.473,0.463,0.513,0.267
0.422,0,0.416,0.435,0.511,0.289
0.541,0,0.376,0.402,0.506,0.337
0.558,0.128,0.428,0.376,0.494,0.409
0.49,0.385,0.544,0.391,0.48,0.479
0.424,0.453,0.603,0.457,0.475,0.52
0.436,0.361,0.618,0.536,0.484,0.534
0.477,0.242,0.607,0.581,0.502,0.539
0.519,0.184,0.585,0.581,0.518,0.543
0.528,0.202,0.558,0.552,0.522,0.54
0.521,0.265,0.527,0.516,0.517,0.531
0.524,0.333,0.504,0.488,0.51,0.517
0.525,0.381,0.494,0.475,0.503,0.506
