aX,aY,aZ,gX,gY,gZ
0.592,0.928,0.306,0.735,0.457,0.512
0.609,0.884,0.207,0.795,0.444,0.521
0.62,0.838,0.125,0.842,0.431,0.531
0.629,0.798,0.062,0.873,0.421,0.539
0.611,0.751,0.03,0.888,0.414,0.539
0.553,0.674,0.037,0.89,0.411,0.528
0.478,0.551,0.091,0.874,0.419,0.506
0.403,0.366,0.176,0.835,0.435,0.477
0.345,0.132,0.28,0.772,0.457,0.446
0.397,0,0.39,0.678,0.483,0.423
0.428,0.044,0.474,0.565,0.498,0.416
0.48,0.208,0.547,0.479,0.5,0.431
0.494,0.406,0.639,0.446,0.499,0.447
0.44,0.519,0.694,0.457,0.489,0.463

0.558,0.872,0.36,0.702,0.476,0.519
0.572,0.879,0.312,0.747,0.469,0.526
0.587,0.882,0.26,0.789,0.461,0.532
0.588,0.865,0.2,0.827,0.453,0.534
0.577,0.818,0.147,0.856,0.448,0.533
0.554,0.749,0.122,0.871,0.445,0.527
0.518,0.667,0.136,0.87,0.446,0.517
0.472,0.57,0.179,0.849,0.452,0.501
0.428,0.432,0.244,0.808,0.465,0.479
0.407,0.281,0.309,0.752,0.483,0.456
0.437,0.144,0.375,0.681,0.5,0.439
0.503,0.125,0.452,0.602,0.51,0.433
0.535,0.234,0.526,0.533,0.507,0.438
0.515,0.371,0.586,0.495,0.497,0.45
0.468,0.456,0.646,0.49,0.486,0.463

0.579,0.818,0.406,0.691,0.481,0.539
0.589,0.837,0.371,0.726,0.474,0.542
0.595,0.834,0.332,0.76,0.466,0.544
0.595,0.813,0.293,0.793,0.459,0.544
0.586,0.782,0.259,0.818,0.452,0.541
0.564,0.74,0.235,0.834,0.448,0.534
0.529,0.676,0.225,0.839,0.449,0.522
0.488,0.573,0.239,0.83,0.453,0.505
0.425,0.394,0.282,0.801,0.462,0.481
0.366,0.186,0.364,0.746,0.477,0.453
0.373,0.068,0.452,0.661,0.5,0.428
0.447,0.116,0.513,0.566,0.521,0.414
0.526,0.297,0.558,0.49,0.526,0.417
0.555,0.472,0.622,0.462,0.515,0.43
0.494,0.539,0.665,0.48,0.495,0.446

0.568,0.863,0.401,0.716,0.482,0.526
0.568,0.862,0.346,0.757,0.474,0.529
0.554,0.843,0.284,0.793,0.468,0.532
0.543,0.806,0.238,0.822,0.464,0.532
0.543,0.769,0.219,0.84,0.465,0.53
0.532,0.724,0.213,0.844,0.468,0.52
0.502,0.649,0.215,0.836,0.471,0.503
0.466,0.512,0.241,0.813,0.477,0.483
0.448,0.343,0.286,0.772,0.487,0.462
