aX,aY,aZ,gX,gY,gZ
0.463,0.606,0.634,0.517,0.47,0.519
0.511,0.611,0.584,0.521,0.477,0.524
0.506,0.602,0.569,0.519,0.475,0.517

0.671,0.74,0.32,0.504,0.42,0.449
0.671,0.748,0.28,0.512,0.394,0.438
0.63,0.731,0.227,0.52,0.361,0.426
0.528,0.691,0.177,0.529,0.322,0.417
0.353,0.64,0.142,0.533,0.282,0.409
0.197,0.607,0.157,0.524,0.259,0.404
0.152,0.61,0.255,0.506,0.262,0.402
0.201,0.625,0.388,0.489,0.285,0.404
0.27,0.631,0.52,0.477,0.312,0.412
0.317,0.642,0.611,0.474,0.34,0.424
0.321,0.638,0.67,0.484,0.366,0.441
0.323,0.584,0.698,0.503,0.392,0.464
0.364,0.531,0.685,0.517,0.422,0.49
0.418,0.522,0.656,0.519,0.448,0.509
0.454,0.552,0.633,0.513,0.464,0.517

0.657,0.639,0.306,0.517,0.387,0.441
0.635,0.632,0.244,0.506,0.355,0.428
0.52,0.645,0.192,0.492,0.316,0.416
0.356,0.67,0.184,0.481,0.284,0.409
0.229,0.712,0.234,0.472,0.273,0.409
0.202,0.735,0.341,0.473,0.284,0.418
0.264,0.701,0.472,0.484,0.309,0.434
0.338,0.647,0.576,0.499,0.332,0.45
0.356,0.599,0.629,0.513,0.351,0.465
0.332,0.54,0.664,0.523,0.371,0.48
0.34,0.494,0.695,0.526,0.398,0.494
0.374,0.486,0.704,0.52,0.429,0.505
0.409,0.527,0.691,0.508,0.456,0.51
0.441,0.576,0.671,0.499,0.477,0.509
0.467,0.602,0.646,0.495,0.492,0.505

0.647,0.758,0.233,0.505,0.394,0.441
0.611,0.729,0.213,0.513,0.364,0.439
0.53,0.675,0.188,0.523,0.327,0.429
0.373,0.626,0.174,0.525,0.289,0.416
0.25,0.603,0.212,0.513,0.267,0.41
0.219,0.597,0.31,0.497,0.269,0.415
0.249,0.58,0.439,0.487,0.286,0.426
0.301,0.571,0.556,0.481,0.311,0.439
0.338,0.577,0.642,0.481,0.342,0.455
0.366,0.576,0.692,0.488,0.373,0.473
0.364,0.566,0.696,0.5,0.401,0.493
0.394,0.558,0.668,0.51,0.429,0.509
0.45,0.563,0.64,0.512,0.452,0.518
0.486,0.583,0.618,0.509,0.467,0.518
0.492,0.597,0.604,0.505,0.474,0.512
