aX,aY,aZ,gX,gY,gZ
0.472,0.397,0.68,0.493,0.478,0.497
0.463,0.391,0.689,0.503,0.483,0.514

0.61,0.365,0.096,0.557,0.311,0.545
0.355,0.283,0.095,0.564,0.256,0.552
0.101,0.191,0.132,0.564,0.218,0.555
0,0.197,0.271,0.545,0.208,0.546
0.063,0.285,0.459,0.516,0.222,0.533
0.161,0.371,0.553,0.498,0.246,0.525
0.189,0.405,0.616,0.491,0.274,0.518
0.191,0.407,0.682,0.488,0.304,0.513
0.219,0.399,0.729,0.488,0.337,0.508
0.251,0.404,0.756,0.489,0.372,0.502
0.29,0.402,0.766,0.492,0.405,0.498
0.33,0.399,0.765,0.498,0.436,0.5
0.363,0.396,0.754,0.504,0.462,0.506
0.382,0.391,0.731,0.511,0.484,0.515
0.388,0.388,0.7,0.516,0.502,0.522

0.754,0.359,0.081,0.502,0.364,0.506
0.582,0.338,0.056,0.497,0.307,0.519
0.408,0.36,0.036,0.491,0.26,0.526
0.155,0.378,0.053,0.482,0.222,0.529
0,0.427,0.196,0.473,0.203,0.528
0,0.474,0.451,0.474,0.212,0.52
0.105,0.493,0.623,0.483,0.243,0.504
0.218,0.432,0.733,0.496,0.294,0.495
0.257,0.369,0.8,0.501,0.347,0.497
0.269,0.338,0.794,0.496,0.39,0.498
0.312,0.352,0.744,0.488,0.429,0.489
0.387,0.361,0.699,0.487,0.459,0.482
0.437,0.351,0.672,0.494,0.476,0.485
0.447,0.343,0.662,0.501,0.484,0.495
0.45,0.346,0.655,0.506,0.491,0.505

0.804,0.314,0.123,0.514,0.42,0.495
0.763,0.303,0.086,0.501,0.369,0.504
0.633,0.314,0.069,0.489,0.314,0.518
0.512,0.33,0.005,0.482,0.264,0.537
0.279,0.394,0,0.477,0.215,0.546
0,0.467,0.051,0.47,0.172,0.558
0,0.399,0.273,0.484,0.169,0.561
0,0.409,0.643,0.501,0.213,0.535
0.126,0.386,0.826,0.505,0.281,0.511
0.231,0.367,0.875,0.494,0.359,0.503
0.232,0.35,0.812,0.478,0.419,0.494
0.314,0.374,0.719,0.464,0.46,0.472
0.427,0.386,0.664,0.46,0.484,0.454
0.468,0.373,0.64,0.469,0.487,0.455
0.458,0.353,0.654,0.484,0.485,0.473

0.591,0.259,0.058,0.515,0.306,0.519
0.433,0.239,0.011,0.501,0.264,0.526
0.197,0.262,0.004,0.481,0.228,0.532
0.002,0.356,0.162,0.449,0.194,0.539
0,0.478,0.374,0.436,0.184,0.545
0,0.541,0.575,0.449,0.21,0.542
0.096,0.503,0.74,0.477,0.27,0.536
