aX,aY,aZ,gX,gY,gZ
0.47,0.538,0.626,0.524,0.539,0.479

0.594,0.174,0.253,0.286,0.467,0.442
0.616,0.203,0.2,0.232,0.46,0.433
0.631,0.256,0.139,0.182,0.455,0.426
0.634,0.307,0.087,0.14,0.449,0.424
0.621,0.341,0.049,0.112,0.446,0.423
0.609,0.359,0.026,0.096,0.444,0.425
0.587,0.395,0.041,0.091,0.443,0.433
0.535,0.496,0.113,0.098,0.443,0.454
0.44,0.676,0.263,0.13,0.444,0.492
0.289,0.893,0.451,0.196,0.45,0.544
0.206,1,0.601,0.3,0.471,0.591
0.25,0.982,0.664,0.415,0.507,0.61
0.356,0.845,0.658,0.501,0.538,0.593
0.473,0.674,0.627,0.539,0.554,0.557
0.531,0.535,0.615,0.535,0.548,0.516

0.565,0.183,0.277,0.341,0.471,0.459
0.578,0.164,0.242,0.297,0.467,0.454
0.583,0.138,0.189,0.25,0.462,0.45
0.584,0.135,0.116,0.201,0.459,0.446
0.578,0.172,0.045,0.15,0.455,0.443
0.567,0.236,0.001,0.107,0.455,0.444
0.561,0.306,0,0.08,0.459,0.449
0.55,0.399,0,0.071,0.465,0.461
0.533,0.534,0.059,0.083,0.468,0.481
0.491,0.69,0.207,0.122,0.469,0.51
0.366,0.847,0.38,0.191,0.469,0.55
0.304,0.954,0.522,0.287,0.48,0.587
0.349,0.96,0.604,0.39,0.503,0.605
0.394,0.877,0.619,0.477,0.521,0.597
0.439,0.738,0.614,0.532,0.534,0.569

0.61,0.137,0.278,0.341,0.459,0.477
0.621,0.139,0.211,0.287,0.447,0.475
0.617,0.162,0.123,0.23,0.435,0.472
0.606,0.216,0.036,0.177,0.422,0.471
0.591,0.296,0,0.132,0.413,0.476
0.56,0.365,0,0.104,0.407,0.489
0.499,0.43,0,0.093,0.403,0.508
0.408,0.531,0.036,0.098,0.402,0.534
0.311,0.678,0.175,0.123,0.408,0.565
0.225,0.848,0.349,0.174,0.422,0.597
0.22,0.997,0.5,0.251,0.445,0.618
0.275,1,0.581,0.34,0.471,0.611
0.334,1,0.616,0.422,0.495,0.577
0.419,0.913,0.636,0.49,0.517,0.529
0.419,0.694,0.648,0.533,0.527,0.488

0.635,0.153,0.206,0.289,0.451,0.452
0.654,0.156,0.126,0.23,0.44,0.442
0.663,0.202,0.032,0.171,0.428,0.435
0.658,0.277,0,0.118,0.418,0.433
0.638,0.356,0,0.08,0.409,0.436
0.6,0.43,0,0.063,0.406,0.446
0.529,0.518,0.009,0.066,0.405,0.465
0.43,0.659,0.175,0.092,0.41,0.494
0.294,0.832,0.391,0.149,0.421,0.535
0.164,0.965,0.554,0.242,0.448,0.576
0.226,1,0.646,0.349,0.491,0.598
0.368,0.939,0.655,0.439,0.526,0.581
0.463,0.801,0.635,0.49,0.539,0.538
0.491,0.651,0.634,0.507,0.536,0.496
0.467,0.521,0.638,0.506,0.527,0.472

0.645,0.067,0.108,0.242,0.445,0.446
0.659,0.109,0,0.16,0.43,0.431
0.659,0.236,0,0.078,0.415,0.419
0.652,0.385,0,0.018,0.407,0.416
0.615,0.473,0,0,0.409,0.425
0.54,0.539,0,0.009,0.413,0.446
0.431,0.696,0.089,0.05,0.421,0.483
0.26,0.924,0.343,0.128,0.435,0.54
0.131,1,0.539,0.248,0.464,0.6
0.212,1,0.629,0.383,0.507,0.626
0.393,0.936,0.614,0.48,0.54,0.596
0.504,0.777,0.597,0.519,0.546,0.534
0.494,0.619,0.612,0.523,0.531,0.482
0.429,0.507,0.625,0.516,0.517,0.459
0.401,0.487,0.624,0.509,0.516,0.465

0.573,0.176,0.268,0.309,0.474,0.47
0.577,0.158,0.202,0.262,0.468,0.466
0.578,0.163,0.124,0.211,0.462,0.464
0.569,0.207,0.049,0.16,0.456,0.462
0.546,0.27,0.001,0.118,0.453,0.464
0.514,0.332,0,0.093,0.455,0.471
0.485,0.388,0.02,0.087,0.463,0.482
0.453,0.45,0.086,0.1,0.472,0.5
0.416,0.553,0.185,0.13,0.482,0.527
0.361,0.69,0.314,0.179,0.492,0.562
0.311,0.814,0.414,0.247,0.504,0.594
0.355,0.859,0.472,0.326,0.519,0.608
0.475,0.854,0.495,0.394,0.529,0.592
0.549,0.827,0.514,0.438,0.523,0.559
0.541,0.765,0.549,0.468,0.507,0.53

0.639,0.204,0.116,0.215,0.452,0.448
0.637,0.251,0.03,0.157,0.439,0.443
0.631,0.307,0,0.11,0.428,0.439
0.625,0.354,0,0.079,0.421,0.439
0.602,0.403,0,0.064,0.416,0.446
0.54,0.48,0,0.067,0.412,0.464
0.425,0.627,0.106,0.09,0.411,0.497
0.277,0.84,0.344,0.14,0.417,0.546
0.126,1,0.546,0.23,0.436,0.596
0.167,1,0.659,0.35,0.478,0.618
0.317,0.992,0.663,0.459,0.52,0.595
0.443,0.834,0.635,0.524,0.54,0.547
0.48,0.663,0.635,0.545,0.538,0.501
0.45,0.504,0.644,0.541,0.526,0.469
0.42,0.424,0.65,0.524,0.517,0.46

0.533,0.204,0.343,0.394,0.482,0.462
0.539,0.168,0.305,0.35,0.478,0.454
0.554,0.134,0.257,0.303,0.473,0.446
0.57,0.11,0.199,0.258,0.469,0.442
0.576,0.116,0.144,0.213,0.467,0.444
0.566,0.156,0.094,0.171,0.467,0.451
0.54,0.223,0.054,0.136,0.468,0.462
0.52,0.299,0.037,0.113,0.47,0.471
0.513,0.367,0.046,0.106,0.475,0.479
0.504,0.445,0.088,0.115,0.48,0.489
0.489,0.539,0.179,0.141,0.484,0.505
0.442,0.635,0.3,0.186,0.487,0.531
0.366,0.731,0.421,0.25,0.492,0.562
0.34,0.794,0.522,0.324,0.505,0.588
0.378,0.769,0.574,0.396,0.521,0.596

0.608,0.147,0.111,0.207,0.454,0.438
0.625,0.158,0.014,0.15,0.448,0.433
0.626,0.206,0,0.096,0.441,0.432
0.603,0.269,0,0.057,0.436,0.438
0.557,0.336,0,0.039,0.437,0.451
0.496,0.427,0,0.043,0.443,0.473
0.425,0.576,0.08,0.069,0.451,0.507
0.321,0.767,0.28,0.123,0.459,0.554
0.198,0.916,0.437,0.212,0.473,0.6
0.218,0.975,0.543,0.317,0.502,0.623
0.371,0.949,0.558,0.407,0.531,0.605
0.517,0.868,0.546,0.463,0.54,0.558
0.526,0.755,0.575,0.49,0.528,0.513
0.457,0.63,0.62,0.502,0.512,0.481
0.403,0.549,0.647,0.506,0.508,0.47

0.615,0.113,0.239,0.329,0.462,0.466
0.643,0.075,0.151,0.269,0.449,0.457
0.667,0.065,0.025,0.202,0.435,0.445
0.671,0.135,0,0.127,0.418,0.435
0.654,0.275,0,0.058,0.402,0.428
0.633,0.416,0,0.015,0.396,0.429
0.597,0.516,0,0.011,0.399,0.441
0.51,0.596,0,0.041,0.407,0.467
0.389,0.731,0.179,0.098,0.417,0.508
0.232,0.889,0.424,0.187,0.436,0.563
0.143,0.964,0.591,0.303,0.472,0.615
0.232,0.914,0.645,0.414,0.517,0.633
0.399,0.819,0.628,0.479,0.543,0.602
0.499,0.722,0.613,0.497,0.541,0.544
0.496,0.634,0.622,0.492,0.521,0.498

0.57,0.244,0.326,0.401,0.477,0.48
0.588,0.201,0.286,0.358,0.469,0.472
0.601,0.177,0.226,0.306,0.458,0.463
0.627,0.16,0.148,0.249,0.447,0.453
0.652,0.159,0.044,0.189,0.436,0.444
0.65,0.205,0,0.13,0.424,0.439
0.626,0.284,0,0.081,0.413,0.44
0.579,0.376,0,0.052,0.408,0.45
0.51,0.465,0,0.049,0.411,0.469
0.428,0.574,0.05,0.074,0.421,0.498
0.337,0.726,0.237,0.127,0.436,0.537
0.244,0.849,0.408,0.208,0.456,0.579
0.255,0.928,0.52,0.302,0.482,0.602
0.371,0.956,0.577,0.383,0.505,0.59
0.452,0.887,0.6,0.443,0.513,0.551

0.624,0.138,0.217,0.271,0.463,0.433
0.641,0.114,0.131,0.213,0.453,0.42
0.655,0.142,0.035,0.153,0.442,0.41
0.644,0.234,0,0.1,0.433,0.408
0.605,0.338,0,0.068,0.429,0.419
0.554,0.406,0.013,0.064,0.435,0.439
0.499,0.473,0.094,0.084,0.446,0.465
0.448,0.571,0.212,0.119,0.458,0.495
0.392,0.679,0.34,0.174,0.471,0.525
0.343,0.777,0.445,0.248,0.487,0.556
0.34,0.838,0.53,0.33,0.505,0.582
0.384,0.826,0.576,0.408,0.523,0.593
0.467,0.766,0.574,0.464,0.534,0.581
0.523,0.69,0.573,0.492,0.531,0.553
0.517,0.615,0.592,0.498,0.518,0.524

0.601,0.18,0.238,0.328,0.45,0.466
0.619,0.178,0.184,0.28,0.44,0.459
0.626,0.19,0.111,0.23,0.43,0.452
0.623,0.231,0.035,0.18,0.419,0.445
0.617,0.302,0,0.133,0.409,0.442
0.592,0.375,0,0.099,0.403,0.445
0.55,0.435,0.011,0.086,0.404,0.455
0.491,0.502,0.073,0.093,0.409,0.474
0.426,0.604,0.183,0.12,0.419,0.5
0.356,0.732,0.337,0.172,0.434,0.533
0.284,0.842,0.47,0.248,0.455,0.569
