aX,aY,aZ,gX,gY,gZ
0.241,0.635,0.11,0.509,0.245,0.428
0.106,0.682,0.214,0.496,0.226,0.42
0.109,0.686,0.371,0.486,0.243,0.413
0.195,0.669,0.521,0.48,0.278,0.417
0.266,0.665,0.63,0.479,0.315,0.428
0.293,0.65,0.692,0.488,0.348,0.445
0.298,0.614,0.712,0.502,0.381,0.465
0.344,0.57,0.719,0.513,0.416,0.486
0.414,0.553,0.709,0.516,0.447,0.501
0.448,0.579,0.689,0.51,0.468,0.504
0.465,0.601,0.669,0.506,0.482,0.502

0.641,0.705,0.26,0.498,0.405,0.462
0.653,0.67,0.235,0.505,0.381,0.455
0.616,0.648,0.18,0.505,0.343,0.448
0.455,0.65,0.124,0.499,0.294,0.442
0.244,0.689,0.145,0.492,0.254,0.434
0.141,0.708,0.255,0.488,0.241,0.425
0.166,0.704,0.408,0.486,0.255,0.423
0.227,0.664,0.537,0.489,0.282,0.432
0.279,0.619,0.649,0.494,0.314,0.446
0.31,0.575,0.721,0.502,0.35,0.462
0.327,0.551,0.739,0.507,0.387,0.478
0.368,0.576,0.725,0.505,0.425,0.491
0.426,0.616,0.697,0.501,0.455,0.498
0.462,0.64,0.669,0.5,0.474,0.496
0.48,0.636,0.654,0.5,0.484,0.49

0.713,0.703,0.286,0.482,0.456,0.483
0.667,0.736,0.266,0.484,0.428,0.471
0.613,0.723,0.261,0.491,0.404,0.464
0.6,0.669,0.282,0.499,0.385,0.455
0.631,0.639,0.261,0.497,0.36,0.441
0.569,0.66,0.16,0.483,0.319,0.43
0.364,0.717,0.107,0.47,0.268,0.422
0.151,0.764,0.159,0.464,0.236,0.411
0.099,0.774,0.295,0.464,0.24,0.405
0.151,0.742,0.452,0.467,0.268,0.411
0.228,0.704,0.582,0.473,0.302,0.428
0.307,0.654,0.683,0.487,0.336,0.447
0.317,0.576,0.732,0.504,0.367,0.463
0.325,0.534,0.748,0.511,0.399,0.476
0.369,0.554,0.746,0.505,0.434,0.487

0.627,0.677,0.277,0.492,0.388,0.465
0.583,0.645,0.268,0.493,0.365,0.454
0.537,0.62,0.24,0.486,0.339,0.444
0.419,0.623,0.207,0.474,0.304,0.443
0.277,0.678,0.212,0.462,0.274,0.444
0.225,0.734,0.292,0.456,0.269,0.443
0.256,0.748,0.419,0.462,0.283,0.444
0.303,0.708,0.54,0.477,0.303,0.448
0.335,0.652,0.631,0.494,0.324,0.458
0.324,0.588,0.689,0.507,0.348,0.471
0.32,0.544,0.731,0.512,0.379,0.485
0.357,0.558,0.751,0.507,0.416,0.496
0.4,0.604,0.744,0.5,0.45,0.499
0.428,0.644,0.718,0.497,0.475,0.496
0.449,0.655,0.687,0.497,0.492,0.491

0.694,0.687,0.272,0.497,0.413,0.447
0.675,0.666,0.24,0.494,0.384,0.435
0.597,0.65,0.191,0.489,0.35,0.424
0.471,0.642,0.141,0.479,0.315,0.418
0.323,0.644,0.142,0.466,0.282,0.416
0.211,0.7,0.193,0.451,0.259,0.412
0.162,0.787,0.281,0.436,0.255,0.407
0.186,0.806,0.42,0.435,0.269,0.412
0.233,0.764,0.559,0.45,0.29,0.423
0.271,0.709,0.675,0.471,0.314,0.44
0.261,0.623,0.752,0.492,0.342,0.46
0.269,0.551,0.79,0.506,0.379,0.479
0.332,0.555,0.791,0.505,0.422,0.492
0.404,0.611,0.767,0.498,0.459,0.495
0.44,0.654,0.731,0.495,0.481,0.49

0.673,0.663,0.312,0.509,0.398,0.448
0.661,0.609,0.273,0.509,0.368,0.435
0.579,0.572,0.184,0.497,0.329,0.422
0.424,0.597,0.111,0.473,0.288,0.415
0.26,0.697,0.121,0.448,0.26,0.41
0.192,0.844,0.227,0.432,0.255,0.406
0.198,0.905,0.361,0.438,0.27,0.405
0.186,0.847,0.495,0.465,0.288,0.414
0.215,0.722,0.639,0.495,0.308,0.434
0.253,0.577,0.766,0.518,0.332,0.456
0.241,0.48,0.831,0.529,0.362,0.474
0.244,0.475,0.855,0.525,0.405,0.488
0.298,0.516,0.831,0.515,0.453,0.497
0.364,0.553,0.78,0.507,0.491,0.499
0.405,0.582,0.723,0.501,0.514,0.498

0.652,0.676,0.294,0.504,0.391,0.453
0.601,0.645,0.239,0.504,0.357,0.447
0.471,0.592,0.196,0.502,0.317,0.441
0.304,0.572,0.196,0.492,0.285,0.436
0.228,0.626,0.268,0.471,0.273,0.433
0.273,0.721,0.404,0.454,0.284,0.432
0.336,0.749,0.526,0.458,0.306,0.431
0.33,0.706,0.615,0.481,0.328,0.435
0.29,0.626,0.667,0.506,0.353,0.452
0.324,0.562,0.698,0.52,0.386,0.478
0.384,0.552,0.709,0.522,0.419,0.498
0.4,0.596,0.709,0.515,0.443,0.501
0.408,0.637,0.707,0.507,0.463,0.496
0.421,0.634,0.702,0.505,0.481,0.489
0.429,0.609,0.686,0.503,0.497,0.483

0.705,0.679,0.296,0.499,0.431,0.452
0.715,0.666,0.248,0.501,0.4,0.444
0.662,0.655,0.169,0.499,0.358,0.438
0.512,0.635,0.101,0.495,0.311,0.438
0.311,0.614,0.094,0.49,0.27,0.435
0.181,0.647,0.171,0.477,0.25,0.426
0.194,0.703,0.308,0.459,0.257,0.419
0.254,0.729,0.461,0.45,0.277,0.418
0.285,0.717,0.607,0.457,0.298,0.424
0.265,0.654,0.731,0.476,0.323,0.441
0.247,0.562,0.795,0.498,0.358,0.469
0.289,0.523,0.801,0.51,0.404,0.497
0.37,0.566,0.756,0.509,0.447,0.513
0.425,0.623,0.705,0.503,0.476,0.514
0.46,0.654,0.668,0.499,0.492,0.507

0.67,0.683,0.296,0.509,0.404,0.459
0.671,0.668,0.246,0.503,0.381,0.445
0.603,0.646,0.181,0.493,0.348,0.433
0.468,0.636,0.138,0.483,0.308,0.427
0.291,0.646,0.128,0.471,0.272,0.426
0.199,0.696,0.193,0.456,0.26,0.426
0.222,0.734,0.33,0.447,0.272,0.43
0.286,0.722,0.485,0.453,0.293,0.436
0.333,0.679,0.615,0.468,0.314,0.443
0.316,0.63,0.693,0.484,0.334,0.458
0.278,0.577,0.749,0.499,0.361,0.477
0.304,0.555,0.785,0.505,0.4,0.496
0.362,0.589,0.774,0.503,0.44,0.504
0.405,0.634,0.741,0.499,0.47,0.501
0.435,0.652,0.707,0.498,0.49,0.495

0.705,0.719,0.252,0.52,0.402,0.429
0.652,0.681,0.195,0.524,0.369,0.419
0.558,0.57,0.142,0.525,0.334,0.41
0.422,0.484,0.096,0.51,0.3,0.402
0.268,0.524,0.105,0.468,0.273,0.399
0.196,0.71,0.201,0.417,0.266,0.397
0.234,0.865,0.336,0.39,0.278,0.397
0.252,0.865,0.456,0.403,0.29,0.406
0.254,0.804,0.569,0.434,0.297,0.426
0.251,0.687,0.695,0.467,0.31,0.454
0.236,0.551,0.796,0.496,0.335,0.476
0.232,0.501,0.839,0.508,0.375,0.494
0.283,0.549,0.825,0.504,0.425,0.506
0.358,0.615,0.781,0.499,0.467,0.507
0.411,0.648,0.732,0.497,0.493,0.501

0.653,0.718,0.284,0.495,0.425,0.467
0.629,0.7,0.263,0.503,0.402,0.464
0.645,0.638,0.244,0.508,0.379,0.459
0.635,0.582,0.167,0.498,0.347,0.448
0.487,0.594,0.075,0.475,0.302,0.439
0.271,0.683,0.075,0.45,0.263,0.434
0.154,0.773,0.191,0.437,0.251,0.428
0.2,0.801,0.368,0.436,0.269,0.427
0.283,0.771,0.517,0.446,0.291,0.435
0.344,0.731,0.615,0.464,0.308,0.446
0.335,0.663,0.677,0.488,0.328,0.458
0.301,0.558,0.726,0.506,0.356,0.47
0.321,0.524,0.752,0.506,0.395,0.481
0.379,0.583,0.75,0.494,0.435,0.486
0.43,0.65,0.73,0.486,0.463,0.485

0.628,0.691,0.23,0.514,0.375,0.444
0.542,0.606,0.19,0.515,0.344,0.438
0.407,0.55,0.19,0.505,0.314,0.428
0.302,0.581,0.246,0.479,0.296,0.416
0.277,0.668,0.32,0.446,0.295,0.41
0.301,0.749,0.398,0.424,0.306,0.412
0.352,0.766,0.493,0.425,0.321,0.421
0.398,0.724,0.587,0.445,0.331,0.433
0.389,0.637,0.672,0.471,0.338,0.448
0.346,0.54,0.73,0.492,0.353,0.465
0.338,0.506,0.774,0.499,0.385,0.482
0.359,0.554,0.776,0.495,0.423,0.495
0.404,0.623,0.745,0.493,0.457,0.499
0.437,0.651,0.702,0.497,0.481,0.497
0.45,0.64,0.668,0.503,0.496,0.493

0.726,0.698,0.332,0.492,0.505,0.504
0.754,0.717,0.302,0.49,0.477,0.487
0.71,0.75,0.256,0.495,0.442,0.47
0.651,0.755,0.257,0.501,0.415,0.456
0.608,0.726,0.265,0.508,0.396,0.445
0.601,0.696,0.262,0.511,0.375,0.435
0.591,0.66,0.213,0.509,0.343,0.426
0.464,0.624,0.142,0.505,0.297,0.418
0.262,0.636,0.125,0.494,0.255,0.409
0.128,0.694,0.192,0.474,0.24,0.4
0.138,0.74,0.311,0.457,0.253,0.393
0.199,0.738,0.45,0.453,0.279,0.395
0.262,0.714,0.58,0.458,0.306,0.409
0.292,0.678,0.691,0.472,0.334,0.432
0.285,0.608,0.755,0.495,0.366,0.459

0.671,0.628,0.123,0.508,0.37,0.435
0.571,0.569,0.043,0.498,0.333,0.428
0.422,0.596,0.018,0.475,0.297,0.422
0.31,0.752,0.062,0.44,0.267,0.41
0.198,0.903,0.141,0.419,0.25,0.4
0.143,0.913,0.284,0.43,0.248,0.408
0.161,0.755,0.455,0.465,0.252,0.43
0.229,0.583,0.637,0.492,0.265,0.451
0.22,0.488,0.765,0.5,0.291,0.467
0.201,0.499,0.851,0.495,0.336,0.478
0.216,0.578,0.861,0.487,0.392,0.489
0.276,0.668,0.816,0.485,0.442,0.494
0.344,0.686,0.76,0.491,0.479,0.489
0.391,0.651,0.711,0.498,0.502,0.48
0.423,0.616,0.676,0.499,0.518,0.472

0.641,0.674,0.287,0.506,0.394,0.439
0.621,0.637,0.267,0.5,0.368,0.429
0.548,0.582,0.232,0.491,0.339,0.414
0.434,0.561,0.185,0.471,0.312,0.404
0.312,0.599,0.166,0.439,0.288,0.404
0.248,0.742,0.221,0.411,0.277,0.41
0.276,0.86,0.304,0.402,0.283,0.415
0.301,0.865,0.385,0.421,0.292,0.424
0.279,0.809,0.476,0.453,0.298,0.442
0.264,0.708,0.597,0.487,0.309,0.464
0.288,0.543,0.739,0.515,0.329,0.485
0.281,0.458,0.809,0.525,0.36,0.499
0.28,0.493,0.82,0.516,0.402,0.507
0.34,0.565,0.793,0.505,0.448,0.508
0.396,0.609,0.745,0.499,0.481,0.505

0.666,0.742,0.223,0.508,0.394,0.436
0.614,0.695,0.185,0.514,0.364,0.427
0.527,0.629,0.145,0.516,0.33,0.423
0.377,0.567,0.088,0.51,0.289,0.422
0.238,0.577,0.095,0.49,0.262,0.423
0.215,0.669,0.204,0.463,0.26,0.421
0.275,0.722,0.333,0.448,0.274,0.417
0.284,0.729,0.44,0.451,0.286,0.417
0.263,0.71,0.534,0.463,0.296,0.425
0.236,0.638,0.649,0.479,0.313,0.443
0.216,0.571,0.755,0.493,0.339,0.465
0.23,0.564,0.822,0.498,0.377,0.485
0.272,0.611,0.832,0.499,0.419,0.497
0.321,0.636,0.796,0.501,0.457,0.5
0.362,0.626,0.751,0.503,0.485,0.498

0.644,0.667,0.323,0.487,0.402,0.453
0.637,0.667,0.297,0.478,0.38,0.439
0.593,0.688,0.263,0.465,0.353,0.423
0.497,0.711,0.215,0.451,0.322,0.414
0.381,0.733,0.192,0.441,0.293,0.413
0.287,0.793,0.223,0.437,0.276,0.416
0.249,0.785,0.295,0.442,0.274,0.424
0.263,0.719,0.399,0.456,0.283,0.436
0.306,0.66,0.52,0.468,0.297,0.445
0.321,0.608,0.66,0.478,0.314,0.455
0.301,0.542,0.772,0.49,0.338,0.471
0.281,0.507,0.816,0.501,0.376,0.489
0.312,0.534,0.8,0.504,0.421,0.504
0.374,0.591,0.756,0.502,0.461,0.509
0.415,0.622,0.711,0.501,0.486,0.506

0.602,0.694,0.336,0.505,0.435,0.469
0.615,0.688,0.318,0.507,0.419,0.465
0.665,0.684,0.272,0.503,0.4,0.456
0.719,0.676,0.189,0.493,0.37,0.443
0.637,0.675,0.075,0.48,0.322,0.428
0.405,0.723,0.002,0.465,0.264,0.413
0.182,0.795,0.022,0.45,0.229,0.401
0.097,0.837,0.158,0.447,0.232,0.399
0.148,0.815,0.37,0.456,0.258,0.411
0.249,0.741,0.562,0.475,0.282,0.429
0.271,0.636,0.694,0.497,0.3,0.445
0.214,0.541,0.776,0.513,0.326,0.462
0.209,0.502,0.825,0.516,0.373,0.479
0.279,0.552,0.807,0.51,0.426,0.493
0.363,0.619,0.758,0.505,0.466,0.497

0.674,0.7,0.328,0.512,0.41,0.452
0.695,0.714,0.272,0.512,0.382,0.434
0.646,0.711,0.176,0.511,0.344,0.417
0.487,0.693,0.08,0.51,0.294,0.411
0.27,0.677,0.025,0.509,0.247,0.414
0.12,0.657,0.076,0.502,0.223,0.418
0.108,0.621,0.221,0.49,0.233,0.423
0.189,0.599,0.405,0.475,0.26,0.432
0.267,0.62,0.563,0.462,0.288,0.442
0.299,0.662,0.704,0.463,0.315,0.454
0.264,0.627,0.788,0.482,0.344,0.47
0.261,0.566,0.796,0.506,0.383,0.487
0.327,0.552,0.756,0.516,0.427,0.503
0.403,0.607,0.706,0.511,0.459,0.51
0.44,0.643,0.668,0.507,0.476,0.505

0.702,0.769,0.259,0.504,0.422,0.448
0.708,0.773,0.245,0.512,0.393,0.436
0.691,0.747,0.201,0.519,0.357,0.418
0.599,0.698,0.107,0.518,0.316,0.395
0.405,0.642,0.002,0.509,0.273,0.381
0.159,0.599,0,0.494,0.237,0.382
0.069,0.663,0.1,0.464,0.23,0.386
0.148,0.726,0.283,0.436,0.254,0.39
0.223,0.73,0.442,0.429,0.279,0.397
0.254,0.695,0.594,0.438,0.296,0.415
0.253,0.613,0.739,0.458,0.311,0.447
0.202,0.522,0.83,0.484,0.335,0.483
0.196,0.504,0.848,0.505,0.376,0.516
0.286,0.544,0.812,0.512,0.426,0.536
0.365,0.598,0.757,0.51,0.463,0.54

0.666,0.693,0.255,0.505,0.424,0.463
0.69,0.695,0.221,0.509,0.394,0.46
0.634,0.687,0.155,0.516,0.35,0.457
0.425,0.655,0.114,0.525,0.299,0.453
0.231,0.601,0.158,0.531,0.267,0.448
0.196,0.58,0.268,0.525,0.265,0.443
0.27,0.616,0.392,0.509,0.28,0.442
0.321,0.657,0.483,0.498,0.3,0.441
0.317,0.648,0.55,0.5,0.321,0.442
0.306,0.606,0.612,0.506,0.345,0.451
0.321,0.561,0.668,0.509,0.373,0.467
0.356,0.552,0.707,0.505,0.405,0.481
0.386,0.58,0.721,0.5,0.435,0.488
0.409,0.613,0.711,0.496,0.461,0.488
0.432,0.629,0.687,0.495,0.483,0.487

0.7,0.682,0.119,0.495,0.358,0.451
0.543,0.675,0.038,0.499,0.299,0.445
0.234,0.643,0.007,0.504,0.24,0.434
0.043,0.63,0.115,0.502,0.22,0.422
0.111,0.655,0.322,0.487,0.241,0.418
0.243,0.675,0.498,0.472,0.273,0.42
0.278,0.701,0.618,0.467,0.298,0.423
0.231,0.708,0.708,0.474,0.323,0.433
0.204,0.655,0.767,0.491,0.357,0.456
0.253,0.622,0.793,0.504,0.401,0.479
0.337,0.603,0.779,0.511,0.443,0.491
0.384,0.606,0.745,0.511,0.472,0.494
0.42,0.612,0.709,0.508,0.491,0.493
0.448,0.603,0.676,0.506,0.505,0.49
0.463,0.593,0.641,0.504,0.515,0.488

0.641,0.715,0.327,0.532,0.416,0.448
0.646,0.702,0.298,0.535,0.396,0.436
0.617,0.7,0.236,0.531,0.372,0.423
0.544,0.676,0.178,0.526,0.342,0.417
0.427,0.615,0.151,0.521,0.308,0.414
0.284,0.568,0.162,0.506,0.277,0.408
0.218,0.607,0.235,0.477,0.264,0.404
0.247,0.67,0.341,0.45,0.272,0.407
0.304,0.716,0.45,0.443,0.289,0.413
0.347,0.712,0.547,0.455,0.307,0.421
0.33,0.661,0.622,0.478,0.322,0.433
0.269,0.57,0.693,0.499,0.34,0.451
0.265,0.512,0.77,0.505,0.371,0.474
0.291,0.561,0.809,0.5,0.408,0.492
0.325,0.644,0.8,0.498,0.443,0.499

0.718,0.677,0.306,0.502,0.403,0.447
0.685,0.676,0.227,0.498,0.366,0.437
0.556,0.643,0.143,0.494,0.32,0.432
0.329,0.606,0.097,0.492,0.275,0.43
0.176,0.609,0.144,0.483,0.252,0.431
0.199,0.643,0.283,0.468,0.26,0.435
0.29,0.67,0.432,0.46,0.283,0.438
0.321,0.695,0.555,0.464,0.304,0.441
0.3,0.673,0.665,0.479,0.323,0.452
0.261,0.601,0.752,0.498,0.346,0.472
0.249,0.554,0.798,0.51,0.379,0.495
0.303,0.579,0.802,0.512,0.42,0.51
0.362,0.634,0.77,0.51,0.456,0.513
0.391,0.645,0.727,0.51,0.479,0.509
0.415,0.617,0.694,0.511,0.495,0.504

0.664,0.669,0.275,0.512,0.389,0.44
0.643,0.661,0.198,0.506,0.354,0.431
0.516,0.646,0.137,0.499,0.311,0.424
0.339,0.648,0.14,0.491,0.274,0.418
0.229,0.665,0.212,0.479,0.256,0.416
0.171,0.661,0.329,0.471,0.259,0.421
0.204,0.634,0.495,0.47,0.277,0.433
0.276,0.606,0.649,0.474,0.304,0.449
0.296,0.576,0.75,0.488,0.332,0.465
0.278,0.54,0.79,0.506,0.365,0.482
0.292,0.528,0.778,0.516,0.402,0.5
0.345,0.568,0.748,0.513,0.438,0.512
0.388,0.633,0.724,0.505,0.464,0.51
0.407,0.656,0.712,0.501,0.482,0.5
0.416,0.638,0.705,0.5,0.495,0.49

0.683,0.747,0.276,0.523,0.404,0.435
0.635,0.71,0.237,0.53,0.373,0.423
0.532,0.643,0.179,0.534,0.336,0.419
0.39,0.542,0.144,0.532,0.303,0.423
0.276,0.482,0.178,0.516,0.282,0.427
0.257,0.552,0.283,0.482,0.28,0.427
0.275,0.644,0.38,0.45,0.291,0.426
0.3,0.713,0.48,0.438,0.308,0.428
0.329,0.734,0.588,0.445,0.326,0.437
0.351,0.686,0.683,0.468,0.342,0.453
0.329,0.585,0.741,0.496,0.36,0.471
0.307,0.515,0.765,0.512,0.387,0.488
0.332,0.522,0.766,0.511,0.425,0.501
0.386,0.571,0.746,0.504,0.46,0.507
0.424,0.608,0.712,0.499,0.484,0.505

0.623,0.65,0.347,0.507,0.429,0.472
0.63,0.636,0.323,0.506,0.413,0.467
0.628,0.623,0.289,0.503,0.391,0.464
0.59,0.623,0.242,0.497,0.36,0.463
0.507,0.631,0.192,0.489,0.325,0.461
0.407,0.65,0.182,0.48,0.297,0.456
0.334,0.695,0.23,0.474,0.28,0.45
0.294,0.724,0.314,0.476,0.276,0.448
0.295,0.696,0.43,0.489,0.284,0.451
0.308,0.622,0.538,0.507,0.3,0.455
0.294,0.561,0.624,0.518,0.317,0.464
0.27,0.546,0.691,0.518,0.341,0.476
0.283,0.565,0.746,0.513,0.373,0.486
0.313,0.614,0.772,0.508,0.408,0.491
0.333,0.65,0.763,0.505,0.437,0.491

0.658,0.677,0.365,0.511,0.435,0.455
0.66,0.684,0.326,0.513,0.414,0.447
0.636,0.696,0.285,0.514,0.39,0.442
0.577,0.683,0.256,0.516,0.362,0.439
0.478,0.624,0.246,0.518,0.331,0.437
0.356,0.542,0.26,0.515,0.305,0.434
0.282,0.513,0.319,0.497,0.295,0.434
0.286,0.541,0.4,0.469,0.302,0.439
0.346,0.604,0.478,0.449,0.322,0.448
0.408,0.658,0.549,0.447,0.342,0.454
0.426,0.669,0.61,0.461,0.354,0.462
0.382,0.628,0.653,0.485,0.363,0.474
0.341,0.567,0.688,0.503,0.38,0.49
0.345,0.546,0.717,0.509,0.407,0.505
0.381,0.58,0.722,0.506,0.437,0.513

0.603,0.688,0.302,0.524,0.387,0.446
0.595,0.658,0.27,0.525,0.364,0.44
0.534,0.61,0.21,0.524,0.329,0.436
0.381,0.555,0.164,0.517,0.29,0.433
0.243,0.548,0.189,0.501,0.267,0.431
0.221,0.615,0.29,0.476,0.267,0.43
0.267,0.691,0.41,0.459,0.283,0.431
0.312,0.73,0.511,0.46,0.302,0.435
0.31,0.727,0.603,0.478,0.32,0.445
0.293,0.644,0.689,0.504,0.339,0.465
0.298,0.539,0.746,0.526,0.365,0.487
0.326,0.512,0.771,0.53,0.398,0.503
0.353,0.556,0.75,0.524,0.432,0.509
0.386,0.595,0.713,0.517,0.461,0.508
0.421,0.611,0.679,0.511,0.482,0.503

0.685,0.711,0.133,0.516,0.346,0.451
0.511,0.643,0.024,0.527,0.292,0.448
0.255,0.534,0.006,0.532,0.25,0.443
0.158,0.52,0.157,0.515,0.24,0.438
0.261,0.604,0.385,0.481,0.26,0.437
0.331,0.689,0.54,0.461,0.285,0.437
0.296,0.7,0.633,0.47,0.308,0.441
0.271,0.635,0.705,0.491,0.338,0.456
0.281,0.567,0.74,0.507,0.372,0.48
0.323,0.559,0.738,0.51,0.406,0.498
0.352,0.602,0.718,0.505,0.436,0.503
0.375,0.638,0.699,0.501,0.46,0.498
0.398,0.634,0.69,0.501,0.478,0.49
0.423,0.626,0.684,0.499,0.492,0.485
0.438,0.619,0.666,0.497,0.505,0.48

0.718,0.685,0.298,0.494,0.459,0.477
0.719,0.73,0.249,0.5,0.428,0.467
0.701,0.739,0.206,0.519,0.395,0.455
0.651,0.694,0.154,0.541,0.357,0.443
0.542,0.612,0.1,0.552,0.317,0.431
0.359,0.517,0.071,0.542,0.28,0.422
0.212,0.507,0.147,0.509,0.263,0.417
0.22,0.609,0.311,0.465,0.271,0.415
0.274,0.678,0.437,0.436,0.287,0.422
0.296,0.709,0.522,0.431,0.301,0.433
0.308,0.706,0.615,0.444,0.317,0.451
0.323,0.662,0.712,0.468,0.335,0.47
0.303,0.594,0.762,0.495,0.358,0.489
0.296,0.538,0.782,0.513,0.389,0.507
0.329,0.519,0.775,0.518,0.427,0.519

0.687,0.743,0.249,0.491,0.401,0.454
0.681,0.766,0.22,0.496,0.373,0.441
0.598,0.771,0.17,0.506,0.331,0.43
0.385,0.716,0.113,0.522,0.277,0.426
0.162,0.586,0.127,0.537,0.236,0.426
0.099,0.475,0.256,0.533,0.231,0.427
0.18,0.467,0.423,0.505,0.253,0.433
0.261,0.534,0.561,0.475,0.285,0.44
0.292,0.609,0.676,0.464,0.32,0.448
0.279,0.629,0.75,0.476,0.354,0.462
0.289,0.591,0.774,0.501,0.39,0.487
0.35,0.545,0.748,0.522,0.427,0.514
0.391,0.537,0.701,0.53,0.454,0.53
0.418,0.569,0.665,0.523,0.473,0.533
0.45,0.599,0.648,0.514,0.488,0.528

0.58,0.63,0.137,0.493,0.336,0.445
0.378,0.609,0.118,0.492,0.29,0.443
0.261,0.647,0.187,0.481,0.27,0.442
0.277,0.694,0.32,0.472,0.273,0.442
0.33,0.68,0.435,0.476,0.283,0.441
0.349,0.657,0.523,0.487,0.295,0.438
0.316,0.611,0.601,0.496,0.313,0.44
0.28,0.562,0.686,0.501,0.338,0.451
0.292,0.561,0.756,0.5,0.372,0.468
0.328,0.606,0.785,0.499,0.409,0.484
