aX,aY,aZ,gX,gY,gZ
0.506,0.694,0.497,0.5,0.507,0.503
0.489,0.655,0.478,0.504,0.506,0.496

0.208,0.86,0.522,0.52,0.542,0.774
0.269,0.992,0.498,0.537,0.556,0.758
0.396,1,0.472,0.56,0.564,0.721
0.507,1,0.472,0.582,0.565,0.675
0.569,0.998,0.458,0.599,0.56,0.627
0.597,0.842,0.439,0.607,0.548,0.579
0.575,0.659,0.454,0.604,0.524,0.539
0.516,0.527,0.49,0.582,0.498,0.516
0.491,0.498,0.515,0.541,0.488,0.505
0.495,0.553,0.525,0.498,0.492,0.497
0.494,0.626,0.533,0.469,0.497,0.488
0.491,0.679,0.54,0.459,0.497,0.481
0.468,0.702,0.542,0.461,0.493,0.477
0.446,0.704,0.546,0.469,0.49,0.475
0.441,0.69,0.548,0.478,0.49,0.475

0.283,0.802,0.503,0.511,0.559,0.758
0.356,1,0.475,0.53,0.565,0.748
0.471,1,0.429,0.568,0.557,0.717
0.56,1,0.417,0.61,0.546,0.677
0.539,0.875,0.454,0.628,0.535,0.636
0.49,0.749,0.467,0.62,0.524,0.597
0.487,0.634,0.469,0.596,0.518,0.567
0.504,0.568,0.493,0.564,0.514,0.546
0.516,0.569,0.513,0.527,0.51,0.531
0.52,0.606,0.516,0.495,0.508,0.519
0.516,0.65,0.523,0.474,0.508,0.508
0.503,0.687,0.531,0.467,0.505,0.499
0.483,0.713,0.535,0.468,0.501,0.494
0.466,0.71,0.534,0.475,0.498,0.489
0.455,0.686,0.528,0.484,0.497,0.485

0.494,0.898,0.422,0.552,0.543,0.669
0.521,0.802,0.459,0.553,0.535,0.619
0.464,0.736,0.494,0.542,0.521,0.577
0.436,0.702,0.506,0.523,0.511,0.547
0.457,0.691,0.525,0.506,0.51,0.526
0.475,0.706,0.537,0.496,0.511,0.514
0.476,0.712,0.536,0.495,0.51,0.506
0.465,0.69,0.532,0.503,0.509,0.501
0.446,0.656,0.525,0.511,0.507,0.497
0.428,0.626,0.514,0.515,0.505,0.494
0.424,0.609,0.509,0.514,0.505,0.493
0.428,0.601,0.508,0.511,0.505,0.492
0.434,0.597,0.505,0.507,0.505,0.491
0.441,0.595,0.501,0.502,0.506,0.488
0.448,0.592,0.498,0.499,0.506,0.485

0.267,0.954,0.479,0.528,0.563,0.753
0.432,1,0.433,0.559,0.569,0.727
0.523,0.994,0.406,0.597,0.558,0.683
0.524,0.873,0.431,0.613,0.54,0.637
0.494,0.751,0.446,0.608,0.527,0.593
0.481,0.642,0.457,0.59,0.518,0.558
0.479,0.599,0.474,0.559,0.509,0.535
0.472,0.611,0.488,0.526,0.502,0.522
0.46,0.638,0.499,0.501,0.499,0.512
0.448,0.658,0.512,0.488,0.499,0.504
0.432,0.672,0.524,0.484,0.499,0.498
0.413,0.676,0.531,0.486,0.497,0.496
0.401,0.67,0.531,0.491,0.497,0.495
0.403,0.655,0.527,0.495,0.499,0.495
0.415,0.64,0.52,0.499,0.502,0.495

0.391,0.782,0.501,0.506,0.53,0.727
0.453,0.878,0.476,0.528,0.531,0.721
0.52,0.97,0.456,0.551,0.524,0.699
0.578,0.977,0.439,0.573,0.51,0.666
0.572,0.859,0.456,0.591,0.495,0.627
0.501,0.69,0.471,0.59,0.487,0.586
0.457,0.587,0.493,0.562,0.487,0.555
0.47,0.602,0.53,0.516,0.493,0.532
0.496,0.667,0.55,0.477,0.503,0.512
0.514,0.708,0.562,0.459,0.511,0.497
0.516,0.723,0.564,0.459,0.513,0.49
0.504,0.72,0.561,0.47,0.511,0.492
0.49,0.697,0.551,0.485,0.508,0.497
0.488,0.665,0.533,0.498,0.508,0.502
0.5,0.639,0.513,0.504,0.509,0.503

0.391,0.87,0.497,0.541,0.542,0.717
0.481,0.965,0.494,0.563,0.545,0.704
0.559,0.969,0.479,0.592,0.536,0.678
0.59,0.881,0.456,0.611,0.526,0.639
0.56,0.727,0.437,0.61,0.517,0.596
0.528,0.6,0.447,0.583,0.508,0.556
0.526,0.562,0.477,0.54,0.502,0.527
0.542,0.61,0.504,0.497,0.5,0.507
0.547,0.676,0.522,0.471,0.5,0.493
0.54,0.709,0.534,0.466,0.5,0.485
0.52,0.707,0.541,0.476,0.499,0.483
0.494,0.683,0.535,0.49,0.497,0.485
0.48,0.651,0.523,0.502,0.497,0.49
0.481,0.629,0.512,0.508,0.499,0.494
0.49,0.617,0.504,0.508,0.501,0.495

0.514,0.905,0.495,0.556,0.532,0.658
0.56,0.854,0.482,0.542,0.529,0.595
0.601,0.746,0.489,0.532,0.517,0.544
0.541,0.663,0.514,0.519,0.491,0.509
0.472,0.641,0.546,0.497,0.477,0.493
0.461,0.666,0.567,0.479,0.481,0.487
0.473,0.7,0.577,0.472,0.492,0.486
0.483,0.723,0.574,0.478,0.5,0.487
0.478,0.714,0.557,0.49,0.502,0.49
0.466,0.68,0.542,0.503,0.5,0.493
0.466,0.646,0.532,0.51,0.5,0.495
0.475,0.624,0.524,0.51,0.501,0.495
0.486,0.615,0.517,0.507,0.503,0.493
0.498,0.609,0.511,0.503,0.504,0.49
0.505,0.601,0.507,0.5,0.504,0.487

0.303,0.895,0.569,0.59,0.535,0.767
0.375,0.874,0.505,0.596,0.55,0.713
0.469,0.799,0.452,0.585,0.562,0.648
0.635,0.767,0.479,0.556,0.564,0.595
0.72,0.722,0.478,0.529,0.541,0.536
0.592,0.671,0.479,0.511,0.5,0.492
0.468,0.618,0.511,0.493,0.472,0.474
0.449,0.607,0.57,0.475,0.468,0.469
0.469,0.632,0.607,0.463,0.476,0.468
0.457,0.671,0.602,0.46,0.487,0.472
0.441,0.699,0.587,0.467,0.495,0.478
0.438,0.701,0.575,0.481,0.5,0.484
0.448,0.677,0.562,0.494,0.501,0.488
0.462,0.645,0.546,0.502,0.502,0.49
0.476,0.618,0.53,0.502,0.503,0.488

0.251,0.666,0.519,0.519,0.552,0.73
0.248,0.814,0.504,0.516,0.571,0.72
0.348,0.998,0.47,0.514,0.585,0.69
0.489,1,0.386,0.523,0.585,0.646
0.625,1,0.369,0.545,0.577,0.609
0.676,0.88,0.409,0.568,0.557,0.578
0.606,0.747,0.412,0.582,0.524,0.548
0.498,0.62,0.422,0.577,0.497,0.527
