aX,aY,aZ,gX,gY,gZ
0.064,0.712,0.563,0.537,0.537,0.789
0.024,0.996,0.528,0.542,0.565,0.795
0.179,1,0.482,0.566,0.592,0.786
0.377,1,0.463,0.613,0.599,0.759
0.464,1,0.483,0.652,0.583,0.714
0.498,1,0.501,0.667,0.566,0.659
0.507,0.915,0.482,0.67,0.558,0.598
0.52,0.661,0.462,0.653,0.546,0.549
0.517,0.498,0.474,0.608,0.525,0.522
0.51,0.452,0.491,0.544,0.505,0.508
0.514,0.494,0.502,0.48,0.495,0.499
0.502,0.584,0.512,0.431,0.489,0.491
0.477,0.661,0.523,0.404,0.482,0.483
0.443,0.702,0.536,0.397,0.476,0.477
0.418,0.712,0.549,0.401,0.475,0.475

0.001,1,0.473,0.531,0.592,0.804
0.316,1,0.424,0.538,0.615,0.765
0.534,1,0.369,0.558,0.618,0.698
0.567,1,0.368,0.572,0.596,0.613
0.516,0.92,0.381,0.571,0.561,0.547
0.485,0.823,0.407,0.569,0.526,0.519
0.482,0.71,0.465,0.571,0.499,0.512
0.465,0.611,0.517,0.562,0.483,0.509
0.448,0.58,0.534,0.54,0.484,0.505
0.449,0.597,0.532,0.515,0.494,0.501
0.444,0.625,0.533,0.499,0.498,0.5
0.429,0.643,0.537,0.492,0.495,0.499
0.423,0.649,0.543,0.489,0.494,0.498
0.422,0.647,0.546,0.486,0.495,0.496
0.425,0.643,0.544,0.484,0.497,0.492

0.266,0.402,0.523,0.516,0.495,0.739
0.139,0.488,0.54,0.516,0.506,0.764
0.017,0.592,0.544,0.514,0.527,0.778
0,0.721,0.531,0.509,0.554,0.779
0,0.843,0.516,0.502,0.581,0.761
0.084,0.996,0.488,0.488,0.602,0.727
0.331,1,0.421,0.461,0.622,0.677
0.62,1,0.34,0.449,0.631,0.612
0.693,1,0.321,0.481,0.596,0.551
0.566,1,0.362,0.544,0.528,0.517
0.477,0.8,0.433,0.599,0.477,0.506
0.422,0.581,0.494,0.614,0.46,0.5
0.396,0.499,0.517,0.584,0.473,0.494
0.397,0.518,0.522,0.542,0.492,0.491
0.391,0.562,0.523,0.512,0.499,0.494

0.104,0.906,0.482,0.541,0.595,0.771
0.248,0.981,0.443,0.537,0.612,0.741
0.407,1,0.367,0.511,0.627,0.685
0.568,1,0.272,0.485,0.632,0.61
0.633,1,0.254,0.49,0.601,0.551
0.56,0.952,0.324,0.525,0.536,0.525
0.472,0.774,0.428,0.561,0.487,0.51
0.429,0.62,0.5,0.566,0.474,0.498
0.416,0.586,0.516,0.54,0.483,0.491
0.41,0.605,0.516,0.515,0.496,0.491
0.412,0.621,0.521,0.505,0.505,0.495
0.409,0.643,0.52,0.503,0.509,0.499
0.419,0.663,0.516,0.503,0.512,0.499
0.429,0.667,0.513,0.505,0.514,0.497
0.434,0.657,0.509,0.51,0.515,0.493

0.035,0.566,0.535,0.52,0.542,0.795
0,0.656,0.51,0.52,0.562,0.806
0,0.823,0.471,0.507,0.588,0.802
0.011,0.997,0.416,0.482,0.614,0.776
0.281,1,0.342,0.453,0.633,0.725
0.49,1,0.302,0.438,0.635,0.654
0.513,1,0.345,0.444,0.604,0.596
0.452,1,0.397,0.468,0.555,0.567
0.444,0.944,0.446,0.499,0.523,0.554
0.447,0.857,0.471,0.515,0.516,0.538
0.43,0.824,0.473,0.516,0.519,0.518
0.413,0.796,0.474,0.518,0.521,0.5
0.394,0.756,0.476,0.527,0.519,0.491
0.383,0.7,0.474,0.536,0.515,0.488
0.39,0.646,0.47,0.539,0.514,0.485

0,0.62,0.52,0.527,0.532,0.798
0,0.809,0.5,0.527,0.555,0.809
0.081,0.883,0.477,0.522,0.578,0.794
0.217,0.939,0.455,0.502,0.591,0.75
0.394,1,0.386,0.458,0.599,0.681
0.587,1,0.327,0.429,0.593,0.603
0.572,1,0.344,0.453,0.547,0.544
0.469,0.993,0.44,0.515,0.487,0.515
0.389,0.765,0.521,0.554,0.46,0.499
0.356,0.646,0.536,0.549,0.471,0.488
0.358,0.614,0.533,0.528,0.493,0.487
0.366,0.613,0.537,0.517,0.505,0.493
0.368,0.636,0.536,0.514,0.51,0.5
0.394,0.649,0.529,0.514,0.517,0.503
0.419,0.646,0.515,0.515,0.523,0.501

0.182,0.855,0.554,0.59,0.519,0.794
0.28,0.84,0.549,0.599,0.538,0.77
0.347,0.836,0.558,0.581,0.551,0.726
0.375,0.837,0.54,0.542,0.562,0.665
0.422,0.804,0.503,0.507,0.563,0.601
0.476,0.85,0.489,0.479,0.548,0.555
0.491,0.883,0.513,0.474,0.523,0.531
0.471,0.824,0.556,0.493,0.5,0.517
0.452,0.723,0.582,0.513,0.49,0.504
0.443,0.651,0.573,0.518,0.495,0.496
0.439,0.624,0.555,0.512,0.502,0.493
0.428,0.616,0.544,0.507,0.504,0.492
0.421,0.615,0.539,0.503,0.504,0.493
0.429,0.616,0.537,0.499,0.505,0.494
0.439,0.618,0.531,0.496,0.506,0.492

0.001,0.709,0.486,0.514,0.596,0.776
0,0.894,0.484,0.521,0.612,0.775
0.09,1,0.44,0.519,0.627,0.753
0.335,1,0.354,0.518,0.64,0.709
0.544,1,0.273,0.526,0.642,0.64
0.609,1,0.269,0.541,0.613,0.572
0.533,0.962,0.307,0.57,0.558,0.529
0.477,0.776,0.386,0.598,0.511,0.511
0.45,0.589,0.459,0.6,0.488,0.501
0.422,0.522,0.485,0.566,0.488,0.493
0.407,0.541,0.495,0.524,0.495,0.492
0.404,0.583,0.499,0.497,0.498,0.496
0.406,0.627,0.501,0.484,0.497,0.499
0.414,0.659,0.505,0.479,0.495,0.499
0.421,0.671,0.509,0.479,0.493,0.495

0.099,1,0.455,0.535,0.59,0.773
0.399,1,0.426,0.527,0.608,0.733
0.567,1,0.409,0.538,0.602,0.665
0.548,1,0.409,0.561,0.573,0.585
0.468,0.939,0.42,0.583,0.538,0.532
0.445,0.782,0.465,0.597,0.509,0.514
0.44,0.645,0.521,0.6,0.493,0.513
0.431,0.564,0.543,0.582,0.492,0.512
0.428,0.553,0.538,0.549,0.502,0.509
0.439,0.589,0.53,0.518,0.509,0.504
0.439,0.625,0.527,0.498,0.507,0.499
0.433,0.643,0.529,0.489,0.503,0.495
0.433,0.643,0.533,0.485,0.5,0.492
0.435,0.635,0.533,0.484,0.499,0.489
0.439,0.63,0.529,0.484,0.5,0.487

0.528,0.273,0.417,0.461,0.488,0.621
0.444,0.339,0.462,0.465,0.472,0.643
0.359,0.377,0.508,0.484,0.467,0.672
0.278,0.39,0.533,0.504,0.473,0.707
0.162,0.436,0.544,0.514,0.487,0.741
0.034,0.544,0.561,0.513,0.505,0.773
0,0.731,0.557,0.51,0.528,0.795
0,0.92,0.534,0.508,0.553,0.797
0.065,0.986,0.524,0.512,0.573,0.776
0.226,0.971,0.546,0.51,0.582,0.736
0.327,0.94,0.506,0.487,0.585,0.675
0.44,0.932,0.437,0.454,0.586,0.604
0.486,0.99,0.43,0.437,0.57,0.557
0.461,0.993,0.465,0.458,0.535,0.543
0.427,0.879,0.507,0.498,0.507,0.538

0.056,0.979,0.519,0.473,0.566,0.766
0.245,1,0.525,0.458,0.583,0.72
0.46,1,0.493,0.48,0.589,0.648
0.566,1,0.462,0.528,0.581,0.577
