aX,aY,aZ,gX,gY,gZ
0.37,0.703,0.097,0.508,0.346,0.503
0.338,0.695,0.063,0.523,0.387,0.501
0.326,0.665,0.077,0.543,0.431,0.494
0.355,0.624,0.128,0.547,0.468,0.497
0.394,0.6,0.198,0.533,0.493,0.507
0.429,0.602,0.268,0.515,0.51,0.516
0.455,0.614,0.331,0.504,0.521,0.519
0.469,0.627,0.389,0.501,0.529,0.518
0.477,0.63,0.438,0.502,0.533,0.517
0.478,0.625,0.477,0.504,0.533,0.518
0.478,0.612,0.506,0.506,0.531,0.519
0.478,0.595,0.524,0.506,0.528,0.52
0.472,0.577,0.533,0.507,0.524,0.519
0.459,0.56,0.536,0.508,0.519,0.516
0.448,0.55,0.536,0.506,0.515,0.512
0.442,0.546,0.536,0.502,0.512,0.509
0.438,0.549,0.535,0.497,0.51,0.505
0.438,0.558,0.533,0.492,0.507,0.502
0.44,0.571,0.532,0.488,0.505,0.498
0.441,0.59,0.533,0.486,0.503,0.496
0.442,0.608,0.529,0.486,0.501,0.494
0.44,0.621,0.523,0.488,0.499,0.493

0.633,0.608,0.711,0.504,0.407,0.471
0.632,0.61,0.686,0.511,0.383,0.46
0.637,0.629,0.645,0.519,0.363,0.449
0.652,0.642,0.605,0.527,0.348,0.441
0.674,0.658,0.565,0.53,0.339,0.439
0.682,0.676,0.513,0.526,0.331,0.441
0.65,0.689,0.433,0.517,0.326,0.448
0.569,0.69,0.339,0.504,0.326,0.458
0.465,0.703,0.241,0.493,0.335,0.471
0.393,0.733,0.147,0.495,0.353,0.477
0.325,0.728,0.097,0.509,0.385,0.476
0.305,0.697,0.099,0.518,0.424,0.48
0.33,0.67,0.146,0.516,0.461,0.492
0.378,0.65,0.213,0.507,0.49,0.507
0.42,0.636,0.282,0.501,0.511,0.517
0.458,0.633,0.343,0.497,0.526,0.522
0.483,0.628,0.398,0.497,0.534,0.524
0.491,0.617,0.443,0.5,0.538,0.523
0.491,0.605,0.479,0.503,0.538,0.523
0.488,0.598,0.507,0.503,0.536,0.522
0.48,0.591,0.527,0.503,0.533,0.522
0.469,0.582,0.537,0.504,0.529,0.52
0.459,0.568,0.543,0.505,0.525,0.518
0.451,0.555,0.549,0.505,0.522,0.515
0.446,0.549,0.553,0.502,0.519,0.512
0.444,0.549,0.554,0.498,0.515,0.508
0.442,0.558,0.553,0.493,0.512,0.505
0.441,0.572,0.551,0.489,0.509,0.501
0.442,0.585,0.551,0.487,0.507,0.498
0.445,0.597,0.549,0.487,0.504,0.497

0.637,0.568,0.814,0.491,0.504,0.505
0.676,0.595,0.823,0.493,0.467,0.497
0.692,0.6,0.787,0.504,0.428,0.48
0.711,0.621,0.741,0.516,0.392,0.461
0.736,0.64,0.688,0.528,0.362,0.443
0.742,0.653,0.62,0.539,0.338,0.429
0.718,0.668,0.532,0.543,0.32,0.42
0.663,0.711,0.412,0.535,0.309,0.42
0.561,0.755,0.297,0.516,0.308,0.434
0.455,0.763,0.213,0.497,0.321,0.458
0.375,0.765,0.157,0.487,0.346,0.482
0.345,0.788,0.131,0.494,0.38,0.492
0.348,0.762,0.148,0.52,0.419,0.491
0.369,0.712,0.192,0.54,0.454,0.493
0.397,0.655,0.24,0.542,0.478,0.503
0.421,0.62,0.282,0.531,0.494,0.514
0.43,0.607,0.32,0.518,0.507,0.519
0.444,0.613,0.365,0.509,0.518,0.52
0.46,0.616,0.414,0.504,0.527,0.519
0.477,0.608,0.46,0.502,0.532,0.52
0.488,0.599,0.501,0.5,0.533,0.52
0.49,0.587,0.529,0.5,0.531,0.52
0.486,0.576,0.546,0.5,0.526,0.518
0.474,0.566,0.553,0.5,0.521,0.515
0.463,0.559,0.553,0.5,0.515,0.511
0.453,0.554,0.548,0.499,0.511,0.507
0.445,0.553,0.542,0.497,0.507,0.504
0.441,0.558,0.536,0.494,0.505,0.501
0.44,0.568,0.533,0.491,0.504,0.498
0.442,0.58,0.531,0.489,0.503,0.496

0.621,0.591,0.796,0.502,0.465,0.491
0.653,0.604,0.796,0.504,0.433,0.483
0.701,0.614,0.78,0.509,0.4,0.472
0.738,0.612,0.747,0.517,0.368,0.458
0.737,0.634,0.697,0.525,0.339,0.442
0.747,0.664,0.636,0.53,0.318,0.433
0.77,0.694,0.55,0.532,0.305,0.431
0.727,0.724,0.435,0.529,0.297,0.434
0.613,0.741,0.296,0.52,0.298,0.443
0.463,0.726,0.164,0.504,0.31,0.462
0.332,0.733,0.052,0.489,0.336,0.482
0.276,0.758,0.001,0.49,0.377,0.492
0.267,0.744,0.034,0.51,0.429,0.493
0.341,0.678,0.129,0.524,0.479,0.502
0.417,0.616,0.237,0.522,0.51,0.514
0.474,0.595,0.325,0.509,0.525,0.523
0.502,0.602,0.396,0.497,0.532,0.524
0.512,0.612,0.446,0.494,0.534,0.52
0.505,0.613,0.475,0.495,0.532,0.516
0.49,0.616,0.491,0.494,0.528,0.515
0.476,0.615,0.503,0.494,0.526,0.516
0.468,0.605,0.516,0.496,0.525,0.516
0.464,0.586,0.529,0.499,0.524,0.516
0.462,0.566,0.541,0.501,0.523,0.515
0.459,0.553,0.55,0.501,0.52,0.512
0.454,0.546,0.554,0.499,0.517,0.509
0.449,0.551,0.555,0.495,0.513,0.505
0.451,0.562,0.555,0.491,0.51,0.5
0.452,0.579,0.554,0.489,0.506,0.497
0.449,0.598,0.548,0.487,0.503,0.495

0.685,0.597,0.766,0.514,0.406,0.48
0.708,0.604,0.746,0.522,0.377,0.465
0.718,0.635,0.691,0.529,0.349,0.451
0.714,0.683,0.613,0.533,0.328,0.442
0.676,0.753,0.513,0.535,0.316,0.44
0.579,0.778,0.404,0.534,0.313,0.449
0.472,0.762,0.3,0.525,0.321,0.469
0.401,0.707,0.23,0.514,0.343,0.494
0.364,0.679,0.188,0.511,0.372,0.509
0.366,0.646,0.186,0.523,0.406,0.506
0.387,0.593,0.228,0.537,0.44,0.498
