aX,aY,aZ,gX,gY,gZ
0.682,0.476,0.781,0.512,0.562,0.528
0.629,0.472,0.739,0.511,0.536,0.51
0.584,0.504,0.706,0.505,0.519,0.497
0.555,0.543,0.686,0.499,0.509,0.49
0.532,0.58,0.67,0.496,0.503,0.488
0.513,0.598,0.652,0.496,0.499,0.49
0.502,0.599,0.639,0.496,0.497,0.493
0.497,0.601,0.632,0.495,0.496,0.496
0.495,0.607,0.627,0.494,0.494,0.498
0.493,0.61,0.62,0.493,0.492,0.5
0.49,0.607,0.609,0.493,0.489,0.501
0.486,0.599,0.593,0.494,0.487,0.501
0.478,0.594,0.575,0.495,0.485,0.501
0.466,0.591,0.559,0.495,0.484,0.5
0.453,0.593,0.545,0.496,0.485,0.499
0.442,0.597,0.537,0.497,0.487,0.498
0.433,0.598,0.532,0.499,0.489,0.497
0.429,0.596,0.53,0.501,0.492,0.497

0.287,0.714,0.321,0.501,0.498,0.504
0.248,0.737,0.254,0.503,0.518,0.515
0.253,0.743,0.196,0.51,0.549,0.527
0.311,0.707,0.157,0.524,0.588,0.536
0.429,0.646,0.151,0.538,0.628,0.541
0.562,0.593,0.2,0.542,0.662,0.545
0.655,0.567,0.305,0.532,0.681,0.552
0.709,0.589,0.429,0.51,0.685,0.561
0.736,0.616,0.562,0.492,0.675,0.566
0.73,0.609,0.697,0.486,0.657,0.567
0.733,0.589,0.789,0.489,0.63,0.563
0.728,0.538,0.813,0.497,0.596,0.552
0.687,0.484,0.789,0.506,0.563,0.534
0.636,0.477,0.747,0.509,0.537,0.515
0.589,0.5,0.709,0.507,0.52,0.499
0.555,0.528,0.685,0.503,0.51,0.491
0.535,0.556,0.671,0.5,0.505,0.487
0.52,0.58,0.66,0.498,0.5,0.488
0.508,0.597,0.651,0.497,0.497,0.489
0.498,0.612,0.641,0.496,0.494,0.492
0.49,0.618,0.628,0.496,0.491,0.494
0.486,0.613,0.611,0.497,0.489,0.497
0.483,0.603,0.593,0.498,0.487,0.499
0.478,0.597,0.577,0.497,0.487,0.5
0.471,0.598,0.565,0.496,0.486,0.501
0.462,0.602,0.556,0.496,0.487,0.5
0.452,0.604,0.547,0.497,0.488,0.5
0.445,0.601,0.54,0.498,0.489,0.499
0.437,0.601,0.535,0.5,0.491,0.499
0.433,0.599,0.533,0.502,0.493,0.498

0.252,0.715,0.256,0.505,0.514,0.512
0.241,0.725,0.191,0.508,0.543,0.523
0.273,0.724,0.14,0.517,0.58,0.533
0.354,0.706,0.094,0.53,0.62,0.538
0.514,0.652,0.091,0.543,0.662,0.544
0.683,0.586,0.17,0.546,0.695,0.554
0.764,0.563,0.301,0.533,0.71,0.564
0.776,0.588,0.441,0.511,0.709,0.571
0.791,0.619,0.596,0.495,0.697,0.573
0.781,0.611,0.751,0.492,0.674,0.571
0.793,0.558,0.836,0.497,0.641,0.565
0.771,0.484,0.842,0.505,0.6,0.55
0.701,0.456,0.799,0.508,0.56,0.529
0.628,0.485,0.744,0.504,0.531,0.509
0.581,0.523,0.703,0.5,0.516,0.496
0.554,0.555,0.679,0.498,0.508,0.491
0.533,0.579,0.663,0.498,0.504,0.49
0.517,0.594,0.653,0.497,0.501,0.491
0.509,0.604,0.65,0.497,0.499,0.494
0.506,0.615,0.647,0.496,0.497,0.498
0.504,0.614,0.635,0.496,0.494,0.5
0.502,0.603,0.618,0.497,0.491,0.503
0.498,0.589,0.598,0.497,0.488,0.504
0.49,0.586,0.581,0.495,0.485,0.504
0.479,0.589,0.569,0.493,0.484,0.503
0.466,0.593,0.559,0.493,0.484,0.502
0.454,0.594,0.551,0.495,0.485,0.5
0.444,0.595,0.541,0.498,0.487,0.499
0.435,0.592,0.534,0.501,0.489,0.498
0.431,0.591,0.534,0.503,0.493,0.497

0.274,0.663,0.277,0.495,0.544,0.515
0.307,0.66,0.256,0.494,0.57,0.525
0.36,0.647,0.246,0.495,0.597,0.531
0.44,0.629,0.24,0.498,0.624,0.534
0.539,0.613,0.266,0.501,0.649,0.534
0.619,0.602,0.327,0.5,0.666,0.533
0.662,0.594,0.421,0.495,0.673,0.535
0.685,0.602,0.539,0.489,0.67,0.536
0.698,0.605,0.66,0.487,0.658,0.534
0.692,0.596,0.759,0.491,0.634,0.53
0.683,0.573,0.81,0.498,0.603,0.524
0.66,0.533,0.805,0.505,0.57,0.516
0.626,0.52,0.763,0.507,0.541,0.507
0.58,0.533,0.709,0.503,0.521,0.499
0.541,0.557,0.671,0.499,0.509,0.494
0.519,0.58,0.654,0.495,0.505,0.493
0.51,0.595,0.65,0.493,0.503,0.495
0.505,0.604,0.648,0.492,0.502,0.497
0.5,0.609,0.645,0.492,0.499,0.499
0.498,0.614,0.639,0.494,0.497,0.5
0.494,0.614,0.63,0.496,0.494,0.5
0.491,0.605,0.613,0.498,0.491,0.5
0.484,0.594,0.593,0.499,0.488,0.5
0.473,0.591,0.574,0.498,0.486,0.5
