aX,aY,aZ,gX,gY,gZ
0.425,0.872,0.854,0.519,0.542,0.473
0.437,0.776,0.841,0.487,0.509,0.521
0.406,0.701,0.781,0.471,0.481,0.542
0.387,0.608,0.69,0.476,0.466,0.547
0.375,0.509,0.603,0.488,0.464,0.542
0.359,0.457,0.544,0.496,0.469,0.531
0.351,0.459,0.523,0.498,0.478,0.52
0.357,0.476,0.526,0.501,0.488,0.512
0.367,0.48,0.533,0.506,0.496,0.506
0.378,0.485,0.541,0.51,0.5,0.502
0.39,0.487,0.545,0.511,0.501,0.501
0.4,0.492,0.543,0.51,0.5,0.501
0.403,0.493,0.537,0.509,0.499,0.502
0.403,0.485,0.531,0.508,0.497,0.505
0.4,0.464,0.524,0.506,0.496,0.508
0.396,0.446,0.519,0.504,0.495,0.51

0.585,0.071,0.416,0.51,0.497,0.551
0.601,0,0.414,0.487,0.496,0.533
0.625,0,0.429,0.462,0.494,0.505
0.635,0.048,0.438,0.452,0.493,0.467
0.628,0.086,0.424,0.464,0.497,0.421
0.603,0.088,0.393,0.486,0.508,0.377
0.602,0.147,0.374,0.496,0.523,0.342
0.64,0.25,0.376,0.494,0.541,0.318
0.692,0.375,0.399,0.486,0.555,0.303
0.729,0.603,0.45,0.477,0.562,0.292
0.664,0.908,0.522,0.474,0.562,0.287
0.516,1,0.596,0.488,0.558,0.302
0.412,1,0.694,0.503,0.555,0.345
0.377,1,0.78,0.509,0.548,0.403
0.379,0.97,0.791,0.511,0.529,0.462
0.388,0.801,0.758,0.504,0.504,0.508
0.386,0.687,0.709,0.492,0.485,0.533
0.367,0.606,0.657,0.485,0.473,0.542
0.349,0.547,0.6,0.486,0.468,0.54
0.334,0.504,0.549,0.49,0.47,0.535
0.327,0.486,0.518,0.495,0.478,0.528
0.33,0.48,0.508,0.5,0.487,0.521
0.339,0.481,0.51,0.503,0.495,0.516
0.354,0.478,0.517,0.507,0.501,0.513
0.372,0.48,0.525,0.508,0.504,0.511
0.385,0.476,0.529,0.509,0.506,0.509
0.394,0.473,0.53,0.508,0.505,0.508
0.396,0.47,0.53,0.507,0.503,0.508
0.397,0.459,0.528,0.505,0.502,0.509
0.396,0.439,0.522,0.504,0.5,0.509

0.568,0.015,0.378,0.503,0.495,0.539
0.619,0,0.389,0.454,0.495,0.507
0.629,0.003,0.415,0.446,0.499,0.465
0.625,0.059,0.421,0.46,0.507,0.417
0.615,0.098,0.405,0.481,0.517,0.373
0.623,0.163,0.387,0.493,0.53,0.339
0.658,0.267,0.387,0.491,0.543,0.315
0.715,0.429,0.42,0.481,0.554,0.3
0.732,0.663,0.476,0.474,0.559,0.291
0.662,0.976,0.55,0.476,0.558,0.29
0.497,1,0.624,0.493,0.555,0.307
0.356,1,0.706,0.52,0.555,0.353
0.355,1,0.784,0.533,0.55,0.423
0.418,0.888,0.812,0.52,0.531,0.491
0.429,0.76,0.784,0.496,0.501,0.533
0.404,0.673,0.738,0.481,0.477,0.549
0.375,0.609,0.669,0.479,0.463,0.551
0.349,0.543,0.596,0.487,0.46,0.546
0.335,0.491,0.536,0.497,0.465,0.539
0.332,0.466,0.503,0.503,0.474,0.531
0.338,0.457,0.495,0.506,0.485,0.525
0.353,0.454,0.502,0.508,0.494,0.52
0.372,0.457,0.512,0.509,0.499,0.516
