aX,aY,aZ,gX,gY,gZ
0.513,0.37,0.476,0.489,0.503,0.488
0.505,0.376,0.473,0.492,0.502,0.487
0.498,0.387,0.467,0.495,0.501,0.485
0.491,0.402,0.462,0.498,0.501,0.484
0.487,0.411,0.462,0.5,0.502,0.484
0.488,0.412,0.467,0.502,0.504,0.485
0.49,0.408,0.474,0.504,0.505,0.486
0.492,0.403,0.478,0.506,0.505,0.487
0.498,0.399,0.482,0.506,0.506,0.488
0.505,0.392,0.487,0.505,0.507,0.489
0.514,0.382,0.494,0.504,0.507,0.49
0.521,0.374,0.501,0.502,0.508,0.492
0.528,0.371,0.507,0.5,0.508,0.492
0.535,0.378,0.509,0.498,0.507,0.493
0.535,0.395,0.507,0.498,0.504,0.492
0.525,0.408,0.504,0.5,0.502,0.493
0.517,0.406,0.502,0.504,0.501,0.494

0.748,0.599,0.577,0.53,0.502,0.665
0.831,0.423,0.591,0.531,0.486,0.685
0.8,0.149,0.519,0.535,0.459,0.691
0.667,0,0.43,0.521,0.437,0.678
0.559,0,0.381,0.494,0.433,0.651
0.506,0,0.358,0.467,0.447,0.622
0.478,0,0.367,0.44,0.466,0.594
0.493,0.152,0.414,0.425,0.482,0.563
0.513,0.284,0.448,0.442,0.493,0.537
0.501,0.306,0.46,0.48,0.496,0.517
0.488,0.245,0.459,0.516,0.498,0.502
0.488,0.206,0.465,0.531,0.5,0.491
0.497,0.219,0.48,0.525,0.504,0.485
0.514,0.266,0.495,0.511,0.507,0.483
0.528,0.323,0.5,0.498,0.506,0.484
0.527,0.368,0.493,0.492,0.503,0.487
0.512,0.383,0.477,0.492,0.499,0.489
0.497,0.381,0.467,0.496,0.497,0.49
0.488,0.378,0.466,0.498,0.498,0.489
0.488,0.383,0.469,0.498,0.499,0.488
0.489,0.396,0.47,0.498,0.499,0.487
0.489,0.407,0.47,0.498,0.499,0.486
0.489,0.408,0.47,0.499,0.499,0.487
0.491,0.405,0.47,0.5,0.5,0.488
0.499,0.403,0.473,0.5,0.501,0.49
0.51,0.403,0.476,0.5,0.501,0.492
0.513,0.405,0.479,0.499,0.501,0.494
0.514,0.4,0.482,0.5,0.5,0.496
0.516,0.392,0.485,0.501,0.5,0.497
0.517,0.385,0.487,0.502,0.499,0.498

0.897,0.459,0.597,0.521,0.456,0.694
0.922,0.259,0.521,0.545,0.425,0.689
0.808,0,0.397,0.561,0.397,0.674
0.535,0,0.264,0.549,0.385,0.647
0.362,0,0.18,0.493,0.406,0.611
0.391,0,0.239,0.413,0.452,0.567
0.505,0.287,0.345,0.376,0.491,0.529
0.535,0.522,0.429,0.404,0.506,0.51
0.519,0.495,0.455,0.468,0.506,0.504
0.492,0.325,0.437,0.526,0.501,0.498
0.478,0.212,0.426,0.548,0.501,0.49
0.497,0.205,0.441,0.536,0.508,0.484
0.532,0.262,0.471,0.515,0.515,0.482
0.553,0.325,0.493,0.499,0.517,0.482
0.551,0.367,0.497,0.494,0.513,0.482
0.531,0.378,0.489,0.494,0.508,0.483
0.518,0.38,0.478,0.496,0.505,0.484
0.511,0.395,0.471,0.497,0.505,0.484
0.503,0.409,0.473,0.496,0.505,0.485
0.501,0.412,0.477,0.498,0.506,0.487
0.501,0.412,0.481,0.499,0.506,0.488
0.501,0.408,0.482,0.501,0.505,0.489
0.505,0.405,0.484,0.502,0.505,0.49
0.513,0.398,0.484,0.502,0.505,0.49
0.521,0.393,0.485,0.502,0.505,0.491
0.526,0.39,0.489,0.501,0.506,0.493
0.529,0.389,0.493,0.5,0.505,0.494
0.533,0.388,0.496,0.5,0.505,0.494
0.534,0.387,0.496,0.501,0.503,0.494
0.529,0.386,0.495,0.503,0.502,0.494

0.628,0.65,0.533,0.547,0.509,0.639
0.73,0.58,0.605,0.538,0.51,0.67
0.833,0.438,0.628,0.528,0.498,0.696
0.852,0.231,0.592,0.519,0.475,0.711
0.78,0.018,0.523,0.503,0.451,0.709
0.651,0,0.442,0.476,0.436,0.693
0.541,0,0.36,0.437,0.436,0.665
0.477,0,0.352,0.404,0.449,0.625
0.466,0.185,0.387,0.417,0.467,0.574
0.467,0.262,0.402,0.478,0.483,0.522
0.458,0.198,0.409,0.543,0.495,0.485
0.445,0.138,0.436,0.569,0.504,0.466
0.482,0.157,0.479,0.557,0.513,0.46
0.531,0.26,0.511,0.525,0.517,0.463
0.542,0.369,0.513,0.497,0.512,0.474
0.524,0.408,0.494,0.487,0.505,0.486
0.504,0.394,0.47,0.489,0.5,0.493
0.486,0.379,0.449,0.492,0.498,0.494
0.475,0.383,0.443,0.494,0.499,0.491
0.475,0.394,0.45,0.495,0.501,0.488
0.477,0.402,0.459,0.497,0.503,0.486
0.481,0.406,0.465,0.499,0.505,0.484
0.483,0.408,0.468,0.5,0.505,0.484
0.492,0.412,0.471,0.499,0.505,0.486
0.503,0.428,0.474,0.497,0.505,0.489
0.506,0.431,0.478,0.497,0.505,0.493
0.509,0.416,0.483,0.498,0.504,0.498
0.514,0.402,0.489,0.498,0.503,0.501
0.521,0.393,0.493,0.498,0.502,0.502
0.522,0.385,0.491,0.498,0.501,0.502

0.539,0,0.422,0.467,0.477,0.663
0.496,0.002,0.432,0.434,0.487,0.642
0.513,0.14,0.478,0.419,0.496,0.609
0.533,0.263,0.517,0.439,0.499,0.572
0.516,0.275,0.519,0.486,0.494,0.536
0.492,0.223,0.504,0.531,0.49,0.507
0.482,0.203,0.5,0.55,0.49,0.488
0.493,0.235,0.51,0.543,0.495,0.481
0.509,0.287,0.528,0.525,0.5,0.483
0.523,0.329,0.54,0.507,0.501,0.49
0.524,0.355,0.531,0.496,0.498,0.497
0.513,0.371,0.508,0.491,0.493,0.5
0.5,0.373,0.482,0.491,0.491,0.5
0.492,0.38,0.469,0.493,0.49,0.498
0.486,0.389,0.466,0.496,0.492,0.496
0.483,0.395,0.468,0.499,0.494,0.494
0.484,0.4,0.472,0.502,0.496,0.492
0.484,0.402,0.475,0.504,0.497,0.492
0.484,0.399,0.477,0.505,0.498,0.493
0.486,0.396,0.479,0.504,0.498,0.494
0.497,0.396,0.481,0.502,0.499,0.496
0.499,0.393,0.482,0.501,0.5,0.498
0.5,0.388,0.485,0.5,0.5,0.499
0.506,0.382,0.491,0.5,0.501,0.5
0.51,0.381,0.495,0.501,0.501,0.499
0.513,0.382,0.497,0.501,0.501,0.499
0.512,0.379,0.495,0.503,0.5,0.498
0.51,0.375,0.493,0.504,0.5,0.497
0.508,0.375,0.494,0.505,0.5,0.496
0.508,0.379,0.497,0.504,0.5,0.495

0.809,0.146,0.524,0.521,0.453,0.697
0.708,0,0.438,0.51,0.432,0.685
0.606,0,0.378,0.482,0.424,0.659
0.506,0,0.337,0.455,0.43,0.625
0.438,0.001,0.33,0.444,0.448,0.582
0.439,0.161,0.367,0.459,0.473,0.534
0.46,0.24,0.412,0.497,0.494,0.497
0.469,0.227,0.446,0.531,0.506,0.475
0.485,0.217,0.473,0.54,0.51,0.467
0.512,0.269,0.489,0.525,0.51,0.468
0.525,0.346,0.49,0.502,0.506,0.477
0.516,0.397,0.479,0.487,0.501,0.489
0.504,0.404,0.465,0.484,0.498,0.496
0.489,0.399,0.45,0.487,0.495,0.498
0.477,0.401,0.44,0.492,0.494,0.495
0.472,0.402,0.439,0.496,0.496,0.492
0.47,0.4,0.446,0.498,0.498,0.49
0.475,0.4,0.456,0.5,0.501,0.489
0.479,0.409,0.463,0.499,0.502,0.488
0.485,0.416,0.466,0.5,0.502,0.488
0.487,0.416,0.467,0.5,0.502,0.489
0.494,0.409,0.468,0.5,0.502,0.491
0.508,0.415,0.469,0.499,0.502,0.494
0.515,0.419,0.472,0.499,0.502,0.496
0.52,0.403,0.476,0.5,0.501,0.499
0.52,0.383,0.478,0.502,0.5,0.501
0.522,0.368,0.478,0.502,0.499,0.502
0.518,0.362,0.474,0.501,0.498,0.501
0.51,0.366,0.47,0.5,0.498,0.499
0.508,0.37,0.472,0.5,0.498,0.498

0.73,0.425,0.594,0.516,0.481,0.659
0.749,0.315,0.56,0.503,0.46,0.671
0.712,0.126,0.503,0.493,0.442,0.674
0.605,0,0.41,0.477,0.431,0.666
0.494,0,0.343,0.444,0.434,0.644
0.461,0.068,0.355,0.414,0.453,0.613
0.48,0.238,0.394,0.42,0.475,0.577
0.486,0.31,0.409,0.462,0.489,0.543
0.475,0.284,0.42,0.511,0.497,0.515
0.477,0.223,0.434,0.545,0.505,0.495
0.49,0.198,0.466,0.554,0.513,0.481
0.52,0.211,0.506,0.543,0.518,0.476
0.549,0.259,0.532,0.525,0.519,0.476
0.556,0.318,0.533,0.507,0.513,0.48
0.542,0.358,0.515,0.497,0.506,0.485
0.523,0.374,0.492,0.494,0.5,0.489
0.51,0.384,0.477,0.494,0.498,0.491
0.5,0.395,0.471,0.495,0.498,0.491
0.495,0.402,0.47,0.498,0.498,0.49
