aX,aY,aZ,gX,gY,gZ
0.451,0.007,0.411,0.489,0.469,0.669
0.362,0,0.409,0.472,0.476,0.641
0.319,0.007,0.44,0.457,0.489,0.6
0.333,0.132,0.495,0.464,0.504,0.552
0.374,0.196,0.543,0.493,0.512,0.507
0.381,0.209,0.576,0.521,0.512,0.476
0.373,0.224,0.594,0.532,0.507,0.459
0.372,0.291,0.594,0.523,0.502,0.454
0.377,0.374,0.579,0.507,0.498,0.458
0.375,0.438,0.561,0.493,0.496,0.468
0.378,0.465,0.544,0.485,0.496,0.477
0.384,0.486,0.532,0.481,0.496,0.482
0.393,0.507,0.526,0.48,0.496,0.482
0.398,0.524,0.522,0.483,0.496,0.481
0.394,0.542,0.522,0.486,0.495,0.479
0.386,0.554,0.52,0.49,0.494,0.478
0.384,0.576,0.512,0.492,0.493,0.478

0.531,1,0.522,0.537,0.487,0.464
0.527,1,0.523,0.571,0.483,0.489
0.537,0.916,0.532,0.593,0.481,0.518
0.556,0.816,0.538,0.592,0.48,0.548
0.555,0.754,0.534,0.573,0.48,0.578
0.559,0.723,0.518,0.549,0.481,0.605
0.587,0.701,0.507,0.531,0.483,0.628
0.611,0.676,0.516,0.523,0.483,0.647
0.634,0.578,0.534,0.527,0.478,0.66
0.65,0.449,0.539,0.536,0.468,0.663
0.634,0.303,0.531,0.543,0.454,0.657
0.557,0.026,0.45,0.545,0.438,0.643
0.376,0,0.336,0.528,0.429,0.619
0.26,0,0.294,0.49,0.443,0.587
0.276,0.049,0.347,0.465,0.476,0.553
0.328,0.182,0.437,0.468,0.505,0.522
0.363,0.253,0.508,0.488,0.516,0.495
0.372,0.299,0.551,0.507,0.515,0.476
0.376,0.337,0.56,0.515,0.509,0.466
0.374,0.381,0.545,0.512,0.502,0.465
0.37,0.432,0.522,0.502,0.498,0.47
0.37,0.48,0.507,0.492,0.498,0.478
0.374,0.509,0.502,0.487,0.5,0.485
0.375,0.522,0.505,0.486,0.502,0.489
0.374,0.529,0.512,0.488,0.504,0.489
0.372,0.534,0.518,0.49,0.504,0.487
0.38,0.555,0.519,0.491,0.504,0.485
0.384,0.575,0.52,0.493,0.503,0.486
0.378,0.568,0.522,0.497,0.502,0.49
0.38,0.555,0.526,0.498,0.502,0.495

0.561,0.9,0.523,0.534,0.496,0.444
0.549,0.92,0.53,0.553,0.493,0.46
0.565,0.907,0.539,0.569,0.493,0.483
0.575,0.913,0.557,0.573,0.49,0.511
0.567,0.916,0.568,0.569,0.485,0.544
0.571,0.885,0.574,0.565,0.48,0.579
0.598,0.831,0.579,0.561,0.476,0.612
0.64,0.758,0.579,0.554,0.471,0.641
0.666,0.65,0.567,0.546,0.463,0.668
0.673,0.476,0.518,0.535,0.456,0.688
0.636,0.288,0.45,0.519,0.452,0.699
0.553,0.19,0.413,0.495,0.455,0.697
0.489,0.199,0.433,0.476,0.463,0.679
0.483,0.21,0.483,0.479,0.472,0.65
0.473,0.124,0.509,0.496,0.476,0.617
0.401,0.001,0.485,0.51,0.474,0.584
0.334,0,0.46,0.507,0.475,0.549
0.318,0.09,0.47,0.497,0.486,0.515
0.335,0.186,0.508,0.497,0.499,0.487
0.355,0.281,0.544,0.502,0.506,0.466
0.365,0.37,0.567,0.507,0.506,0.454
0.372,0.432,0.565,0.509,0.502,0.451
0.374,0.485,0.552,0.505,0.499,0.456
0.375,0.52,0.536,0.498,0.498,0.466
0.374,0.532,0.52,0.492,0.498,0.476
0.378,0.535,0.508,0.487,0.499,0.485
0.378,0.545,0.519,0.483,0.501,0.489
0.39,0.541,0.522,0.483,0.502,0.491
0.377,0.547,0.528,0.484,0.501,0.49
0.382,0.547,0.53,0.487,0.501,0.489

0.571,1,0.548,0.531,0.489,0.452
0.564,1,0.557,0.562,0.485,0.475
0.586,0.958,0.563,0.581,0.482,0.502
0.602,0.919,0.57,0.583,0.477,0.533
0.603,0.874,0.568,0.576,0.471,0.567
0.611,0.817,0.557,0.563,0.467,0.601
0.625,0.734,0.539,0.549,0.464,0.631
0.622,0.604,0.493,0.535,0.462,0.657
0.597,0.468,0.443,0.519,0.462,0.675
0.557,0.377,0.428,0.503,0.467,0.682
0.549,0.319,0.445,0.499,0.471,0.673
0.519,0.207,0.454,0.51,0.47,0.651
0.444,0.082,0.454,0.524,0.466,0.621
0.38,0.023,0.454,0.527,0.467,0.585
0.339,0.019,0.444,0.518,0.472,0.553
0.305,0.087,0.441,0.506,0.482,0.527
0.309,0.192,0.465,0.496,0.495,0.509
0.326,0.27,0.51,0.494,0.506,0.497
0.344,0.329,0.553,0.496,0.511,0.488
0.366,0.395,0.576,0.497,0.51,0.48
0.373,0.442,0.571,0.497,0.504,0.476
0.377,0.483,0.553,0.498,0.499,0.476
0.371,0.508,0.53,0.496,0.497,0.479
0.368,0.52,0.516,0.494,0.497,0.483
0.373,0.528,0.511,0.491,0.5,0.488
0.373,0.547,0.521,0.488,0.503,0.49
0.376,0.555,0.529,0.487,0.504,0.49
0.379,0.561,0.533,0.489,0.504,0.49
0.393,0.583,0.535,0.49,0.504,0.491
0.388,0.592,0.538,0.493,0.502,0.494

0.594,0.798,0.57,0.487,0.509,0.418
0.608,0.912,0.591,0.501,0.502,0.427
0.603,1,0.608,0.523,0.493,0.443
0.589,1,0.61,0.55,0.482,0.465
0.584,0.999,0.609,0.57,0.474,0.494
0.594,0.929,0.604,0.576,0.468,0.53
0.613,0.88,0.584,0.567,0.463,0.567
0.627,0.836,0.558,0.553,0.459,0.602
0.65,0.786,0.533,0.543,0.455,0.631
0.667,0.717,0.511,0.538,0.452,0.654
0.693,0.631,0.5,0.534,0.448,0.673
0.717,0.513,0.498,0.528,0.443,0.687
0.7,0.33,0.465,0.521,0.438,0.695
0.63,0.139,0.408,0.509,0.435,0.694
0.517,0.081,0.397,0.486,0.437,0.681
0.43,0.064,0.415,0.471,0.445,0.656
0.376,0.02,0.424,0.475,0.459,0.62
0.344,0.033,0.429,0.484,0.474,0.578
0.338,0.1,0.447,0.494,0.488,0.536
0.345,0.156,0.48,0.508,0.5,0.502
0.349,0.182,0.514,0.522,0.507,0.477
0.359,0.225,0.54,0.525,0.509,0.461
0.37,0.314,0.544,0.517,0.508,0.454
0.373,0.413,0.532,0.505,0.505,0.455
0.377,0.47,0.517,0.497,0.503,0.463
0.375,0.502,0.506,0.492,0.503,0.472
0.375,0.529,0.506,0.488,0.504,0.479
0.375,0.548,0.504,0.488,0.505,0.48
0.368,0.555,0.503,0.491,0.505,0.48
0.371,0.561,0.512,0.494,0.507,0.481

0.591,0.894,0.552,0.494,0.494,0.435
0.593,1,0.549,0.515,0.486,0.447
0.575,1,0.55,0.545,0.479,0.465
0.58,1,0.56,0.572,0.476,0.493
0.605,0.934,0.576,0.578,0.475,0.527
0.63,0.89,0.582,0.562,0.474,0.566
0.646,0.867,0.572,0.54,0.472,0.602
0.66,0.811,0.548,0.529,0.469,0.633
0.672,0.713,0.516,0.528,0.465,0.655
0.668,0.602,0.483,0.529,0.462,0.668
0.662,0.504,0.46,0.531,0.46,0.672
0.647,0.376,0.453,0.535,0.456,0.669
0.575,0.113,0.406,0.54,0.451,0.661
0.429,0,0.361,0.53,0.45,0.641
0.333,0,0.376,0.501,0.462,0.607
0.328,0,0.426,0.485,0.483,0.568
0.34,0.065,0.483,0.489,0.499,0.531
0.345,0.138,0.537,0.499,0.506,0.501
0.361,0.213,0.581,0.506,0.508,0.481
0.367,0.302,0.594,0.504,0.504,0.472
0.355,0.392,0.575,0.5,0.496,0.469
0.351,0.436,0.542,0.498,0.492,0.471
0.351,0.466,0.515,0.496,0.492,0.475
0.358,0.496,0.498,0.492,0.495,0.479
0.37,0.522,0.495,0.489,0.499,0.481
0.381,0.549,0.504,0.488,0.502,0.482
0.382,0.575,0.513,0.489,0.503,0.481
0.383,0.583,0.52,0.491,0.503,0.482
0.38,0.591,0.528,0.493,0.503,0.483
0.382,0.591,0.53,0.494,0.502,0.486

0.583,1,0.54,0.506,0.491,0.434
0.557,1,0.535,0.546,0.483,0.454
0.571,1,0.535,0.584,0.48,0.48
0.598,0.955,0.555,0.596,0.479,0.514
0.618,0.885,0.575,0.584,0.476,0.552
0.641,0.832,0.585,0.562,0.473,0.59
0.653,0.779,0.578,0.542,0.469,0.622
0.657,0.695,0.547,0.531,0.464,0.646
0.651,0.59,0.501,0.525,0.459,0.661
0.631,0.452,0.45,0.523,0.456,0.667
0.574,0.298,0.404,0.525,0.455,0.664
0.482,0.186,0.395,0.526,0.456,0.647
0.433,0.091,0.413,0.529,0.461,0.617
0.391,0,0.419,0.535,0.47,0.581
0.348,0,0.433,0.531,0.478,0.545
0.336,0.026,0.456,0.519,0.487,0.515
0.34,0.121,0.495,0.51,0.495,0.495
0.34,0.212,0.533,0.503,0.499,0.483
0.344,0.319,0.552,0.498,0.5,0.476
0.345,0.416,0.55,0.495,0.497,0.473
0.348,0.467,0.532,0.496,0.495,0.474
0.351,0.493,0.511,0.497,0.495,0.477
0.359,0.515,0.498,0.495,0.497,0.481
0.367,0.533,0.492,0.493,0.499,0.485
0.373,0.552,0.498,0.492,0.502,0.487
0.378,0.56,0.505,0.493,0.504,0.488
0.377,0.57,0.514,0.495,0.505,0.489
0.378,0.573,0.524,0.495,0.506,0.491
0.378,0.568,0.531,0.496,0.505,0.493
0.376,0.558,0.534,0.497,0.504,0.496

0.646,1,0.55,0.492,0.495,0.433
0.622,1,0.572,0.531,0.487,0.457
0.625,1,0.592,0.571,0.481,0.488
0.644,0.944,0.61,0.582,0.475,0.527
0.651,0.882,0.6,0.563,0.468,0.567
0.658,0.879,0.563,0.54,0.463,0.604
0.672,0.836,0.515,0.533,0.459,0.633
0.679,0.732,0.469,0.538,0.456,0.656
0.675,0.565,0.432,0.543,0.454,0.672
0.64,0.355,0.39,0.537,0.454,0.683
0.565,0.233,0.375,0.515,0.459,0.688
0.51,0.168,0.404,0.492,0.468,0.682
0.468,0.012,0.415,0.486,0.476,0.663
0.376,0,0.426,0.488,0.481,0.628
0.324,0,0.465,0.491,0.489,0.577
0.335,0.064,0.518,0.504,0.5,0.525
0.349,0.135,0.558,0.519,0.506,0.489
0.342,0.21,0.586,0.525,0.506,0.469
0.347,0.298,0.599,0.519,0.503,0.462
0.355,0.379,0.592,0.508,0.499,0.466
0.365,0.456,0.574,0.496,0.497,0.474
0.371,0.506,0.548,0.49,0.495,0.48
0.369,0.531,0.525,0.49,0.494,0.484
0.374,0.541,0.51,0.492,0.495,0.485
0.383,0.563,0.506,0.494,0.497,0.484
0.381,0.584,0.507,0.496,0.499,0.484
0.38,0.596,0.513,0.497,0.501,0.485
0.378,0.604,0.519,0.498,0.501,0.487
0.374,0.596,0.526,0.499,0.502,0.491
0.376,0.582,0.532,0.498,0.503,0.497

0.632,1,0.552,0.54,0.478,0.465
0.637,1,0.557,0.56,0.474,0.496
0.659,1,0.561,0.563,0.472,0.533
0.677,0.995,0.552,0.551,0.47,0.574
0.685,0.938,0.522,0.54,0.467,0.613
0.684,0.817,0.481,0.538,0.464,0.646
0.683,0.643,0.43,0.538,0.464,0.671
0.65,0.437,0.371,0.532,0.468,0.688
0.585,0.228,0.329,0.518,0.476,0.695
0.489,0.029,0.316,0.498,0.488,0.691
0.405,0,0.364,0.478,0.503,0.67
0.39,0,0.476,0.473,0.52,0.628
0.427,0.005,0.596,0.489,0.529,0.575
0.424,0.043,0.66,0.517,0.521,0.523
0.395,0.097,0.672,0.537,0.504,0.484
0.362,0.166,0.651,0.539,0.49,0.464
0.343,0.259,0.625,0.526,0.484,0.46
0.348,0.37,0.599,0.506,0.484,0.466
0.349,0.452,0.57,0.494,0.485,0.475
0.351,0.48,0.544,0.491,0.487,0.482
0.364,0.492,0.529,0.492,0.49,0.485
0.379,0.517,0.522,0.493,0.493,0.484
0.393,0.541,0.518,0.494,0.494,0.484
0.391,0.567,0.511,0.496,0.494,0.483
0.386,0.586,0.511,0.498,0.494,0.483
0.377,0.595,0.512,0.5,0.495,0.485
0.369,0.6,0.511,0.5,0.497,0.488
0.368,0.597,0.514,0.499,0.499,0.493
0.366,0.589,0.518,0.496,0.501,0.499
0.367,0.583,0.521,0.494,0.503,0.505

0.605,0.98,0.539,0.542,0.486,0.46
0.613,1,0.548,0.556,0.482,0.484
0.614,1,0.564,0.565,0.477,0.517
0.621,0.982,0.567,0.564,0.474,0.557
0.651,0.957,0.547,0.556,0.471,0.596
