aX,aY,aZ,gX,gY,gZ
0.392,0.838,0.667,0.519,0.543,0.505
0.444,0.715,0.698,0.501,0.527,0.532
0.42,0.662,0.676,0.485,0.501,0.537
0.367,0.646,0.627,0.478,0.481,0.531
0.334,0.645,0.577,0.481,0.474,0.524
0.327,0.633,0.544,0.49,0.479,0.52
0.337,0.601,0.531,0.5,0.489,0.517
0.356,0.568,0.536,0.506,0.497,0.516
0.375,0.55,0.544,0.508,0.501,0.515
0.388,0.541,0.546,0.508,0.501,0.515
0.397,0.53,0.54,0.508,0.499,0.516
0.403,0.516,0.531,0.508,0.496,0.517
0.409,0.506,0.52,0.507,0.494,0.519
0.411,0.5,0.514,0.506,0.493,0.519
0.413,0.493,0.509,0.506,0.493,0.518
0.406,0.485,0.504,0.507,0.494,0.516
0.401,0.472,0.504,0.507,0.495,0.515
0.396,0.462,0.501,0.507,0.496,0.514

0.546,0.154,0.42,0.473,0.496,0.474
0.564,0.17,0.424,0.475,0.504,0.447
0.571,0.194,0.423,0.48,0.51,0.42
0.57,0.221,0.423,0.483,0.516,0.396
0.566,0.267,0.424,0.481,0.522,0.376
0.569,0.327,0.427,0.476,0.528,0.361
0.58,0.407,0.429,0.468,0.534,0.35
0.593,0.57,0.437,0.458,0.538,0.341
0.572,0.771,0.438,0.45,0.538,0.335
0.508,0.88,0.455,0.452,0.537,0.339
0.443,0.959,0.519,0.459,0.536,0.359
0.394,1,0.601,0.463,0.533,0.389
0.34,1,0.652,0.48,0.526,0.422
0.316,1,0.66,0.508,0.518,0.46
0.34,0.859,0.651,0.521,0.51,0.494
0.36,0.763,0.644,0.514,0.504,0.516
0.357,0.711,0.639,0.501,0.495,0.528
0.352,0.664,0.628,0.493,0.487,0.536
0.353,0.622,0.608,0.491,0.482,0.54
0.356,0.577,0.581,0.495,0.481,0.541
0.362,0.53,0.554,0.501,0.483,0.538
0.369,0.496,0.533,0.506,0.486,0.532
0.374,0.478,0.52,0.508,0.49,0.526
0.385,0.47,0.514,0.51,0.495,0.521
0.401,0.466,0.516,0.51,0.498,0.517
0.407,0.471,0.514,0.51,0.499,0.513
0.41,0.474,0.511,0.509,0.499,0.511
0.413,0.471,0.513,0.509,0.5,0.51
0.412,0.463,0.515,0.509,0.5,0.509
0.4,0.454,0.513,0.508,0.498,0.508

0.565,0.225,0.442,0.479,0.506,0.44
0.581,0.229,0.439,0.486,0.512,0.418
0.581,0.224,0.437,0.491,0.515,0.397
0.569,0.26,0.439,0.488,0.519,0.378
0.565,0.333,0.444,0.482,0.523,0.363
0.563,0.426,0.447,0.478,0.527,0.352
0.552,0.551,0.45,0.477,0.531,0.344
0.527,0.711,0.455,0.478,0.535,0.339
0.485,0.907,0.477,0.481,0.538,0.34
0.412,1,0.528,0.489,0.54,0.353
0.341,1,0.599,0.503,0.541,0.385
0.322,1,0.678,0.516,0.537,0.436
0.36,0.896,0.732,0.515,0.526,0.489
0.388,0.778,0.752,0.501,0.508,0.525
0.379,0.706,0.73,0.489,0.488,0.538
