aX,aY,aZ,gX,gY,gZ
0.501,0.642,0.548,0.493,0.48,0.525
0.494,0.603,0.525,0.51,0.488,0.511
0.497,0.604,0.525,0.514,0.495,0.501
0.498,0.613,0.529,0.512,0.497,0.498
0.497,0.621,0.531,0.507,0.497,0.499
0.497,0.629,0.532,0.502,0.495,0.502
0.497,0.629,0.531,0.499,0.494,0.505
0.496,0.624,0.527,0.498,0.493,0.507
0.493,0.616,0.523,0.497,0.493,0.509
0.491,0.608,0.521,0.497,0.494,0.51
0.493,0.599,0.52,0.497,0.494,0.511
0.493,0.594,0.521,0.497,0.495,0.51
0.492,0.588,0.522,0.498,0.495,0.509
0.492,0.581,0.522,0.499,0.496,0.508
0.495,0.581,0.526,0.499,0.497,0.507
0.497,0.591,0.531,0.499,0.498,0.505
0.5,0.6,0.533,0.5,0.499,0.502

0.708,0.825,0.542,0.51,0.539,0.29
0.668,1,0.575,0.528,0.541,0.291
0.555,1,0.592,0.553,0.54,0.311
0.49,1,0.604,0.577,0.539,0.36
0.512,0.937,0.636,0.57,0.536,0.427
0.567,0.801,0.666,0.53,0.524,0.489
0.574,0.753,0.687,0.482,0.506,0.529
0.54,0.766,0.69,0.453,0.488,0.546
0.514,0.753,0.664,0.454,0.477,0.548
0.5,0.688,0.602,0.478,0.475,0.54
0.488,0.63,0.552,0.504,0.479,0.526
0.485,0.606,0.527,0.52,0.487,0.512
0.489,0.6,0.52,0.525,0.492,0.504
0.492,0.591,0.512,0.523,0.494,0.501
0.487,0.596,0.508,0.513,0.493,0.502
0.485,0.617,0.514,0.503,0.492,0.506
0.487,0.62,0.518,0.498,0.492,0.509
0.49,0.609,0.518,0.496,0.492,0.512
0.488,0.593,0.514,0.496,0.492,0.512
0.486,0.582,0.511,0.495,0.492,0.512
0.484,0.581,0.511,0.494,0.493,0.51
0.48,0.585,0.511,0.495,0.494,0.509
0.479,0.588,0.512,0.497,0.495,0.507
0.48,0.586,0.511,0.5,0.497,0.505
0.482,0.584,0.512,0.502,0.5,0.502
0.486,0.589,0.517,0.503,0.502,0.5
0.492,0.601,0.524,0.503,0.503,0.498
0.498,0.613,0.531,0.503,0.504,0.497
0.503,0.622,0.537,0.503,0.504,0.497
0.506,0.626,0.542,0.503,0.503,0.497

0.555,0.315,0.419,0.471,0.52,0.37
0.629,0.4,0.457,0.464,0.529,0.338
0.728,0.497,0.504,0.465,0.534,0.308
0.807,0.626,0.539,0.473,0.535,0.281
0.852,0.799,0.567,0.486,0.532,0.26
0.83,1,0.615,0.507,0.527,0.251
0.687,1,0.63,0.546,0.521,0.259
0.521,1,0.598,0.598,0.516,0.297
0.467,1,0.572,0.623,0.518,0.364
0.502,0.848,0.551,0.601,0.519,0.439
0.556,0.661,0.546,0.547,0.515,0.5
0.559,0.651,0.573,0.479,0.506,0.536
0.537,0.733,0.612,0.429,0.495,0.554
0.529,0.786,0.64,0.419,0.488,0.561
0.547,0.755,0.627,0.445,0.487,0.557
0.556,0.667,0.582,0.486,0.49,0.542
0.543,0.603,0.545,0.517,0.494,0.521
0.529,0.58,0.526,0.532,0.498,0.503
0.525,0.567,0.517,0.533,0.5,0.494
0.518,0.571,0.514,0.524,0.498,0.492
0.512,0.601,0.518,0.509,0.496,0.495
0.504,0.627,0.52,0.498,0.493,0.499
0.501,0.632,0.516,0.494,0.492,0.504
0.5,0.618,0.512,0.493,0.492,0.509
0.503,0.601,0.509,0.493,0.494,0.511
0.505,0.592,0.509,0.492,0.495,0.511
0.505,0.587,0.514,0.493,0.495,0.51
0.506,0.586,0.518,0.494,0.496,0.508
0.504,0.588,0.519,0.496,0.497,0.506
0.502,0.588,0.518,0.498,0.497,0.503

0.795,0.999,0.619,0.528,0.556,0.257
0.691,1,0.66,0.553,0.55,0.274
0.615,1,0.707,0.563,0.539,0.32
0.55,1,0.72,0.552,0.521,0.382
0.535,0.973,0.657,0.539,0.501,0.449
0.55,0.789,0.588,0.52,0.49,0.503
0.543,0.7,0.573,0.491,0.487,0.532
0.54,0.682,0.591,0.467,0.487,0.543
0.539,0.679,0.596,0.461,0.484,0.545
0.525,0.668,0.579,0.471,0.483,0.539
0.525,0.646,0.554,0.489,0.485,0.528
0.52,0.627,0.538,0.507,0.49,0.516
0.513,0.605,0.526,0.518,0.495,0.506
0.511,0.597,0.522,0.518,0.496,0.501
0.509,0.603,0.522,0.512,0.496,0.502
0.507,0.609,0.517,0.503,0.493,0.505
0.504,0.615,0.512,0.496,0.492,0.509
0.501,0.613,0.508,0.492,0.491,0.512
0.5,0.607,0.506,0.49,0.492,0.513
0.5,0.6,0.505,0.49,0.494,0.513
0.499,0.598,0.507,0.491,0.495,0.512
0.497,0.595,0.51,0.494,0.498,0.51
0.496,0.588,0.513,0.497,0.499,0.508
0.498,0.58,0.516,0.5,0.501,0.506
0.503,0.582,0.521,0.501,0.502,0.503
0.508,0.588,0.526,0.502,0.503,0.501
0.514,0.596,0.529,0.502,0.503,0.499
0.518,0.607,0.531,0.502,0.503,0.497
0.521,0.616,0.532,0.502,0.503,0.497
0.522,0.623,0.533,0.502,0.502,0.497

0.554,0.36,0.449,0.489,0.553,0.321
0.766,0.498,0.53,0.497,0.563,0.291
0.85,0.616,0.567,0.505,0.565,0.267
0.884,0.868,0.618,0.513,0.559,0.254
0.8,1,0.675,0.528,0.547,0.257
0.598,1,0.674,0.562,0.529,0.291
0.502,1,0.627,0.588,0.517,0.357
0.532,0.912,0.582,0.58,0.512,0.434
0.572,0.706,0.557,0.539,0.507,0.495
0.557,0.656,0.575,0.483,0.501,0.53
0.542,0.721,0.62,0.439,0.495,0.547
0.539,0.766,0.645,0.429,0.488,0.552
0.541,0.738,0.627,0.451,0.485,0.549
0.542,0.67,0.581,0.484,0.486,0.537
0.533,0.613,0.542,0.51,0.49,0.52
0.523,0.59,0.527,0.521,0.495,0.506
0.522,0.594,0.53,0.52,0.498,0.499
0.52,0.604,0.531,0.513,0.497,0.499
0.519,0.609,0.525,0.504,0.494,0.502
0.517,0.614,0.518,0.497,0.491,0.505
0.515,0.617,0.514,0.492,0.491,0.508
0.511,0.613,0.514,0.491,0.491,0.509
0.51,0.608,0.514,0.491,0.493,0.509
0.51,0.604,0.515,0.493,0.494,0.508
0.508,0.6,0.516,0.496,0.495,0.507
0.504,0.593,0.516,0.499,0.496,0.505
0.503,0.586,0.516,0.502,0.498,0.504
0.505,0.578,0.516,0.504,0.499,0.502
0.508,0.576,0.518,0.504,0.5,0.5
0.513,0.583,0.523,0.503,0.501,0.499

0.808,0.623,0.559,0.503,0.549,0.272
0.857,0.796,0.592,0.519,0.548,0.256
0.789,1,0.653,0.535,0.542,0.25
0.617,1,0.658,0.57,0.533,0.272
0.509,1,0.634,0.602,0.524,0.332
0.501,0.983,0.604,0.591,0.517,0.413
0.524,0.809,0.558,0.543,0.507,0.49
0.541,0.713,0.551,0.488,0.501,0.543
0.544,0.732,0.597,0.445,0.5,0.566
0.556,0.75,0.641,0.437,0.498,0.57
0.57,0.696,0.633,0.461,0.495,0.561
0.56,0.629,0.597,0.495,0.495,0.543
0.55,0.595,0.569,0.521,0.497,0.521
0.544,0.578,0.554,0.535,0.499,0.504
0.534,0.575,0.546,0.535,0.498,0.496
0.534,0.563,0.533,0.526,0.496,0.495
0.525,0.572,0.527,0.511,0.492,0.497
0.517,0.594,0.526,0.497,0.489,0.5
0.51,0.606,0.523,0.488,0.487,0.503
0.508,0.611,0.519,0.484,0.487,0.506
0.507,0.608,0.516,0.484,0.488,0.507
0.504,0.601,0.514,0.486,0.489,0.506
0.5,0.599,0.515,0.489,0.491,0.505
0.499,0.597,0.518,0.492,0.493,0.503
0.496,0.595,0.521,0.496,0.495,0.502
0.496,0.594,0.522,0.499,0.496,0.501
0.502,0.592,0.525,0.501,0.498,0.5
0.508,0.598,0.529,0.502,0.499,0.499
0.514,0.605,0.532,0.503,0.5,0.498
0.522,0.612,0.536,0.503,0.5,0.497

0.836,0.902,0.612,0.507,0.556,0.276
0.729,1,0.677,0.531,0.548,0.278
0.545,1,0.676,0.565,0.532,0.313
0.453,1,0.629,0.59,0.518,0.383
0.5,0.883,0.58,0.578,0.512,0.464
0.561,0.673,0.552,0.538,0.508,0.523
0.567,0.613,0.569,0.488,0.503,0.549
0.557,0.654,0.608,0.452,0.497,0.552
0.535,0.701,0.628,0.445,0.49,0.546
0.521,0.709,0.612,0.463,0.486,0.535
0.509,0.681,0.577,0.493,0.488,0.522
0.499,0.648,0.552,0.52,0.493,0.509
0.501,0.625,0.545,0.533,0.497,0.499
0.51,0.606,0.542,0.534,0.499,0.496
0.509,0.598,0.533,0.526,0.495,0.497
0.501,0.605,0.524,0.512,0.491,0.501
0.499,0.616,0.518,0.498,0.488,0.507
0.498,0.617,0.514,0.489,0.487,0.513
0.496,0.617,0.514,0.483,0.487,0.516
0.495,0.614,0.515,0.482,0.489,0.518
0.494,0.609,0.517,0.485,0.491,0.517
0.494,0.605,0.519,0.49,0.494,0.514
0.493,0.6,0.521,0.495,0.496,0.51
0.492,0.594,0.522,0.5,0.498,0.506
0.492,0.59,0.522,0.502,0.498,0.504
0.495,0.592,0.522,0.502,0.499,0.502
0.498,0.599,0.523,0.501,0.499,0.502
0.5,0.61,0.526,0.499,0.499,0.502
0.503,0.62,0.528,0.498,0.499,0.502
0.506,0.625,0.529,0.498,0.499,0.503

0.653,0.425,0.464,0.478,0.545,0.338
0.752,0.514,0.52,0.476,0.55,0.312
0.818,0.681,0.572,0.479,0.548,0.289
0.83,0.956,0.624,0.49,0.539,0.276
0.719,1,0.655,0.517,0.527,0.282
0.545,1,0.625,0.562,0.515,0.313
0.475,1,0.57,0.602,0.512,0.368
0.505,0.884,0.534,0.608,0.516,0.433
0.558,0.656,0.537,0.57,0.516,0.49
0.575,0.602,0.562,0.505,0.508,0.527
0.57,0.665,0.6,0.446,0.496,0.547
0.542,0.736,0.628,0.419,0.484,0.555
0.527,0.762,0.622,0.43,0.478,0.554
0.525,0.719,0.587,0.466,0.48,0.542
0.51,0.656,0.546,0.505,0.486,0.523
0.501,0.613,0.521,0.53,0.493,0.505
0.501,0.595,0.515,0.538,0.497,0.494
0.506,0.592,0.511,0.534,0.497,0.491
0.506,0.6,0.503,0.521,0.494,0.494
0.501,0.616,0.498,0.507,0.491,0.499
0.498,0.629,0.5,0.496,0.491,0.506
0.501,0.626,0.505,0.489,0.492,0.512
0.505,0.617,0.511,0.488,0.493,0.515
0.509,0.607,0.514,0.488,0.495,0.515
0.508,0.599,0.516,0.491,0.496,0.513
0.504,0.595,0.517,0.494,0.497,0.51
0.502,0.592,0.517,0.496,0.497,0.507
0.5,0.593,0.515,0.498,0.498,0.505
0.504,0.596,0.516,0.499,0.499,0.503
