aX,aY,aZ,gX,gY,gZ
0.761,0.529,0.864,0.512,0.647,0.499
0.731,0.563,0.921,0.508,0.609,0.492
0.691,0.583,0.921,0.507,0.569,0.488
0.656,0.603,0.873,0.505,0.532,0.488
0.624,0.632,0.803,0.501,0.502,0.489
0.598,0.66,0.736,0.498,0.481,0.493
0.579,0.672,0.679,0.497,0.469,0.498
0.572,0.655,0.634,0.497,0.463,0.505
0.559,0.624,0.595,0.498,0.461,0.509
0.541,0.598,0.567,0.496,0.46,0.511
0.521,0.591,0.551,0.493,0.462,0.51
0.5,0.597,0.539,0.491,0.465,0.507
0.484,0.603,0.528,0.494,0.469,0.503
0.476,0.601,0.52,0.5,0.474,0.499
0.472,0.598,0.513,0.505,0.479,0.496
0.465,0.601,0.506,0.508,0.482,0.494
0.459,0.607,0.502,0.509,0.486,0.494
0.454,0.616,0.503,0.507,0.489,0.495

0.329,0.586,0.254,0.49,0.527,0.508
0.332,0.597,0.204,0.482,0.555,0.514
0.372,0.635,0.169,0.473,0.589,0.518
0.457,0.687,0.175,0.467,0.626,0.523
0.562,0.743,0.205,0.461,0.66,0.531
0.659,0.781,0.239,0.459,0.686,0.541
0.754,0.772,0.292,0.466,0.704,0.551
0.819,0.719,0.372,0.481,0.716,0.554
0.842,0.637,0.469,0.498,0.718,0.548
0.819,0.559,0.575,0.509,0.709,0.539
0.792,0.534,0.685,0.509,0.692,0.53
0.759,0.558,0.775,0.503,0.666,0.523
0.736,0.582,0.837,0.5,0.636,0.517
0.724,0.585,0.871,0.504,0.605,0.512
0.701,0.579,0.859,0.508,0.571,0.506
0.67,0.589,0.818,0.507,0.539,0.503
0.64,0.617,0.769,0.502,0.512,0.501
0.617,0.64,0.725,0.498,0.493,0.502
0.607,0.639,0.683,0.497,0.48,0.505
0.595,0.624,0.644,0.497,0.471,0.507
0.575,0.618,0.611,0.496,0.465,0.507
0.55,0.625,0.586,0.494,0.462,0.506
0.528,0.626,0.568,0.495,0.463,0.505
0.517,0.611,0.555,0.499,0.466,0.504
0.505,0.595,0.543,0.501,0.468,0.502
0.491,0.588,0.535,0.502,0.47,0.5
0.478,0.591,0.53,0.5,0.472,0.499
0.467,0.598,0.525,0.499,0.474,0.498
0.461,0.606,0.52,0.499,0.477,0.498
0.454,0.61,0.515,0.5,0.481,0.498

0.327,0.613,0.282,0.494,0.515,0.501
0.31,0.617,0.227,0.487,0.538,0.509
0.324,0.641,0.175,0.478,0.568,0.518
0.363,0.665,0.132,0.472,0.604,0.526
0.464,0.677,0.117,0.469,0.644,0.535
0.632,0.698,0.148,0.464,0.684,0.546
0.799,0.732,0.192,0.455,0.715,0.554
0.911,0.74,0.285,0.452,0.732,0.558
0.953,0.721,0.424,0.462,0.737,0.553
0.904,0.678,0.585,0.481,0.732,0.544
0.836,0.616,0.72,0.504,0.716,0.533
0.804,0.536,0.824,0.522,0.688,0.524
0.776,0.474,0.876,0.531,0.649,0.513
0.725,0.473,0.884,0.527,0.605,0.5
0.683,0.528,0.858,0.514,0.566,0.492
0.639,0.584,0.809,0.5,0.533,0.491
0.601,0.62,0.756,0.491,0.508,0.494
0.58,0.643,0.708,0.486,0.492,0.5
0.565,0.656,0.67,0.485,0.483,0.505
0.562,0.655,0.643,0.488,0.478,0.508
0.559,0.63,0.621,0.494,0.477,0.51
0.547,0.61,0.604,0.498,0.476,0.508
0.534,0.607,0.589,0.5,0.475,0.505
0.52,0.603,0.574,0.503,0.475,0.501
0.507,0.598,0.559,0.504,0.475,0.498
0.494,0.595,0.546,0.505,0.475,0.497
0.484,0.598,0.535,0.503,0.476,0.496
0.472,0.603,0.525,0.502,0.477,0.495
0.462,0.609,0.52,0.5,0.479,0.496
0.457,0.613,0.517,0.5,0.481,0.497

0.322,0.594,0.133,0.477,0.575,0.518
0.379,0.602,0.105,0.467,0.612,0.522
0.501,0.631,0.118,0.457,0.653,0.525
0.659,0.694,0.175,0.447,0.69,0.529
0.789,0.761,0.256,0.441,0.716,0.53
0.877,0.798,0.336,0.444,0.728,0.532
0.897,0.751,0.437,0.461,0.731,0.533
0.879,0.672,0.549,0.484,0.726,0.529
0.842,0.606,0.672,0.501,0.713,0.521
0.809,0.573,0.799,0.511,0.689,0.511
0.78,0.551,0.888,0.515,0.656,0.504
0.748,0.539,0.929,0.516,0.614,0.499
0.71,0.56,0.915,0.51,0.571,0.494
0.661,0.588,0.861,0.501,0.533,0.491
0.622,0.625,0.797,0.492,0.504,0.493
0.597,0.663,0.735,0.486,0.485,0.496
0.574,0.679,0.68,0.487,0.473,0.5
0.561,0.668,0.634,0.493,0.467,0.504
0.557,0.634,0.597,0.498,0.466,0.506
0.54,0.612,0.572,0.501,0.467,0.505
0.52,0.612,0.559,0.5,0.468,0.503
0.505,0.616,0.551,0.501,0.47,0.5
0.493,0.611,0.542,0.503,0.473,0.499
0.482,0.605,0.533,0.505,0.474,0.497
0.475,0.6,0.52,0.506,0.475,0.496
0.466,0.598,0.508,0.505,0.477,0.496
0.455,0.604,0.499,0.503,0.478,0.496
0.448,0.611,0.497,0.5,0.482,0.497
0.446,0.616,0.499,0.5,0.486,0.499
0.444,0.614,0.502,0.501,0.49,0.5

0.32,0.574,0.227,0.503,0.515,0.503
0.294,0.579,0.134,0.491,0.539,0.509
0.281,0.615,0.049,0.477,0.574,0.515
0.35,0.645,0.009,0.469,0.62,0.522
0.524,0.687,0.02,0.464,0.673,0.532
0.742,0.737,0.072,0.458,0.718,0.542
0.898,0.772,0.147,0.453,0.746,0.55
0.98,0.769,0.266,0.456,0.76,0.555
0.997,0.748,0.408,0.468,0.764,0.551
0.958,0.668,0.585,0.489,0.755,0.544
0.901,0.574,0.782,0.51,0.731,0.536
0.874,0.51,0.941,0.522,0.694,0.526
0.828,0.458,0.99,0.528,0.642,0.512
0.77,0.468,0.964,0.524,0.589,0.496
0.707,0.54,0.895,0.509,0.545,0.485
0.648,0.62,0.825,0.493,0.512,0.484
0.607,0.686,0.759,0.483,0.491,0.491
0.578,0.698,0.702,0.482,0.48,0.499
0.569,0.677,0.666,0.486,0.476,0.507
0.575,0.647,0.646,0.489,0.475,0.512
0.568,0.613,0.627,0.492,0.474,0.513
0.555,0.597,0.607,0.494,0.472,0.509
0.534,0.595,0.588,0.496,0.471,0.504
0.514,0.596,0.57,0.498,0.471,0.499
0.495,0.598,0.554,0.5,0.472,0.496
0.483,0.6,0.538,0.502,0.473,0.495
0.472,0.605,0.522,0.502,0.475,0.495
0.459,0.611,0.508,0.502,0.477,0.495
0.448,0.614,0.5,0.503,0.48,0.496
0.444,0.615,0.5,0.503,0.485,0.498

0.334,0.626,0.283,0.508,0.51,0.5
0.317,0.621,0.232,0.502,0.531,0.51
0.328,0.62,0.181,0.498,0.559,0.518
0.362,0.625,0.144,0.497,0.593,0.522
0.43,0.624,0.133,0.497,0.63,0.524
0.549,0.631,0.137,0.494,0.666,0.529
0.699,0.64,0.172,0.486,0.698,0.535
0.812,0.672,0.218,0.473,0.723,0.541
0.924,0.706,0.303,0.464,0.739,0.545
0.98,0.716,0.455,0.466,0.746,0.545
0.946,0.697,0.635,0.481,0.738,0.54
0.866,0.631,0.787,0.503,0.715,0.533
0.838,0.533,0.897,0.522,0.681,0.526
0.82,0.468,0.972,0.529,0.635,0.512
0.769,0.471,0.976,0.524,0.583,0.495
0.705,0.526,0.908,0.51,0.535,0.483
0.65,0.606,0.821,0.496,0.499,0.478
0.597,0.677,0.739,0.486,0.476,0.481
0.554,0.698,0.673,0.484,0.465,0.489
0.539,0.692,0.636,0.487,0.464,0.499
0.545,0.663,0.613,0.491,0.466,0.507
0.547,0.625,0.598,0.494,0.468,0.511
0.535,0.617,0.59,0.496,0.468,0.51
0.53,0.615,0.58,0.498,0.469,0.508
0.52,0.606,0.566,0.502,0.47,0.505
0.509,0.591,0.545,0.505,0.469,0.502
0.496,0.582,0.525,0.506,0.47,0.499
0.481,0.588,0.511,0.504,0.471,0.497
0.472,0.603,0.5,0.502,0.473,0.496
0.46,0.617,0.491,0.502,0.476,0.495

0.4,0.667,0.058,0.481,0.636,0.528
0.594,0.667,0.067,0.479,0.685,0.537
0.801,0.662,0.119,0.473,0.726,0.545
0.958,0.676,0.221,0.462,0.751,0.55
1,0.715,0.381,0.456,0.761,0.548
0.978,0.752,0.55,0.462,0.755,0.543
0.911,0.712,0.718,0.482,0.734,0.54
0.861,0.607,0.869,0.507,0.702,0.536
0.846,0.507,0.958,0.525,0.66,0.527
0.804,0.448,0.958,0.529,0.61,0.512
0.734,0.483,0.895,0.519,0.561,0.496
0.673,0.564,0.823,0.503,0.524,0.485
0.628,0.64,0.765,0.492,0.502,0.484
0.596,0.688,0.718,0.489,0.49,0.489
0.574,0.684,0.681,0.493,0.484,0.496
0.578,0.652,0.66,0.497,0.482,0.502
0.584,0.62,0.646,0.498,0.48,0.506
0.573,0.615,0.633,0.496,0.477,0.506
0.559,0.622,0.617,0.495,0.473,0.504
0.543,0.623,0.594,0.498,0.47,0.501
0.527,0.618,0.568,0.501,0.468,0.499
0.509,0.609,0.542,0.503,0.467,0.498
0.492,0.607,0.521,0.503,0.468,0.497
0.477,0.61,0.503,0.502,0.47,0.498
0.464,0.613,0.492,0.501,0.473,0.499
0.454,0.614,0.489,0.501,0.478,0.5
0.451,0.615,0.491,0.501,0.484,0.501
0.453,0.613,0.497,0.501,0.489,0.502
0.457,0.609,0.505,0.503,0.494,0.503
0.464,0.607,0.514,0.504,0.497,0.503

0.288,0.627,0.082,0.474,0.572,0.501
0.367,0.657,0.059,0.467,0.615,0.509
0.501,0.691,0.063,0.464,0.662,0.516
0.684,0.735,0.103,0.463,0.704,0.523
0.871,0.778,0.184,0.464,0.736,0.53
0.995,0.777,0.271,0.476,0.754,0.533
1,0.712,0.385,0.501,0.76,0.532
0.96,0.62,0.537,0.524,0.756,0.528
0.921,0.551,0.717,0.534,0.742,0.524
0.887,0.529,0.879,0.536,0.708,0.519
0.833,0.476,0.949,0.539,0.658,0.511
0.78,0.455,0.958,0.536,0.608,0.499
0.728,0.499,0.914,0.524,0.563,0.489
0.672,0.551,0.847,0.508,0.526,0.484
0.631,0.605,0.786,0.494,0.5,0.485
0.608,0.654,0.733,0.484,0.483,0.491
0.594,0.671,0.686,0.481,0.472,0.497
0.586,0.659,0.649,0.484,0.467,0.503
0.583,0.632,0.622,0.489,0.465,0.505
