aX,aY,aZ,gX,gY,gZ
0.467,0.512,0.614,0.503,0.506,0.456
0.495,0.409,0.604,0.523,0.510,0.459
0.508,0.394,0.592,0.525,0.511,0.467
0.539,0.374,0.551,0.518,0.509,0.474
0.549,0.361,0.551,0.507,0.505,0.480
0.546,0.397,0.561,0.496,0.501,0.486
0.547,0.402,0.587,0.501,0.499,0.491
0.543,0.411,0.617,0.499,0.498,0.497

0.512,0.000,0.313,0.535,0.460,0.558
0.323,0.000,0.419,0.468,0.449,0.571
0.241,0.746,0.612,0.371,0.452,0.596
0.324,1.000,0.721,0.396,0.470,0.580
0.382,1.000,0.727,0.422,0.480,0.566
0.454,1.000,0.723,0.463,0.492,0.531
0.454,0.877,0.718,0.517,0.503,0.494
0.458,0.780,0.703,0.527,0.506,0.486
0.486,0.551,0.619,0.517,0.513,0.472
0.494,0.540,0.592,0.512,0.513,0.471
0.494,0.534,0.589,0.510,0.512,0.471
0.495,0.513,0.622,0.489,0.508,0.468
0.497,0.470,0.599,0.496,0.506,0.470
0.503,0.479,0.615,0.480,0.504,0.467
0.510,0.426,0.612,0.506,0.506,0.474
0.535,0.385,0.581,0.510,0.506,0.481
0.536,0.424,0.579,0.499,0.505,0.484
0.534,0.411,0.598,0.502,0.502,0.488
0.536,0.429,0.605,0.496,0.501,0.494
0.537,0.447,0.603,0.492,0.501,0.495

0.567,0.043,0.417,0.605,0.499,0.525
0.548,0.009,0.402,0.588,0.491,0.534
0.463,0.102,0.474,0.513,0.474,0.550
0.364,0.533,0.636,0.438,0.469,0.573
0.380,0.637,0.648,0.438,0.473,0.572
0.416,0.788,0.674,0.448,0.481,0.562
0.472,0.905,0.702,0.475,0.492,0.536
0.480,0.865,0.703,0.491,0.497,0.516
0.488,0.785,0.673,0.501,0.499,0.499
0.493,0.637,0.661,0.511,0.503,0.483
0.492,0.602,0.658,0.509,0.503,0.480
0.497,0.565,0.641,0.503,0.505,0.476
0.511,0.526,0.612,0.500,0.505,0.473
0.498,0.481,0.624,0.502,0.505,0.473
0.516,0.448,0.615,0.516,0.506,0.476
0.521,0.437,0.609,0.506,0.506,0.478
0.528,0.438,0.606,0.500,0.506,0.480
0.534,0.437,0.604,0.496,0.504,0.483
0.539,0.441,0.593,0.500,0.504,0.487
0.540,0.438,0.591,0.502,0.503,0.488

0.580,0.111,0.513,0.596,0.507,0.509
0.523,0.000,0.374,0.590,0.492,0.555
0.405,0.034,0.464,0.511,0.471,0.564
0.302,0.467,0.520,0.401,0.467,0.585
0.327,0.766,0.577,0.413,0.475,0.586
0.356,0.880,0.619,0.432,0.479,0.581
0.416,1.000,0.660,0.452,0.487,0.559
0.469,0.957,0.680,0.504,0.496,0.506
0.462,0.855,0.698,0.518,0.498,0.495
0.461,0.734,0.710,0.517,0.501,0.481
0.483,0.559,0.648,0.524,0.511,0.471
0.486,0.544,0.637,0.518,0.511,0.470
0.500,0.506,0.602,0.513,0.512,0.470
0.497,0.491,0.613,0.500,0.510,0.467
0.505,0.505,0.607,0.493,0.509,0.467
0.518,0.438,0.575,0.498,0.509,0.470
0.522,0.452,0.594,0.492,0.505,0.473
0.526,0.438,0.601,0.501,0.506,0.475
0.533,0.428,0.574,0.509,0.505,0.479
0.542,0.425,0.571,0.516,0.503,0.483

0.576,0.056,0.395,0.605,0.505,0.511
0.555,0.000,0.279,0.613,0.490,0.537
0.358,0.157,0.525,0.425,0.453,0.578
0.261,0.340,0.560,0.387,0.456,0.586
0.269,0.731,0.628,0.376,0.470,0.594
0.375,1.000,0.634,0.422,0.492,0.569
0.411,1.000,0.630,0.438,0.496,0.554
0.447,1.000,0.673,0.487,0.501,0.508
0.459,0.795,0.640,0.524,0.508,0.481
0.462,0.728,0.629,0.527,0.509,0.475
0.471,0.641,0.595,0.520,0.510,0.468
0.486,0.547,0.560,0.506,0.506,0.462
0.490,0.521,0.578,0.500,0.504,0.460
0.493,0.536,0.578,0.504,0.504,0.461
0.498,0.425,0.603,0.533,0.503,0.464
0.512,0.435,0.584,0.517,0.505,0.466
0.522,0.375,0.603,0.518,0.502,0.470
0.538,0.396,0.572,0.516,0.505,0.480
0.545,0.390,0.569,0.515,0.503,0.483
0.542,0.416,0.608,0.491,0.498,0.489

0.574,0.000,0.299,0.633,0.494,0.529
0.514,0.000,0.358,0.583,0.481,0.541
0.373,0.000,0.532,0.504,0.463,0.568
0.261,0.796,0.661,0.382,0.484,0.591
0.409,1.000,0.619,0.416,0.497,0.560
0.469,0.990,0.595,0.505,0.504,0.496
0.466,0.877,0.592,0.518,0.504,0.486
0.468,0.689,0.594,0.524,0.503,0.474
0.484,0.578,0.583,0.515,0.502,0.468
0.485,0.576,0.581,0.508,0.502,0.467
