aX,aY,aZ,gX,gY,gZ
0.552,0.482,0.539,0.477,0.468,0.508
0.546,0.528,0.584,0.479,0.469,0.510
0.551,0.519,0.609,0.502,0.474,0.510
0.552,0.507,0.612,0.504,0.474,0.509
0.553,0.498,0.622,0.497,0.475,0.509
0.557,0.501,0.632,0.499,0.477,0.510
0.551,0.508,0.644,0.497,0.477,0.510
0.554,0.532,0.637,0.500,0.481,0.511

0.464,0.470,1.000,0.514,0.519,0.503
0.424,0.425,1.000,0.489,0.538,0.501
0.322,0.428,0.960,0.473,0.570,0.504
0.292,0.476,0.885,0.474,0.581,0.506
0.286,0.543,0.672,0.498,0.598,0.507
0.498,0.596,0.122,0.500,0.585,0.499
0.556,0.599,0.046,0.504,0.573,0.497
0.627,0.577,0.011,0.509,0.547,0.493
0.616,0.477,0.189,0.499,0.496,0.486
0.603,0.457,0.253,0.496,0.487,0.487
0.578,0.428,0.373,0.497,0.475,0.489
0.558,0.417,0.504,0.497,0.467,0.495
0.555,0.418,0.537,0.498,0.466,0.497
0.552,0.408,0.596,0.501,0.466,0.501
0.554,0.445,0.640,0.493,0.469,0.508
0.555,0.462,0.639,0.490,0.470,0.509
0.557,0.508,0.626,0.486,0.473,0.510
0.557,0.534,0.610,0.503,0.476,0.509
0.555,0.513,0.613,0.505,0.476,0.508
0.549,0.508,0.621,0.499,0.475,0.506

0.477,0.484,1.000,0.496,0.505,0.501
0.408,0.484,1.000,0.442,0.533,0.495
0.367,0.488,1.000,0.441,0.545,0.494
0.269,0.526,1.000,0.467,0.574,0.495
0.310,0.619,0.340,0.518,0.618,0.496
0.379,0.633,0.135,0.515,0.610,0.495
0.560,0.600,0.000,0.544,0.583,0.493
0.629,0.480,0.022,0.501,0.510,0.485
0.608,0.437,0.127,0.494,0.496,0.484
0.573,0.382,0.318,0.487,0.478,0.488
0.548,0.385,0.526,0.480,0.468,0.498
0.541,0.400,0.573,0.482,0.467,0.502
0.542,0.447,0.618,0.486,0.470,0.509
0.549,0.538,0.628,0.495,0.476,0.512
0.553,0.548,0.630,0.495,0.477,0.511
0.554,0.552,0.652,0.494,0.477,0.509
0.563,0.492,0.635,0.510,0.483,0.506
0.558,0.507,0.637,0.498,0.484,0.505
0.566,0.572,0.624,0.490,0.486,0.507
0.564,0.556,0.626,0.499,0.487,0.501

0.453,0.522,1.000,0.494,0.508,0.504
0.405,0.544,1.000,0.479,0.531,0.501
0.297,0.558,0.983,0.460,0.571,0.491
0.264,0.552,0.899,0.474,0.582,0.489
0.249,0.533,0.723,0.524,0.602,0.493
0.547,0.543,0.000,0.525,0.589,0.499
0.609,0.542,0.000,0.516,0.570,0.497
0.655,0.526,0.000,0.501,0.534,0.494
0.607,0.429,0.197,0.487,0.493,0.492
0.591,0.424,0.277,0.482,0.484,0.493
0.565,0.421,0.416,0.481,0.473,0.498
0.544,0.476,0.567,0.479,0.469,0.506
0.544,0.497,0.583,0.483,0.469,0.508
0.547,0.532,0.600,0.493,0.472,0.510
0.548,0.540,0.621,0.510,0.473,0.509
0.548,0.525,0.629,0.513,0.474,0.508
0.545,0.511,0.661,0.507,0.474,0.506
0.545,0.535,0.681,0.495,0.478,0.505
0.547,0.546,0.676,0.495,0.480,0.505
0.550,0.552,0.664,0.501,0.484,0.504

0.443,0.512,0.947,0.461,0.524,0.500
0.397,0.642,1.000,0.455,0.542,0.497
0.310,0.572,0.851,0.503,0.577,0.487
0.298,0.511,0.735,0.507,0.586,0.485
0.341,0.455,0.490,0.495,0.592,0.484
0.579,0.420,0.124,0.494,0.564,0.491
0.623,0.442,0.083,0.496,0.552,0.495
0.657,0.466,0.101,0.495,0.525,0.498
0.592,0.483,0.368,0.481,0.486,0.501
0.581,0.489,0.420,0.487,0.483,0.502
0.565,0.492,0.499,0.499,0.479,0.504
0.562,0.486,0.572,0.501,0.478,0.506
0.565,0.496,0.589,0.499,0.478,0.506
0.564,0.510,0.597,0.501,0.478,0.507
0.560,0.506,0.631,0.506,0.478,0.507
0.558,0.506,0.647,0.504,0.478,0.507
0.554,0.515,0.671,0.499,0.480,0.507
0.557,0.541,0.653,0.505,0.488,0.507
0.558,0.542,0.645,0.508,0.489,0.506
0.559,0.549,0.628,0.509,0.491,0.505

0.455,0.487,1.000,0.461,0.504,0.502
0.426,0.545,1.000,0.442,0.514,0.500
0.330,0.550,1.000,0.468,0.548,0.499
0.154,0.575,0.787,0.502,0.614,0.501
0.180,0.609,0.572,0.495,0.621,0.499
0.336,0.651,0.105,0.502,0.616,0.492
0.586,0.541,0.000,0.535,0.569,0.489
0.620,0.486,0.000,0.526,0.550,0.488
0.617,0.421,0.053,0.499,0.516,0.487
