aX,aY,aZ,gX,gY,gZ
0.415,0.770,0.394,0.567,0.497,0.458
0.409,0.700,0.452,0.598,0.500,0.452
0.402,0.700,0.463,0.601,0.502,0.451
0.410,0.665,0.443,0.616,0.510,0.449
0.436,0.540,0.439,0.598,0.516,0.445
0.450,0.502,0.438,0.586,0.516,0.446
0.471,0.491,0.457,0.561,0.511,0.451
0.498,0.487,0.472,0.560,0.508,0.460

0.465,0.193,0.336,0.399,0.516,0.558
0.419,0.209,0.300,0.392,0.514,0.566
0.343,0.272,0.260,0.369,0.511,0.581
0.249,0.492,0.152,0.331,0.514,0.598
0.234,0.584,0.117,0.333,0.516,0.601
0.239,0.752,0.095,0.353,0.517,0.600
0.335,1.000,0.150,0.432,0.512,0.570
0.371,1.000,0.149,0.451,0.507,0.556
0.423,1.000,0.195,0.488,0.497,0.522
0.407,0.886,0.390,0.540,0.486,0.473
0.408,0.797,0.408,0.549,0.487,0.468
0.424,0.711,0.381,0.548,0.489,0.461
0.448,0.641,0.392,0.557,0.487,0.461
0.450,0.594,0.411,0.581,0.487,0.461
0.449,0.652,0.449,0.568,0.487,0.460
0.452,0.615,0.476,0.586,0.495,0.459
0.460,0.570,0.488,0.600,0.498,0.458
0.467,0.561,0.493,0.593,0.500,0.460
0.483,0.541,0.494,0.581,0.503,0.460
0.483,0.553,0.494,0.569,0.502,0.460

0.405,0.129,0.316,0.406,0.526,0.564
0.360,0.166,0.278,0.385,0.524,0.574
0.239,0.397,0.188,0.367,0.524,0.599
0.212,0.601,0.118,0.371,0.525,0.603
0.240,0.919,0.125,0.384,0.520,0.588
0.394,1.000,0.120,0.473,0.508,0.538
0.415,1.000,0.192,0.544,0.491,0.489
0.363,0.875,0.340,0.597,0.484,0.450
0.351,0.794,0.359,0.595,0.484,0.445
0.355,0.692,0.360,0.617,0.489,0.439
0.363,0.614,0.380,0.625,0.497,0.434
0.369,0.581,0.389,0.630,0.500,0.434
0.396,0.532,0.390,0.634,0.507,0.435
0.467,0.423,0.399,0.601,0.509,0.447
0.481,0.418,0.408,0.584,0.508,0.451
0.495,0.421,0.435,0.569,0.503,0.459
0.512,0.435,0.488,0.562,0.498,0.469
0.515,0.442,0.503,0.560,0.497,0.471
0.521,0.437,0.558,0.547,0.494,0.476
0.518,0.439,0.602,0.536,0.494,0.480

0.471,0.228,0.401,0.378,0.517,0.542
0.360,0.142,0.277,0.362,0.515,0.572
0.308,0.193,0.267,0.346,0.515,0.581
0.210,0.380,0.226,0.332,0.522,0.598
0.193,0.640,0.123,0.341,0.532,0.605
0.269,0.909,0.025,0.382,0.530,0.591
0.388,1.000,0.099,0.460,0.502,0.533
0.410,1.000,0.182,0.514,0.495,0.520
0.386,1.000,0.309,0.541,0.486,0.495
0.386,0.870,0.372,0.567,0.486,0.467
0.388,0.807,0.363,0.576,0.487,0.461
0.404,0.625,0.417,0.597,0.488,0.453
0.416,0.621,0.443,0.598,0.494,0.453
0.418,0.605,0.443,0.606,0.496,0.454
0.436,0.587,0.468,0.603,0.501,0.453
0.459,0.530,0.446,0.606,0.506,0.455
0.465,0.534,0.455,0.585,0.507,0.454
0.474,0.504,0.501,0.567,0.503,0.460
0.491,0.529,0.500,0.572,0.504,0.466
0.495,0.519,0.508,0.575,0.504,0.468

0.478,0.054,0.346,0.403,0.501,0.554
0.415,0.111,0.308,0.383,0.499,0.564
0.354,0.254,0.227,0.358,0.498,0.581
0.301,0.396,0.146,0.337,0.496,0.593
0.273,0.457,0.118,0.334,0.496,0.597
0.215,0.679,0.131,0.352,0.495,0.605
0.232,0.882,0.147,0.365,0.495,0.595
0.246,0.963,0.182,0.369,0.495,0.589
0.349,1.000,0.352,0.441,0.495,0.546
0.387,1.000,0.394,0.511,0.497,0.502
0.385,1.000,0.436,0.527,0.497,0.490
0.389,0.865,0.424,0.553,0.501,0.473
0.413,0.674,0.369,0.585,0.504,0.462
0.410,0.681,0.354,0.557,0.503,0.461
0.424,0.686,0.396,0.557,0.497,0.459
0.420,0.664,0.451,0.571,0.496,0.457
0.418,0.681,0.470,0.572,0.497,0.456
0.426,0.619,0.479,0.606,0.508,0.454
0.438,0.579,0.466,0.596,0.511,0.455
0.450,0.553,0.471,0.590,0.511,0.456

0.476,0.189,0.389,0.378,0.511,0.543
0.406,0.198,0.282,0.382,0.508,0.567
0.364,0.223,0.263,0.372,0.507,0.575
0.297,0.335,0.223,0.344,0.506,0.590
0.240,0.779,0.134,0.362,0.514,0.599
0.257,0.862,0.113,0.374,0.513,0.595
0.302,1.000,0.123,0.390,0.507,0.579
0.377,1.000,0.269,0.474,0.494,0.534
0.379,1.000,0.312,0.498,0.491,0.520
0.378,1.000,0.377,0.546,0.490,0.492
0.371,0.874,0.397,0.593,0.495,0.461
0.375,0.813,0.392,0.594,0.497,0.455
0.385,0.719,0.390,0.595,0.500,0.447
0.400,0.623,0.410,0.597,0.502,0.444
0.408,0.598,0.414,0.601,0.503,0.444
0.434,0.539,0.432,0.607,0.507,0.450
0.461,0.523,0.450,0.591,0.508,0.456
0.469,0.529,0.458,0.587,0.508,0.458
0.485,0.510,0.476,0.578,0.506,0.465
0.493,0.495,0.491,0.581,0.504,0.468

0.445,0.135,0.424,0.397,0.510,0.547
0.430,0.142,0.395,0.399,0.510,0.557
0.398,0.170,0.364,0.398,0.510,0.566
0.276,0.357,0.240,0.372,0.510,0.596
0.236,0.583,0.152,0.378,0.510,0.606
0.228,0.661,0.153,0.386,0.508,0.606
0.218,0.822,0.164,0.399,0.502,0.601
0.269,1.000,0.219,0.440,0.494,0.569
0.326,1.000,0.283,0.463,0.492,0.556
0.349,1.000,0.370,0.492,0.487,0.526
0.352,1.000,0.476,0.524,0.486,0.498
0.343,1.000,0.516,0.538,0.488,0.486
0.354,0.885,0.494,0.548,0.497,0.457
0.375,0.745,0.429,0.555,0.501,0.444
0.377,0.709,0.422,0.557,0.502,0.441
0.394,0.595,0.439,0.569,0.503,0.439
0.403,0.580,0.449,0.565,0.503,0.441
0.415,0.567,0.452,0.563,0.504,0.441
0.435,0.533,0.446,0.555,0.504,0.443
0.468,0.504,0.453,0.549,0.498,0.452

0.430,0.214,0.361,0.421,0.516,0.559
0.356,0.300,0.338,0.391,0.513,0.575
0.322,0.374,0.329,0.383,0.513,0.583
0.267,0.580,0.287,0.394,0.518,0.594
0.243,0.756,0.203,0.393,0.520,0.591
0.251,0.884,0.174,0.401,0.519,0.589
0.360,1.000,0.099,0.447,0.509,0.560
0.412,1.000,0.231,0.499,0.490,0.512
0.406,1.000,0.322,0.519,0.485,0.497
0.356,0.848,0.431,0.572,0.490,0.453
0.372,0.753,0.394,0.572,0.493,0.443
0.383,0.718,0.380,0.577,0.494,0.441
0.404,0.653,0.365,0.581,0.495,0.437
0.405,0.566,0.406,0.596,0.494,0.438
0.428,0.516,0.443,0.607,0.499,0.442
0.483,0.439,0.419,0.580,0.502,0.454
0.496,0.435,0.413,0.579,0.500,0.458
0.505,0.470,0.432,0.567,0.496,0.464
0.506,0.479,0.490,0.564,0.490,0.468
0.504,0.469,0.516,0.561,0.489,0.468

0.461,0.201,0.412,0.432,0.516,0.554
0.309,0.241,0.257,0.370,0.511,0.585
0.214,0.397,0.220,0.364,0.513,0.607
0.166,0.634,0.198,0.368,0.516,0.609
0.197,0.796,0.127,0.370,0.519,0.604
0.267,1.000,0.109,0.394,0.514,0.583
0.297,1.000,0.132,0.423,0.510,0.573
0.360,1.000,0.179,0.464,0.502,0.543
0.379,1.000,0.325,0.522,0.489,0.496
0.363,1.000,0.365,0.538,0.488,0.484
0.361,0.783,0.401,0.564,0.489,0.457
0.403,0.595,0.433,0.558,0.493,0.451
0.412,0.543,0.453,0.563,0.493,0.451
0.452,0.549,0.474,0.548,0.495,0.463
0.468,0.566,0.473,0.550,0.496,0.467
0.472,0.583,0.479,0.546,0.496,0.468
0.476,0.589,0.485,0.547,0.496,0.470
0.479,0.582,0.493,0.555,0.496,0.472
0.478,0.590,0.501,0.554,0.496,0.473
0.487,0.583,0.510,0.559,0.498,0.473

0.462,0.176,0.417,0.430,0.515,0.548
0.398,0.156,0.376,0.415,0.512,0.566
0.264,0.265,0.266,0.372,0.511,0.593
0.224,0.340,0.211,0.358,0.512,0.600
0.157,0.780,0.016,0.355,0.515,0.613
0.219,1.000,0.000,0.383,0.510,0.602
0.265,1.000,0.000,0.403,0.504,0.591
0.335,1.000,0.065,0.448,0.487,0.560
0.338,1.000,0.474,0.515,0.474,0.493
0.330,1.000,0.507,0.537,0.478,0.481
0.345,0.903,0.484,0.570,0.487,0.461
0.386,0.690,0.431,0.578,0.497,0.447
0.397,0.656,0.421,0.580,0.498,0.446
0.411,0.611,0.421,0.588,0.500,0.448
0.437,0.578,0.443,0.585,0.503,0.451
0.441,0.577,0.461,0.576,0.504,0.450
0.450,0.559,0.467,0.584,0.505,0.454
0.477,0.516,0.429,0.604,0.508,0.461
0.482,0.489,0.443,0.601,0.507,0.462
0.491,0.523,0.474,0.564,0.504,0.463

0.453,0.210,0.454,0.404,0.510,0.552
0.384,0.339,0.342,0.389,0.512,0.573
0.346,0.358,0.257,0.384,0.513,0.581
0.330,0.377,0.220,0.379,0.512,0.584
0.276,0.473,0.185,0.377,0.509,0.592
0.226,0.903,0.176,0.389,0.503,0.589
0.363,1.000,0.236,0.475,0.495,0.532
0.361,1.000,0.280,0.494,0.490,0.515
0.359,1.000,0.363,0.530,0.487,0.485
0.365,0.787,0.401,0.580,0.494,0.452
0.373,0.725,0.402,0.584,0.495,0.448
0.383,0.664,0.410,0.580,0.497,0.444
0.397,0.578,0.444,0.591,0.501,0.445
0.404,0.595,0.450,0.584,0.502,0.446
0.426,0.549,0.431,0.606,0.507,0.451
0.463,0.537,0.444,0.581,0.509,0.457
0.469,0.536,0.443,0.578,0.508,0.458
0.475,0.536,0.449,0.566,0.506,0.460
0.487,0.500,0.482,0.571,0.500,0.464
0.488,0.486,0.496,0.571,0.499,0.465

0.438,0.194,0.336,0.419,0.509,0.571
0.376,0.264,0.306,0.409,0.505,0.578
0.308,0.380,0.276,0.378,0.501,0.590
0.265,0.501,0.240,0.374,0.502,0.599
0.243,0.564,0.233,0.381,0.502,0.602
0.221,0.830,0.205,0.391,0.501,0.601
0.276,1.000,0.201,0.406,0.495,0.579
0.328,1.000,0.217,0.421,0.495,0.569
0.363,1.000,0.429,0.490,0.486,0.516
0.356,1.000,0.476,0.525,0.489,0.489
0.355,1.000,0.470,0.540,0.492,0.477
0.343,0.975,0.406,0.559,0.497,0.454
0.350,0.727,0.351,0.565,0.498,0.431
0.351,0.670,0.337,0.578,0.498,0.430
0.365,0.593,0.405,0.564,0.494,0.429
0.395,0.508,0.450,0.560,0.494,0.433
0.406,0.506,0.453,0.554,0.496,0.435
0.449,0.462,0.474,0.546,0.496,0.443
0.470,0.460,0.516,0.545,0.491,0.456
0.494,0.442,0.503,0.553,0.493,0.459

0.359,0.413,0.354,0.403,0.517,0.578
0.345,0.441,0.312,0.395,0.517,0.581
0.306,0.628,0.262,0.408,0.515,0.587
0.313,0.858,0.257,0.417,0.508,0.581
0.329,0.938,0.267,0.423,0.506,0.575
0.377,1.000,0.329,0.451,0.500,0.547
0.407,1.000,0.402,0.504,0.496,0.511
0.405,1.000,0.426,0.520,0.496,0.499
0.394,1.000,0.457,0.544,0.497,0.478
0.397,0.833,0.438,0.567,0.501,0.453
0.397,0.745,0.444,0.570,0.502,0.449
0.406,0.665,0.430,0.580,0.507,0.444
0.415,0.604,0.429,0.577,0.507,0.443
0.420,0.577,0.453,0.572,0.507,0.442
0.435,0.554,0.465,0.561,0.507,0.443
0.466,0.499,0.463,0.562,0.506,0.449
0.474,0.493,0.462,0.559,0.506,0.452
0.495,0.475,0.473,0.560,0.502,0.459
0.511,0.432,0.497,0.565,0.500,0.466
0.515,0.426,0.511,0.559,0.499,0.468

0.402,0.241,0.379,0.401,0.512,0.564
0.307,0.269,0.301,0.369,0.513,0.583
0.273,0.307,0.265,0.358,0.515,0.589
0.183,0.624,0.124,0.361,0.522,0.604
0.210,0.846,0.055,0.373,0.521,0.599
0.239,0.955,0.036,0.383,0.518,0.592
0.309,1.000,0.047,0.420,0.510,0.573
0.376,1.000,0.256,0.510,0.489,0.515
0.369,1.000,0.306,0.529,0.486,0.500
0.367,1.000,0.344,0.570,0.487,0.475
0.375,0.756,0.380,0.580,0.488,0.449
0.379,0.725,0.388,0.589,0.490,0.446
0.375,0.696,0.425,0.597,0.492,0.443
0.389,0.570,0.440,0.635,0.504,0.443
0.396,0.565,0.455,0.623,0.507,0.443
0.416,0.537,0.460,0.613,0.513,0.445
0.438,0.512,0.444,0.609,0.517,0.454
0.467,0.484,0.410,0.613,0.517,0.457
0.485,0.471,0.439,0.595,0.514,0.463
0.501,0.442,0.468,0.583,0.508,0.469
