aX,aY,aZ,gX,gY,gZ
0.436,0.362,0.434,0.415,0.495,0.552
0.443,0.379,0.440,0.416,0.496,0.551
0.454,0.410,0.462,0.409,0.497,0.548
0.473,0.455,0.450,0.403,0.499,0.542
0.486,0.484,0.458,0.400,0.498,0.539
0.503,0.486,0.509,0.416,0.499,0.533
0.508,0.452,0.535,0.439,0.501,0.531
0.508,0.452,0.535,0.442,0.501,0.531

0.467,0.771,0.667,0.538,0.509,0.476
0.452,0.772,0.660,0.542,0.512,0.469
0.369,0.852,0.611,0.568,0.524,0.448
0.261,0.809,0.432,0.647,0.547,0.428
0.237,0.756,0.358,0.658,0.554,0.422
0.292,0.364,0.041,0.622,0.558,0.413
0.343,0.264,0.008,0.596,0.549,0.414
0.390,0.184,0.028,0.570,0.537,0.417
0.494,0.000,0.229,0.569,0.507,0.450
0.530,0.000,0.346,0.529,0.494,0.484
0.523,0.000,0.388,0.511,0.490,0.496
0.493,0.000,0.452,0.481,0.485,0.516
0.454,0.203,0.504,0.439,0.485,0.541
0.450,0.254,0.510,0.432,0.486,0.545
0.447,0.337,0.516,0.426,0.490,0.548
0.452,0.405,0.515,0.419,0.493,0.548
0.455,0.428,0.511,0.419,0.495,0.547
0.489,0.476,0.489,0.413,0.499,0.538
0.505,0.480,0.482,0.418,0.499,0.534
0.511,0.481,0.481,0.420,0.499,0.532

0.435,0.874,0.661,0.556,0.515,0.471
0.403,0.886,0.646,0.581,0.521,0.463
0.343,0.875,0.544,0.635,0.537,0.447
0.266,0.754,0.317,0.672,0.558,0.428
0.316,0.451,0.001,0.645,0.560,0.419
0.453,0.041,0.121,0.552,0.514,0.431
0.465,0.000,0.227,0.549,0.505,0.440
0.514,0.000,0.364,0.554,0.500,0.463
0.506,0.000,0.435,0.487,0.495,0.511
0.491,0.011,0.448,0.470,0.493,0.520
0.469,0.156,0.469,0.452,0.492,0.533
0.473,0.311,0.466,0.447,0.494,0.541
0.475,0.337,0.466,0.449,0.494,0.542
0.479,0.400,0.484,0.445,0.493,0.541
0.484,0.414,0.477,0.431,0.493,0.538
0.491,0.423,0.469,0.422,0.493,0.537
0.501,0.448,0.472,0.412,0.492,0.534
0.512,0.451,0.507,0.422,0.492,0.530
0.511,0.453,0.513,0.423,0.492,0.530
0.512,0.471,0.527,0.420,0.491,0.529

0.451,0.774,0.638,0.557,0.513,0.471
0.408,0.811,0.619,0.583,0.521,0.459
0.325,0.747,0.492,0.640,0.542,0.440
0.305,0.712,0.436,0.657,0.550,0.436
0.285,0.628,0.296,0.677,0.563,0.433
0.391,0.351,0.000,0.624,0.556,0.432
0.426,0.284,0.000,0.593,0.544,0.432
0.456,0.145,0.100,0.551,0.518,0.436
0.508,0.000,0.328,0.549,0.499,0.470
0.519,0.000,0.355,0.532,0.496,0.481
0.514,0.000,0.409,0.489,0.490,0.503
0.482,0.079,0.457,0.447,0.486,0.527
0.474,0.132,0.461,0.438,0.486,0.533
0.462,0.226,0.458,0.426,0.488,0.542
