aX,aY,aZ,gX,gY,gZ
0.502,0.461,0.634,0.495,0.498,0.500
0.494,0.482,0.654,0.495,0.500,0.500
0.503,0.496,0.635,0.500,0.502,0.500
0.507,0.462,0.623,0.508,0.502,0.500
0.509,0.467,0.622,0.505,0.502,0.501
0.508,0.471,0.628,0.500,0.501,0.501
0.504,0.476,0.639,0.502,0.502,0.501
0.503,0.471,0.634,0.506,0.503,0.502

0.631,0.496,0.061,0.485,0.495,0.495
0.344,0.508,0.000,0.495,0.406,0.497
0.188,0.512,0.139,0.492,0.384,0.497
0.069,0.715,1.000,0.468,0.377,0.496
0.242,0.659,1.000,0.535,0.431,0.490
0.318,0.463,1.000,0.573,0.465,0.485
0.434,0.063,0.953,0.524,0.531,0.502
0.462,0.449,0.530,0.441,0.534,0.523
0.474,0.565,0.493,0.442,0.531,0.523
0.494,0.639,0.490,0.469,0.523,0.517
0.507,0.585,0.553,0.504,0.513,0.503
0.505,0.540,0.568,0.508,0.511,0.499
0.503,0.475,0.554,0.510,0.510,0.498
0.507,0.478,0.580,0.498,0.503,0.501
0.502,0.471,0.593,0.501,0.502,0.500
0.497,0.475,0.634,0.502,0.501,0.502
0.494,0.518,0.630,0.502,0.505,0.503
0.500,0.524,0.616,0.503,0.506,0.503
0.497,0.508,0.638,0.500,0.503,0.501
0.500,0.472,0.646,0.508,0.505,0.500

0.603,0.488,0.000,0.479,0.497,0.497
0.589,0.542,0.000,0.497,0.447,0.501
0.045,0.556,0.156,0.465,0.364,0.499
0.000,0.667,0.580,0.441,0.350,0.500
0.024,1.000,1.000,0.463,0.367,0.501
0.399,0.000,1.000,0.589,0.512,0.490
0.404,0.047,1.000,0.510,0.526,0.502
0.417,0.364,0.760,0.452,0.541,0.521
0.463,0.607,0.546,0.477,0.537,0.516
0.477,0.616,0.541,0.488,0.535,0.512
0.480,0.627,0.557,0.487,0.530,0.505
0.508,0.559,0.493,0.515,0.526,0.495
0.514,0.502,0.499,0.524,0.523,0.492
0.529,0.448,0.508,0.525,0.518,0.494
0.514,0.439,0.547,0.497,0.508,0.498
0.514,0.443,0.566,0.489,0.504,0.500
0.521,0.491,0.577,0.507,0.501,0.504
