aX,aY,aZ,gX,gY,gZ
0.552,0.63,0.483,0.514,0.53,0.533
0.558,0.596,0.464,0.503,0.525,0.515
0.565,0.56,0.454,0.496,0.519,0.5

0.458,0.098,0.513,0.493,0.506,0.61
0.397,0.124,0.504,0.479,0.505,0.632
0.358,0.163,0.505,0.469,0.503,0.653
0.335,0.224,0.513,0.464,0.502,0.672
0.311,0.293,0.531,0.464,0.505,0.686
0.294,0.389,0.544,0.465,0.513,0.694
0.317,0.531,0.536,0.468,0.523,0.693
0.364,0.698,0.52,0.48,0.532,0.682
0.421,0.88,0.491,0.507,0.537,0.662
0.47,0.86,0.497,0.551,0.538,0.635
0.481,0.783,0.514,0.576,0.537,0.605
0.496,0.722,0.522,0.565,0.538,0.572
0.508,0.673,0.51,0.54,0.539,0.542
0.522,0.622,0.479,0.514,0.538,0.516
0.54,0.566,0.447,0.493,0.533,0.496

0.453,0.159,0.499,0.475,0.483,0.601
0.43,0.16,0.501,0.467,0.483,0.598
0.382,0.181,0.511,0.463,0.483,0.618
0.356,0.188,0.533,0.471,0.485,0.64
0.33,0.19,0.562,0.482,0.489,0.664
0.296,0.221,0.583,0.483,0.496,0.684
0.275,0.286,0.584,0.475,0.507,0.699
0.262,0.374,0.568,0.465,0.522,0.703
0.296,0.593,0.536,0.46,0.536,0.697
0.37,0.9,0.486,0.477,0.546,0.682
0.451,0.896,0.501,0.539,0.546,0.659
0.47,0.773,0.53,0.589,0.541,0.631
0.493,0.697,0.549,0.586,0.539,0.598
0.509,0.691,0.531,0.547,0.54,0.565
0.519,0.68,0.486,0.508,0.542,0.534

0.422,0.113,0.498,0.486,0.492,0.611
0.388,0.16,0.498,0.473,0.49,0.629
0.359,0.189,0.504,0.468,0.489,0.646
0.333,0.227,0.521,0.468,0.49,0.661
0.311,0.256,0.538,0.47,0.494,0.674
0.304,0.292,0.547,0.471,0.503,0.683
0.306,0.379,0.548,0.467,0.514,0.687
0.314,0.484,0.54,0.469,0.525,0.685
0.355,0.648,0.518,0.478,0.534,0.676
0.419,0.797,0.493,0.501,0.538,0.661
0.456,0.796,0.493,0.541,0.537,0.641
0.468,0.757,0.509,0.569,0.534,0.617
0.497,0.71,0.516,0.571,0.531,0.59
0.511,0.666,0.517,0.553,0.53,0.563
0.52,0.637,0.499,0.526,0.53,0.537

0.435,0.24,0.551,0.468,0.499,0.584
0.427,0.26,0.561,0.478,0.501,0.604
0.387,0.25,0.568,0.49,0.506,0.621
0.373,0.252,0.562,0.49,0.513,0.636
0.376,0.301,0.559,0.484,0.521,0.647
0.384,0.361,0.548,0.479,0.528,0.654
0.386,0.416,0.532,0.478,0.535,0.656
0.407,0.481,0.516,0.479,0.539,0.653
0.438,0.546,0.501,0.484,0.541,0.647
0.473,0.608,0.49,0.497,0.541,0.637
0.504,0.69,0.476,0.516,0.538,0.626
0.533,0.7,0.47,0.547,0.532,0.612
0.545,0.643,0.478,0.575,0.524,0.596
0.557,0.598,0.485,0.583,0.518,0.577
0.567,0.552,0.506,0.573,0.514,0.559

0.439,0.226,0.553,0.483,0.505,0.589
0.422,0.236,0.549,0.477,0.508,0.603
0.403,0.232,0.553,0.476,0.511,0.617
0.378,0.252,0.556,0.475,0.514,0.63
0.361,0.29,0.563,0.473,0.519,0.643
0.367,0.334,0.556,0.472,0.525,0.653
0.38,0.401,0.546,0.472,0.532,0.658
0.394,0.47,0.536,0.477,0.539,0.658
0.429,0.532,0.519,0.487,0.545,0.652
0.466,0.629,0.507,0.498,0.549,0.644
0.5,0.727,0.492,0.516,0.549,0.633
0.517,0.686,0.492,0.55,0.545,0.618
0.534,0.63,0.498,0.571,0.54,0.6
0.553,0.597,0.504,0.568,0.536,0.58
0.563,0.582,0.503,0.55,0.533,0.56

0.439,0.149,0.505,0.479,0.501,0.598
0.403,0.187,0.504,0.474,0.501,0.618
0.391,0.237,0.513,0.472,0.5,0.639
0.377,0.302,0.522,0.475,0.5,0.656
0.378,0.354,0.529,0.482,0.503,0.668
0.38,0.396,0.538,0.489,0.508,0.672
0.419,0.453,0.53,0.493,0.515,0.67
0.433,0.542,0.539,0.492,0.522,0.663
0.459,0.623,0.526,0.501,0.527,0.652
0.496,0.708,0.506,0.523,0.528,0.635
0.52,0.69,0.506,0.55,0.527,0.615
0.529,0.65,0.514,0.56,0.526,0.593
0.544,0.62,0.523,0.55,0.526,0.57
0.551,0.593,0.518,0.531,0.527,0.549
0.557,0.561,0.502,0.51,0.526,0.53

0.485,0.121,0.535,0.482,0.505,0.563
