aX,aY,aZ,gX,gY,gZ
0.445,0.572,0.695,0.516,0.542,0.469
0.466,0.555,0.669,0.512,0.54,0.466
0.481,0.535,0.649,0.511,0.537,0.465

0.398,0.525,0.58,0.418,0.362,0.56
0.345,0.599,0.642,0.431,0.368,0.564
0.326,0.626,0.707,0.448,0.378,0.565
0.309,0.656,0.769,0.465,0.392,0.563
0.304,0.683,0.822,0.479,0.411,0.556
0.311,0.698,0.856,0.492,0.434,0.545
0.315,0.696,0.87,0.502,0.46,0.53
0.33,0.692,0.863,0.508,0.486,0.515
0.35,0.674,0.84,0.513,0.508,0.501
0.377,0.646,0.804,0.517,0.524,0.49
0.408,0.616,0.764,0.517,0.533,0.482
0.436,0.59,0.728,0.515,0.536,0.477
0.46,0.569,0.697,0.512,0.535,0.474
0.479,0.553,0.671,0.508,0.532,0.474
0.493,0.543,0.65,0.506,0.528,0.475

0.36,0.543,0.567,0.442,0.356,0.553
0.33,0.579,0.635,0.446,0.358,0.553
0.3,0.621,0.715,0.454,0.365,0.553
0.279,0.639,0.789,0.467,0.378,0.551
0.267,0.66,0.849,0.48,0.398,0.545
0.265,0.678,0.887,0.492,0.426,0.537
0.272,0.681,0.901,0.504,0.458,0.526
0.285,0.671,0.886,0.514,0.491,0.512
0.312,0.651,0.853,0.521,0.52,0.499
0.344,0.62,0.813,0.526,0.541,0.488
0.379,0.59,0.77,0.526,0.554,0.479
0.417,0.56,0.727,0.523,0.559,0.473
0.448,0.54,0.687,0.518,0.558,0.47
0.474,0.525,0.654,0.512,0.552,0.469
0.494,0.511,0.628,0.507,0.544,0.471

0.389,0.441,0.564,0.419,0.347,0.537
0.325,0.504,0.704,0.423,0.354,0.547
0.298,0.582,0.76,0.433,0.368,0.556
0.292,0.641,0.809,0.453,0.387,0.559
0.297,0.657,0.855,0.477,0.41,0.554
0.303,0.65,0.891,0.497,0.435,0.544
0.32,0.638,0.904,0.507,0.462,0.531
0.335,0.632,0.885,0.51,0.487,0.517
0.354,0.617,0.849,0.51,0.508,0.504
0.375,0.594,0.805,0.51,0.524,0.493
0.4,0.571,0.76,0.51,0.534,0.486
0.426,0.549,0.72,0.509,0.538,0.481
0.451,0.532,0.685,0.507,0.539,0.479
0.473,0.519,0.656,0.506,0.537,0.479
0.49,0.508,0.634,0.505,0.533,0.48

0.325,0.557,0.69,0.411,0.351,0.548
0.297,0.635,0.743,0.424,0.362,0.554
0.287,0.687,0.8,0.446,0.38,0.554
0.282,0.702,0.86,0.473,0.404,0.549
0.283,0.683,0.9,0.495,0.433,0.538
0.291,0.658,0.91,0.507,0.464,0.524
0.307,0.644,0.889,0.512,0.496,0.509
0.329,0.632,0.847,0.514,0.523,0.495
0.358,0.609,0.796,0.517,0.542,0.483
0.391,0.58,0.749,0.518,0.554,0.475
0.423,0.551,0.706,0.519,0.559,0.471
0.454,0.526,0.67,0.517,0.557,0.469
0.48,0.506,0.639,0.513,0.553,0.47
0.5,0.494,0.615,0.509,0.546,0.472
0.512,0.487,0.598,0.506,0.538,0.475

0.314,0.506,0.666,0.394,0.341,0.525
0.29,0.571,0.722,0.399,0.354,0.532
0.271,0.632,0.783,0.414,0.371,0.535
0.263,0.675,0.838,0.436,0.395,0.532
0.264,0.685,0.875,0.463,0.424,0.525
0.273,0.675,0.891,0.488,0.457,0.516
0.293,0.643,0.885,0.508,0.491,0.507
0.321,0.604,0.852,0.52,0.519,0.499
0.355,0.578,0.804,0.523,0.539,0.492
0.392,0.556,0.753,0.521,0.549,0.487
0.427,0.534,0.706,0.516,0.551,0.482
0.457,0.521,0.669,0.508,0.547,0.479
