aX,aY,aZ,gX,gY,gZ
0.593,0.406,0.065,0.498,0.53,0.482
0.561,0.395,0.206,0.495,0.507,0.488
0.54,0.388,0.326,0.498,0.493,0.493
0.535,0.4,0.435,0.498,0.484,0.498
0.537,0.403,0.534,0.496,0.48,0.502
0.54,0.413,0.607,0.495,0.479,0.506
0.55,0.445,0.649,0.492,0.482,0.509
0.563,0.475,0.664,0.492,0.487,0.511
0.577,0.504,0.656,0.493,0.493,0.512
0.591,0.53,0.631,0.494,0.497,0.512
0.601,0.55,0.602,0.496,0.5,0.51
0.608,0.563,0.578,0.497,0.501,0.508
0.609,0.571,0.569,0.499,0.5,0.505
0.606,0.565,0.576,0.502,0.499,0.503
0.6,0.556,0.59,0.503,0.498,0.5

0.477,0.42,0.877,0.493,0.508,0.499
0.462,0.422,0.925,0.487,0.519,0.501
0.454,0.422,0.977,0.483,0.533,0.504
0.428,0.403,1,0.484,0.549,0.507
0.357,0.343,1,0.49,0.569,0.512
0.273,0.314,1,0.491,0.593,0.518
0.212,0.357,1,0.481,0.619,0.525
0.17,0.436,0.939,0.468,0.643,0.527
0.168,0.506,0.759,0.457,0.661,0.524
0.203,0.584,0.557,0.446,0.671,0.515
0.275,0.644,0.349,0.441,0.672,0.503
0.369,0.675,0.142,0.457,0.662,0.49
0.474,0.679,0,0.497,0.641,0.481
0.533,0.52,0,0.542,0.612,0.478
0.582,0.476,0,0.539,0.58,0.478
0.587,0.448,0,0.513,0.549,0.48
0.577,0.424,0.1,0.498,0.523,0.483
0.562,0.404,0.238,0.494,0.502,0.488
0.552,0.389,0.372,0.497,0.487,0.493
0.547,0.39,0.484,0.499,0.479,0.499
0.548,0.4,0.569,0.499,0.477,0.504
0.558,0.422,0.626,0.497,0.478,0.508
0.569,0.454,0.652,0.495,0.483,0.511
0.582,0.488,0.651,0.493,0.488,0.512
0.597,0.525,0.636,0.492,0.493,0.512
0.608,0.549,0.62,0.494,0.497,0.511
0.613,0.566,0.606,0.496,0.5,0.508
0.614,0.573,0.597,0.498,0.501,0.504
0.613,0.57,0.595,0.501,0.502,0.501
0.612,0.557,0.596,0.503,0.503,0.497

0.462,0.477,0.969,0.503,0.509,0.503
0.423,0.451,1,0.498,0.524,0.503
0.407,0.423,1,0.485,0.545,0.503
0.354,0.396,1,0.467,0.569,0.503
0.27,0.385,1,0.458,0.596,0.505
0.185,0.402,1,0.463,0.623,0.509
0.104,0.438,1,0.478,0.649,0.513
0.054,0.51,0.902,0.486,0.672,0.514
0.031,0.561,0.729,0.483,0.689,0.509
0.091,0.574,0.488,0.47,0.698,0.499
0.202,0.642,0.188,0.452,0.696,0.485
0.351,0.687,0,0.469,0.678,0.474
0.487,0.474,0,0.529,0.643,0.471
0.567,0.422,0,0.531,0.601,0.474
0.572,0.416,0,0.503,0.559,0.478
0.56,0.386,0,0.5,0.524,0.484
0.542,0.362,0.144,0.502,0.497,0.49
0.529,0.349,0.327,0.504,0.478,0.497
0.521,0.35,0.483,0.504,0.468,0.504
0.523,0.357,0.608,0.501,0.465,0.511
0.533,0.38,0.693,0.498,0.468,0.517
0.547,0.418,0.736,0.493,0.475,0.521
0.563,0.462,0.734,0.488,0.485,0.524
0.582,0.511,0.696,0.485,0.495,0.524
0.598,0.552,0.644,0.485,0.502,0.523
0.609,0.586,0.598,0.487,0.506,0.52
0.615,0.608,0.567,0.492,0.508,0.515
0.615,0.615,0.554,0.498,0.507,0.51
0.611,0.614,0.553,0.502,0.506,0.504
0.606,0.598,0.558,0.506,0.505,0.499

0.429,0.425,1,0.523,0.538,0.504
0.391,0.378,1,0.515,0.558,0.507
0.343,0.354,1,0.499,0.581,0.512
0.29,0.368,1,0.487,0.604,0.518
0.246,0.399,0.936,0.482,0.624,0.523
0.214,0.451,0.84,0.476,0.641,0.525
0.201,0.522,0.715,0.464,0.654,0.522
0.24,0.593,0.565,0.449,0.661,0.514
0.301,0.635,0.393,0.439,0.66,0.501
0.383,0.67,0.207,0.444,0.65,0.488
0.471,0.637,0.034,0.475,0.632,0.478
0.537,0.519,0,0.516,0.607,0.474
0.569,0.412,0,0.532,0.577,0.475
0.572,0.386,0.034,0.517,0.548,0.48
0.563,0.371,0.145,0.505,0.524,0.486
0.555,0.365,0.266,0.501,0.506,0.493
0.551,0.373,0.387,0.499,0.494,0.5
0.548,0.391,0.494,0.496,0.486,0.505
0.55,0.411,0.581,0.494,0.484,0.51
0.557,0.434,0.636,0.493,0.486,0.513
0.57,0.466,0.658,0.492,0.491,0.515
0.584,0.498,0.649,0.492,0.497,0.516
0.596,0.532,0.625,0.494,0.502,0.515
0.605,0.551,0.595,0.497,0.505,0.513
0.61,0.57,0.569,0.499,0.507,0.51
0.613,0.579,0.554,0.501,0.507,0.507
0.612,0.576,0.551,0.503,0.506,0.503
0.608,0.565,0.557,0.505,0.505,0.5
0.604,0.546,0.564,0.506,0.504,0.497
0.602,0.525,0.569,0.507,0.504,0.495

0.435,0.42,0.997,0.528,0.537,0.494
0.393,0.359,1,0.53,0.556,0.499
0.352,0.341,0.996,0.519,0.578,0.506
0.313,0.378,0.941,0.5,0.598,0.513
0.268,0.423,0.86,0.486,0.617,0.517
0.252,0.468,0.771,0.477,0.631,0.518
0.255,0.52,0.699,0.469,0.641,0.515
0.271,0.517,0.629,0.47,0.645,0.51
0.308,0.509,0.538,0.471,0.645,0.505
0.365,0.535,0.418,0.464,0.641,0.5
0.435,0.572,0.287,0.462,0.633,0.495
0.497,0.593,0.154,0.477,0.619,0.49
0.547,0.559,0.04,0.506,0.6,0.487
0.585,0.486,0.006,0.525,0.576,0.486
0.596,0.477,0.06,0.517,0.55,0.486
0.583,0.453,0.168,0.509,0.526,0.487
0.569,0.423,0.291,0.509,0.507,0.489
0.563,0.393,0.409,0.511,0.495,0.493
0.561,0.379,0.506,0.51,0.489,0.497
0.563,0.382,0.57,0.505,0.487,0.502
0.569,0.404,0.604,0.5,0.489,0.506
0.579,0.436,0.614,0.496,0.492,0.51
