aX,aY,aZ,gX,gY,gZ
0.46,0.646,0.805,0.52,0.504,0.478
0.466,0.545,0.79,0.518,0.513,0.474
0.486,0.5,0.741,0.516,0.521,0.476
0.514,0.492,0.671,0.514,0.527,0.48
0.542,0.502,0.598,0.511,0.53,0.483
0.564,0.512,0.538,0.508,0.529,0.484
0.58,0.508,0.5,0.506,0.525,0.484
0.59,0.495,0.483,0.503,0.52,0.484
0.594,0.474,0.484,0.502,0.514,0.484
0.594,0.449,0.496,0.501,0.509,0.484
0.591,0.426,0.516,0.5,0.504,0.486
0.587,0.407,0.537,0.499,0.501,0.488
0.584,0.395,0.558,0.497,0.499,0.492
0.581,0.396,0.576,0.496,0.498,0.496

0.587,0.065,0.581,0.573,0.503,0.521
0.569,0,0.548,0.573,0.502,0.539
0.52,0,0.529,0.559,0.498,0.561
0.449,0,0.533,0.535,0.49,0.586
0.357,0,0.558,0.509,0.483,0.611
0.259,0.053,0.585,0.489,0.479,0.634
0.184,0.212,0.595,0.477,0.48,0.653
0.184,0.441,0.583,0.474,0.483,0.664
0.242,0.687,0.552,0.477,0.485,0.666
0.334,0.937,0.533,0.478,0.486,0.655
0.432,1,0.553,0.489,0.485,0.632
0.496,1,0.614,0.499,0.483,0.6
0.517,1,0.683,0.503,0.483,0.567
0.515,0.98,0.727,0.504,0.487,0.537
0.504,0.854,0.745,0.51,0.493,0.514
0.497,0.719,0.751,0.518,0.501,0.499
0.496,0.605,0.745,0.521,0.508,0.491
0.504,0.538,0.717,0.519,0.514,0.488
0.521,0.514,0.672,0.516,0.52,0.489
0.54,0.514,0.619,0.512,0.523,0.491
0.558,0.521,0.569,0.508,0.524,0.492
0.572,0.518,0.532,0.505,0.522,0.492
0.582,0.506,0.512,0.504,0.518,0.491
0.586,0.487,0.506,0.502,0.514,0.491
0.588,0.468,0.51,0.501,0.51,0.491
0.589,0.455,0.52,0.5,0.506,0.492
0.587,0.444,0.534,0.499,0.502,0.493
0.585,0.436,0.55,0.498,0.5,0.495
0.584,0.431,0.563,0.498,0.498,0.497
0.582,0.434,0.571,0.497,0.498,0.5

0.574,0.255,0.658,0.528,0.501,0.513
0.579,0.162,0.662,0.538,0.505,0.522
0.565,0.064,0.645,0.545,0.508,0.537
0.529,0,0.63,0.55,0.51,0.557
0.469,0,0.637,0.546,0.508,0.581
0.381,0,0.653,0.532,0.506,0.607
0.268,0,0.654,0.516,0.506,0.632
0.168,0.082,0.641,0.497,0.507,0.654
0.143,0.307,0.601,0.479,0.51,0.67
0.169,0.514,0.528,0.483,0.513,0.678
0.252,0.772,0.452,0.497,0.511,0.676
0.367,1,0.417,0.501,0.503,0.661
0.463,1,0.456,0.505,0.494,0.632
0.509,1,0.556,0.516,0.486,0.595
0.513,1,0.65,0.521,0.483,0.559
0.503,0.98,0.714,0.52,0.486,0.53
0.486,0.824,0.76,0.52,0.492,0.507
0.474,0.683,0.78,0.519,0.499,0.494
0.477,0.593,0.77,0.516,0.508,0.488
0.49,0.558,0.73,0.511,0.516,0.488
0.51,0.56,0.667,0.507,0.522,0.488
0.533,0.568,0.6,0.507,0.526,0.488
0.556,0.56,0.542,0.508,0.526,0.487
0.574,0.543,0.503,0.508,0.524,0.485
0.586,0.517,0.481,0.506,0.519,0.483
0.593,0.484,0.477,0.504,0.514,0.482
0.596,0.449,0.486,0.502,0.508,0.483
0.595,0.423,0.503,0.5,0.503,0.485
0.592,0.406,0.524,0.498,0.499,0.488
0.589,0.398,0.55,0.496,0.496,0.492
