aX,aY,aZ,gX,gY,gZ
0.518,0.736,0.993,0.479,0.509,0.529
0.546,0.772,0.822,0.495,0.524,0.517
0.551,0.742,0.696,0.506,0.53,0.503
0.549,0.67,0.622,0.511,0.529,0.49
0.538,0.577,0.595,0.512,0.525,0.481
0.532,0.48,0.588,0.51,0.519,0.477
0.527,0.447,0.585,0.503,0.514,0.478
0.528,0.399,0.587,0.5,0.509,0.482
0.528,0.388,0.594,0.496,0.506,0.487
0.527,0.397,0.598,0.494,0.504,0.492
0.525,0.407,0.597,0.493,0.503,0.497
0.523,0.432,0.591,0.493,0.503,0.501
0.521,0.452,0.585,0.493,0.503,0.504
0.52,0.475,0.579,0.493,0.503,0.505
0.519,0.492,0.577,0.494,0.502,0.506
0.519,0.503,0.578,0.494,0.501,0.506

0.614,0.606,0,0.489,0.494,0.49
0.613,0.578,0,0.513,0.464,0.487
0.565,0.579,0,0.516,0.429,0.483
0.458,0.566,0.007,0.507,0.394,0.479
0.33,0.52,0.18,0.494,0.362,0.475
0.214,0.46,0.447,0.477,0.337,0.475
0.132,0.367,0.735,0.47,0.325,0.481
0.129,0.302,0.994,0.468,0.329,0.492
0.185,0.312,1,0.457,0.347,0.505
0.265,0.401,1,0.456,0.376,0.52
0.366,0.53,1,0.46,0.413,0.529
0.438,0.653,1,0.469,0.452,0.532
0.492,0.747,1,0.481,0.486,0.528
0.525,0.785,0.992,0.492,0.511,0.518
0.538,0.765,0.831,0.504,0.527,0.504
0.539,0.704,0.71,0.511,0.534,0.492
0.534,0.626,0.63,0.513,0.535,0.483
0.533,0.553,0.578,0.511,0.532,0.477
0.535,0.47,0.551,0.51,0.526,0.475
0.538,0.424,0.54,0.507,0.52,0.478
0.54,0.399,0.537,0.502,0.514,0.482
0.54,0.399,0.541,0.497,0.509,0.488
0.536,0.412,0.55,0.494,0.505,0.494
0.533,0.429,0.561,0.493,0.502,0.498
0.527,0.453,0.57,0.492,0.501,0.502
0.522,0.472,0.576,0.493,0.5,0.504
0.518,0.487,0.579,0.494,0.5,0.505
0.517,0.503,0.579,0.494,0.499,0.505
0.516,0.516,0.58,0.495,0.499,0.504
0.516,0.524,0.584,0.496,0.498,0.503

0.563,0.528,0.033,0.481,0.497,0.497
0.575,0.527,0,0.501,0.472,0.498
0.547,0.5,0,0.516,0.441,0.498
0.473,0.525,0,0.509,0.406,0.496
0.35,0.552,0,0.491,0.369,0.495
0.198,0.59,0.179,0.478,0.337,0.495
0.07,0.544,0.462,0.481,0.312,0.494
